time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
34.000,157,499.000,696.000,394.000,578.000,499.000,697.000,402.000,584.000,499.000,697.000,402.000,584.000,0.020,0.11,0.01,0.01,0.01,0.08,0.54,0.12,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.000,140,1024.000,1270.000,468.000,658.000,1031.000,1274.000,468.000,670.000,1031.000,1274.000,468.000,670.000,0.027,0.15,0.02,0.01,0.02,0.13,0.44,0.14,0.08,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.000,169,781.000,965.000,282.000,428.000,804.000,970.000,286.000,430.000,804.000,970.000,286.000,430.000,0.048,0.05,0.02,0.02,0.01,0.05,0.22,0.12,0.51,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.000,165,309.000,434.000,183.000,252.000,312.000,433.000,188.000,249.000,312.000,433.000,188.000,249.000,0.037,0.02,0.01,0.00,0.01,0.19,0.55,0.15,0.07,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.000,176,202.000,302.000,169.000,243.000,208.000,300.000,174.000,241.000,208.000,300.000,174.000,241.000,0.044,0.03,0.01,0.01,0.02,0.12,0.20,0.26,0.35,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.000,167,559.000,678.000,198.000,288.000,557.000,683.000,199.000,289.000,557.000,683.000,199.000,289.000,0.020,0.20,0.05,0.01,0.01,0.16,0.35,0.13,0.10,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.040,157,499.000,697.000,402.000,584.000,497.000,710.000,413.000,583.000,497.000,710.000,413.000,583.000,0.035,0.09,0.01,0.01,0.01,0.06,0.59,0.13,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.040,140,1031.000,1274.000,468.000,670.000,1037.000,1275.000,480.000,680.000,1037.000,1275.000,480.000,680.000,0.034,0.13,0.02,0.01,0.02,0.12,0.47,0.15,0.09,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.040,142,669.000,937.000,593.000,722.000,678.000,947.000,603.000,720.000,678.000,947.000,603.000,720.000,0.041,0.02,0.01,0.00,0.01,0.15,0.74,0.03,0.03,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.040,169,804.000,970.000,286.000,430.000,807.000,973.000,292.000,432.000,807.000,973.000,292.000,432.000,0.023,0.03,0.02,0.01,0.01,0.05,0.21,0.14,0.54,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.040,167,557.000,683.000,199.000,289.000,559.000,690.000,202.000,290.000,559.000,690.000,202.000,290.000,0.029,0.18,0.04,0.01,0.01,0.14,0.36,0.15,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.040,165,312.000,433.000,188.000,249.000,304.000,432.000,187.000,276.000,304.000,432.000,187.000,276.000,0.133,0.02,0.01,0.00,0.00,0.13,0.59,0.18,0.07,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.040,176,208.000,300.000,174.000,241.000,212.000,302.000,174.000,243.000,212.000,302.000,174.000,243.000,0.024,0.04,0.01,0.00,0.01,0.10,0.22,0.28,0.34,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.080,157,497.000,710.000,413.000,583.000,506.000,714.000,415.000,592.000,506.000,714.000,415.000,592.000,0.031,0.10,0.01,0.01,0.01,0.07,0.56,0.13,0.12,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.080,142,678.000,947.000,603.000,720.000,685.000,950.000,610.000,721.000,685.000,950.000,610.000,721.000,0.026,0.01,0.01,0.01,0.02,0.16,0.74,0.03,0.02,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.080,140,1037.000,1275.000,480.000,680.000,1038.000,1277.000,482.000,688.000,1038.000,1277.000,482.000,688.000,0.016,0.13,0.02,0.01,0.02,0.13,0.47,0.14,0.08,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.080,169,807.000,973.000,292.000,432.000,816.000,981.000,292.000,435.000,816.000,981.000,292.000,435.000,0.031,0.05,0.01,0.01,0.01,0.05,0.20,0.12,0.54,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.080,167,559.000,690.000,202.000,290.000,561.000,695.000,204.000,291.000,561.000,695.000,204.000,291.000,0.022,0.17,0.06,0.01,0.01,0.13,0.36,0.14,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.080,165,304.000,432.000,187.000,276.000,306.000,433.000,199.000,276.000,306.000,433.000,199.000,276.000,0.040,0.03,0.01,0.00,0.01,0.14,0.53,0.19,0.09,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.080,176,212.000,302.000,174.000,243.000,214.000,301.000,177.000,242.000,214.000,301.000,177.000,242.000,0.023,0.04,0.01,0.00,0.01,0.10,0.20,0.27,0.38,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.120,157,506.000,714.000,415.000,592.000,501.000,714.000,418.000,595.000,501.000,714.000,418.000,595.000,0.014,0.09,0.01,0.01,0.01,0.06,0.59,0.12,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.120,142,685.000,950.000,610.000,721.000,687.000,948.000,612.000,720.000,687.000,948.000,612.000,720.000,0.011,0.01,0.01,0.00,0.02,0.16,0.75,0.03,0.02,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.120,140,1038.000,1277.000,482.000,688.000,1050.000,1272.000,491.000,691.000,1050.000,1272.000,491.000,691.000,0.032,0.10,0.02,0.01,0.02,0.13,0.49,0.16,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.120,169,816.000,981.000,292.000,435.000,819.000,987.000,297.000,438.000,819.000,987.000,297.000,438.000,0.028,0.04,0.02,0.01,0.01,0.05,0.20,0.13,0.54,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.120,167,561.000,695.000,204.000,291.000,559.000,698.000,208.000,293.000,559.000,698.000,208.000,293.000,0.027,0.17,0.06,0.01,0.00,0.11,0.39,0.16,0.10,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.120,165,306.000,433.000,199.000,276.000,301.000,429.000,210.000,279.000,301.000,429.000,210.000,279.000,0.063,0.02,0.01,0.00,0.00,0.11,0.61,0.18,0.07,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.120,176,214.000,301.000,177.000,242.000,217.000,299.000,179.000,239.000,217.000,299.000,179.000,239.000,0.034,0.03,0.00,0.00,0.02,0.12,0.15,0.25,0.42,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.160,157,501.000,714.000,418.000,595.000,503.000,717.000,421.000,606.000,503.000,717.000,421.000,606.000,0.026,0.10,0.01,0.01,0.01,0.08,0.57,0.11,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.160,140,1050.000,1272.000,491.000,691.000,1057.000,1277.000,495.000,691.000,1057.000,1277.000,495.000,691.000,0.019,0.11,0.02,0.01,0.02,0.15,0.48,0.14,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.160,142,687.000,948.000,612.000,720.000,690.000,955.000,616.000,723.000,690.000,955.000,616.000,723.000,0.026,0.01,0.02,0.00,0.02,0.18,0.73,0.03,0.02,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.160,169,819.000,987.000,297.000,438.000,817.000,990.000,297.000,439.000,817.000,990.000,297.000,439.000,0.009,0.06,0.02,0.01,0.01,0.05,0.21,0.12,0.52,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.160,167,559.000,698.000,208.000,293.000,560.000,700.000,209.000,294.000,560.000,700.000,209.000,294.000,0.011,0.20,0.07,0.01,0.00,0.12,0.37,0.13,0.10,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.160,165,301.000,429.000,210.000,279.000,302.000,432.000,202.000,279.000,302.000,432.000,202.000,279.000,0.037,0.03,0.01,0.01,0.01,0.16,0.53,0.15,0.10,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.160,176,217.000,299.000,179.000,239.000,216.000,299.000,178.000,241.000,216.000,299.000,178.000,241.000,0.016,0.03,0.01,0.01,0.02,0.12,0.15,0.25,0.41,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.200,157,503.000,717.000,421.000,606.000,508.000,726.000,428.000,613.000,508.000,726.000,428.000,613.000,0.035,0.08,0.01,0.01,0.01,0.06,0.58,0.13,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.200,169,817.000,990.000,297.000,439.000,822.000,995.000,301.000,449.000,822.000,995.000,301.000,449.000,0.039,0.04,0.02,0.01,0.01,0.05,0.22,0.14,0.51,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.200,140,1057.000,1277.000,495.000,691.000,1063.000,1277.000,498.000,699.000,1063.000,1277.000,498.000,699.000,0.021,0.10,0.02,0.00,0.02,0.12,0.51,0.15,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.200,167,560.000,700.000,209.000,294.000,560.000,707.000,210.000,296.000,560.000,707.000,210.000,296.000,0.021,0.16,0.06,0.00,0.00,0.09,0.39,0.16,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.200,176,216.000,299.000,178.000,241.000,214.000,296.000,175.000,239.000,214.000,296.000,175.000,239.000,0.035,0.04,0.01,0.00,0.01,0.13,0.14,0.28,0.40,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.200,165,302.000,432.000,202.000,279.000,309.000,432.000,200.000,281.000,309.000,432.000,200.000,281.000,0.026,0.01,0.00,0.00,0.01,0.13,0.58,0.20,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.200,142,690.000,955.000,616.000,723.000,716.000,971.000,634.000,723.000,716.000,971.000,634.000,723.000,0.082,0.01,0.01,0.00,0.02,0.22,0.69,0.03,0.03,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.240,157,508.000,726.000,428.000,613.000,506.000,731.000,436.000,619.000,506.000,731.000,436.000,619.000,0.027,0.08,0.01,0.01,0.01,0.07,0.58,0.13,0.10,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.240,140,1063.000,1277.000,498.000,699.000,1069.000,1279.000,500.000,712.000,1069.000,1279.000,500.000,712.000,0.028,0.10,0.02,0.00,0.02,0.13,0.50,0.16,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.240,169,822.000,995.000,301.000,449.000,825.000,999.000,307.000,455.000,825.000,999.000,307.000,455.000,0.030,0.05,0.02,0.01,0.01,0.04,0.20,0.15,0.52,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.240,167,560.000,707.000,210.000,296.000,567.000,708.000,209.000,294.000,567.000,708.000,209.000,294.000,0.022,0.17,0.07,0.01,0.00,0.11,0.37,0.15,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.240,142,716.000,971.000,634.000,723.000,737.000,961.000,645.000,723.000,737.000,961.000,645.000,723.000,0.061,0.01,0.02,0.01,0.03,0.25,0.64,0.02,0.03,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.240,165,309.000,432.000,200.000,281.000,309.000,436.000,200.000,280.000,309.000,436.000,200.000,280.000,0.011,0.02,0.00,0.00,0.01,0.14,0.54,0.19,0.09,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.240,176,214.000,296.000,175.000,239.000,215.000,294.000,180.000,237.000,215.000,294.000,180.000,237.000,0.036,0.05,0.01,0.00,0.01,0.12,0.13,0.24,0.44,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.280,157,506.000,731.000,436.000,619.000,508.000,732.000,441.000,627.000,508.000,732.000,441.000,627.000,0.021,0.08,0.01,0.02,0.01,0.08,0.57,0.14,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.280,140,1069.000,1279.000,500.000,712.000,1073.000,1283.000,505.000,719.000,1073.000,1283.000,505.000,719.000,0.024,0.09,0.02,0.01,0.02,0.12,0.52,0.16,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.280,169,825.000,999.000,307.000,455.000,832.000,1003.000,308.000,461.000,832.000,1003.000,308.000,461.000,0.028,0.05,0.01,0.01,0.00,0.04,0.21,0.15,0.53,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.280,167,567.000,708.000,209.000,294.000,563.000,711.000,210.000,298.000,563.000,711.000,210.000,298.000,0.027,0.17,0.06,0.00,0.00,0.10,0.38,0.15,0.13,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.280,165,309.000,436.000,200.000,280.000,308.000,436.000,210.000,282.000,308.000,436.000,210.000,282.000,0.039,0.02,0.00,0.00,0.00,0.12,0.60,0.21,0.05,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.280,142,737.000,961.000,645.000,723.000,740.000,963.000,656.000,723.000,740.000,963.000,656.000,723.000,0.041,0.00,0.01,0.00,0.03,0.26,0.67,0.02,0.01,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
34.280,176,215.000,294.000,180.000,237.000,217.000,293.000,183.000,239.000,217.000,293.000,183.000,239.000,0.031,0.05,0.01,0.00,0.01,0.09,0.13,0.26,0.45,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.320,157,508.000,732.000,441.000,627.000,512.000,734.000,447.000,633.000,512.000,734.000,447.000,633.000,0.023,0.09,0.01,0.02,0.01,0.09,0.56,0.12,0.10,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.320,169,832.000,1003.000,308.000,461.000,832.000,1004.000,308.000,467.000,832.000,1004.000,308.000,467.000,0.011,0.05,0.01,0.01,0.01,0.05,0.22,0.14,0.50,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.320,140,1073.000,1283.000,505.000,719.000,1077.000,1280.000,509.000,726.000,1077.000,1280.000,509.000,726.000,0.021,0.10,0.01,0.01,0.02,0.14,0.50,0.15,0.06,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.320,167,563.000,711.000,210.000,298.000,567.000,720.000,208.000,299.000,567.000,720.000,208.000,299.000,0.030,0.17,0.09,0.01,0.01,0.12,0.36,0.14,0.10,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.320,165,308.000,436.000,210.000,282.000,309.000,437.000,203.000,283.000,309.000,437.000,203.000,283.000,0.032,0.02,0.00,0.01,0.01,0.17,0.55,0.18,0.07,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.320,176,217.000,293.000,183.000,239.000,216.000,294.000,182.000,239.000,216.000,294.000,182.000,239.000,0.011,0.05,0.01,0.01,0.02,0.10,0.14,0.24,0.43,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.360,157,512.000,734.000,447.000,633.000,519.000,739.000,451.000,642.000,519.000,739.000,451.000,642.000,0.031,0.08,0.01,0.01,0.01,0.08,0.57,0.13,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.360,140,1077.000,1280.000,509.000,726.000,1088.000,1278.000,521.000,725.000,1088.000,1278.000,521.000,725.000,0.031,0.08,0.02,0.01,0.02,0.14,0.52,0.15,0.06,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.360,167,567.000,720.000,208.000,299.000,573.000,721.000,209.000,297.000,573.000,721.000,209.000,297.000,0.020,0.15,0.07,0.00,0.01,0.12,0.38,0.14,0.13,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.360,169,832.000,1004.000,308.000,467.000,839.000,1010.000,312.000,472.000,839.000,1010.000,312.000,472.000,0.033,0.04,0.01,0.01,0.00,0.04,0.21,0.14,0.53,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.360,176,216.000,294.000,182.000,239.000,215.000,299.000,182.000,239.000,215.000,299.000,182.000,239.000,0.019,0.04,0.00,0.00,0.01,0.09,0.15,0.27,0.44,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.360,165,309.000,437.000,203.000,283.000,310.000,445.000,195.000,284.000,310.000,445.000,195.000,284.000,0.046,0.02,0.00,0.00,0.00,0.12,0.61,0.19,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.400,178,841.000,1010.000,303.000,457.000,849.000,1022.000,303.000,465.000,849.000,1022.000,303.000,465.000,0.043,0.04,0.02,0.01,0.01,0.05,0.25,0.13,0.49,0.04,0.01,0.01,0.01,0.05,0.25,0.13,0.51
34.400,157,519.000,739.000,451.000,642.000,525.000,747.000,455.000,651.000,525.000,747.000,455.000,651.000,0.033,0.09,0.01,0.01,0.01,0.09,0.55,0.13,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.400,140,1088.000,1278.000,521.000,725.000,1101.000,1278.000,524.000,725.000,1101.000,1278.000,524.000,725.000,0.021,0.07,0.01,0.01,0.02,0.15,0.53,0.14,0.07,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.400,167,573.000,721.000,209.000,297.000,572.000,724.000,208.000,300.000,572.000,724.000,208.000,300.000,0.018,0.16,0.06,0.01,0.01,0.12,0.38,0.14,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.400,169,839.000,1010.000,312.000,472.000,840.000,1019.000,307.000,466.000,840.000,1019.000,307.000,466.000,0.032,0.04,0.01,0.01,0.01,0.05,0.25,0.14,0.49,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.400,176,215.000,299.000,182.000,239.000,221.000,299.000,182.000,236.000,221.000,299.000,182.000,236.000,0.031,0.02,0.01,0.00,0.02,0.10,0.14,0.26,0.45,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.400,165,310.000,445.000,195.000,284.000,307.000,446.000,196.000,289.000,307.000,446.000,196.000,289.000,0.024,0.02,0.00,0.01,0.00,0.14,0.60,0.17,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.440,178,849.000,1022.000,303.000,465.000,843.000,1027.000,304.000,466.000,843.000,1027.000,304.000,466.000,0.019,0.05,0.01,0.01,0.00,0.05,0.26,0.13,0.48,0.04,0.01,0.01,0.01,0.05,0.25,0.13,0.51
34.440,157,525.000,747.000,455.000,651.000,527.000,753.000,464.000,650.000,527.000,753.000,464.000,650.000,0.022,0.09,0.01,0.01,0.01,0.09,0.58,0.12,0.09,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.440,169,840.000,1019.000,307.000,466.000,838.000,1020.000,310.000,466.000,838.000,1020.000,310.000,466.000,0.009,0.04,0.01,0.01,0.00,0.05,0.25,0.14,0.49,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.440,140,1101.000,1278.000,524.000,725.000,1106.000,1279.000,526.000,728.000,1106.000,1279.000,526.000,728.000,0.015,0.07,0.01,0.00,0.02,0.15,0.56,0.15,0.04,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.440,167,572.000,724.000,208.000,300.000,574.000,729.000,207.000,300.000,574.000,729.000,207.000,300.000,0.014,0.17,0.06,0.00,0.01,0.11,0.39,0.14,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.440,165,307.000,446.000,196.000,289.000,307.000,450.000,191.000,289.000,307.000,450.000,191.000,289.000,0.021,0.02,0.00,0.00,0.00,0.12,0.62,0.17,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.440,176,221.000,299.000,182.000,236.000,215.000,303.000,172.000,239.000,215.000,303.000,172.000,239.000,0.092,0.03,0.01,0.00,0.01,0.14,0.17,0.27,0.37,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.480,157,527.000,753.000,464.000,650.000,531.000,757.000,473.000,656.000,531.000,757.000,473.000,656.000,0.029,0.10,0.01,0.02,0.01,0.11,0.55,0.11,0.09,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.480,140,1106.000,1279.000,526.000,728.000,1115.000,1277.000,536.000,725.000,1115.000,1277.000,536.000,725.000,0.032,0.06,0.02,0.01,0.02,0.17,0.55,0.13,0.04,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.480,169,838.000,1020.000,310.000,466.000,845.000,1022.000,315.000,466.000,845.000,1022.000,315.000,466.000,0.020,0.05,0.02,0.02,0.01,0.06,0.24,0.13,0.49,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.480,165,307.000,450.000,191.000,289.000,307.000,450.000,192.000,290.000,307.000,450.000,192.000,290.000,0.005,0.02,0.00,0.01,0.01,0.15,0.59,0.16,0.07,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.480,167,574.000,729.000,207.000,300.000,576.000,728.000,206.000,300.000,576.000,728.000,206.000,300.000,0.008,0.18,0.06,0.00,0.01,0.14,0.36,0.13,0.11,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.480,176,215.000,303.000,172.000,239.000,216.000,300.000,175.000,239.000,216.000,300.000,175.000,239.000,0.023,0.03,0.01,0.00,0.03,0.14,0.15,0.26,0.37,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.520,157,531.000,757.000,473.000,656.000,529.000,773.000,486.000,673.000,529.000,773.000,486.000,673.000,0.061,0.09,0.01,0.01,0.01,0.08,0.57,0.13,0.10,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.520,169,845.000,1022.000,315.000,466.000,850.000,1037.000,320.000,473.000,850.000,1037.000,320.000,473.000,0.048,0.04,0.01,0.01,0.01,0.05,0.23,0.14,0.51,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.520,140,1115.000,1277.000,536.000,725.000,1117.000,1279.000,541.000,727.000,1117.000,1279.000,541.000,727.000,0.015,0.05,0.01,0.00,0.02,0.16,0.61,0.12,0.03,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.520,165,307.000,450.000,192.000,290.000,312.000,448.000,198.000,290.000,312.000,448.000,198.000,290.000,0.028,0.01,0.00,0.01,0.00,0.12,0.63,0.19,0.04,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.520,167,576.000,728.000,206.000,300.000,573.000,728.000,209.000,303.000,573.000,728.000,209.000,303.000,0.021,0.16,0.04,0.00,0.01,0.12,0.39,0.15,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.520,176,216.000,300.000,175.000,239.000,218.000,303.000,178.000,239.000,218.000,303.000,178.000,239.000,0.027,0.02,0.00,0.01,0.02,0.10,0.16,0.28,0.39,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.560,157,529.000,773.000,486.000,673.000,530.000,779.000,482.000,687.000,530.000,779.000,482.000,687.000,0.031,0.09,0.01,0.01,0.01,0.07,0.59,0.12,0.10,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.560,169,850.000,1037.000,320.000,473.000,855.000,1044.000,325.000,475.000,855.000,1044.000,325.000,475.000,0.027,0.05,0.01,0.02,0.01,0.05,0.22,0.13,0.52,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.560,140,1117.000,1279.000,541.000,727.000,1117.000,1280.000,555.000,724.000,1117.000,1280.000,555.000,724.000,0.024,0.04,0.01,0.01,0.02,0.18,0.59,0.12,0.02,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.560,167,573.000,728.000,209.000,303.000,569.000,732.000,211.000,304.000,569.000,732.000,211.000,304.000,0.021,0.16,0.04,0.00,0.01,0.12,0.40,0.14,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.560,165,312.000,448.000,198.000,290.000,317.000,457.000,189.000,288.000,317.000,457.000,189.000,288.000,0.056,0.02,0.00,0.01,0.00,0.12,0.60,0.19,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.560,176,218.000,303.000,178.000,239.000,223.000,302.000,179.000,239.000,223.000,302.000,179.000,239.000,0.022,0.03,0.01,0.01,0.03,0.09,0.16,0.25,0.43,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.600,157,530.000,779.000,482.000,687.000,533.000,777.000,491.000,694.000,533.000,777.000,491.000,694.000,0.025,0.09,0.01,0.01,0.01,0.08,0.57,0.13,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.600,169,855.000,1044.000,325.000,475.000,859.000,1050.000,325.000,478.000,859.000,1050.000,325.000,478.000,0.018,0.05,0.01,0.01,0.01,0.05,0.22,0.14,0.50,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.600,167,569.000,732.000,211.000,304.000,577.000,731.000,211.000,303.000,577.000,731.000,211.000,303.000,0.016,0.16,0.03,0.00,0.01,0.12,0.39,0.15,0.13,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.600,140,1117.000,1280.000,555.000,724.000,1119.000,1277.000,556.000,723.000,1119.000,1277.000,556.000,723.000,0.011,0.02,0.01,0.00,0.02,0.16,0.63,0.13,0.03,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.600,165,317.000,457.000,189.000,288.000,317.000,454.000,191.000,292.000,317.000,454.000,191.000,292.000,0.021,0.02,0.00,0.01,0.00,0.11,0.64,0.18,0.04,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.600,176,223.000,302.000,179.000,239.000,226.000,302.000,182.000,239.000,226.000,302.000,182.000,239.000,0.022,0.02,0.00,0.00,0.02,0.07,0.15,0.28,0.45,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.640,157,533.000,777.000,491.000,694.000,535.000,782.000,499.000,692.000,535.000,782.000,499.000,692.000,0.019,0.09,0.01,0.02,0.01,0.10,0.58,0.12,0.08,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
34.640,169,859.000,1050.000,325.000,478.000,872.000,1056.000,332.000,486.000,872.000,1056.000,332.000,486.000,0.049,0.05,0.01,0.02,0.01,0.06,0.21,0.13,0.51,0.05,0.11,0.01,0.00,0.04,0.18,0.12,0.49
34.640,140,1119.000,1277.000,556.000,723.000,1121.000,1277.000,560.000,724.000,1121.000,1277.000,560.000,724.000,0.011,0.01,0.00,0.00,0.02,0.17,0.62,0.14,0.04,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
34.640,165,317.000,454.000,191.000,292.000,322.000,454.000,189.000,292.000,322.000,454.000,189.000,292.000,0.014,0.02,0.00,0.01,0.01,0.13,0.60,0.18,0.06,0.03,0.00,0.00,0.00,0.16,0.58,0.12,0.11
34.640,167,577.000,731.000,211.000,303.000,594.000,725.000,205.000,304.000,594.000,725.000,205.000,304.000,0.056,0.15,0.04,0.01,0.01,0.16,0.38,0.14,0.12,0.26,0.05,0.00,0.01,0.13,0.28,0.12,0.15
34.640,176,226.000,302.000,182.000,239.000,224.000,308.000,175.000,241.000,224.000,308.000,175.000,241.000,0.066,0.02,0.01,0.00,0.03,0.10,0.19,0.26,0.38,0.04,0.01,0.00,0.01,0.16,0.21,0.26,0.30
34.680,157,535.000,782.000,499.000,692.000,543.000,790.000,510.000,709.000,543.000,790.000,510.000,709.000,0.052,0.09,0.01,0.01,0.01,0.08,0.56,0.14,0.11,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
