time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
7.040,3,347.000,921.000,165.000,541.000,357.000,916.000,172.000,559.000,357.000,916.000,172.000,559.000,0.023,0.22,0.65,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.074,3,357.000,916.000,172.000,559.000,365.000,923.000,178.000,570.000,365.000,923.000,178.000,570.000,0.018,0.22,0.65,0.01,0.01,0.07,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.107,3,365.000,923.000,178.000,570.000,375.000,922.000,195.000,571.000,375.000,922.000,195.000,571.000,0.016,0.22,0.65,0.01,0.01,0.07,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.140,3,375.000,922.000,195.000,571.000,364.000,920.000,204.000,615.000,364.000,920.000,204.000,615.000,0.041,0.25,0.63,0.01,0.01,0.06,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.174,3,364.000,920.000,204.000,615.000,380.000,913.000,210.000,606.000,380.000,913.000,210.000,606.000,0.019,0.25,0.63,0.01,0.01,0.06,0.03,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.207,3,380.000,913.000,210.000,606.000,382.000,919.000,217.000,603.000,382.000,919.000,217.000,603.000,0.010,0.25,0.64,0.01,0.01,0.06,0.02,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.241,3,382.000,919.000,217.000,603.000,377.000,920.000,208.000,550.000,377.000,920.000,208.000,550.000,0.043,0.22,0.65,0.01,0.01,0.07,0.03,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.274,3,377.000,920.000,208.000,550.000,378.000,916.000,207.000,565.000,378.000,916.000,207.000,565.000,0.014,0.24,0.64,0.01,0.01,0.07,0.02,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.307,3,378.000,916.000,207.000,565.000,382.000,914.000,215.000,606.000,382.000,914.000,215.000,606.000,0.037,0.24,0.64,0.01,0.01,0.07,0.02,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.341,3,382.000,914.000,215.000,606.000,385.000,910.000,214.000,604.000,385.000,910.000,214.000,604.000,0.005,0.24,0.64,0.01,0.01,0.07,0.02,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.374,3,385.000,910.000,214.000,604.000,384.000,907.000,213.000,616.000,384.000,907.000,213.000,616.000,0.010,0.24,0.65,0.01,0.01,0.06,0.02,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.407,3,384.000,907.000,213.000,616.000,381.000,906.000,209.000,635.000,381.000,906.000,209.000,635.000,0.016,0.25,0.64,0.01,0.00,0.06,0.02,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.441,3,381.000,906.000,209.000,635.000,382.000,904.000,207.000,642.000,382.000,904.000,207.000,642.000,0.007,0.24,0.65,0.01,0.01,0.06,0.02,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.474,3,382.000,904.000,207.000,642.000,386.000,905.000,208.000,615.000,386.000,905.000,208.000,615.000,0.018,0.24,0.64,0.01,0.01,0.06,0.02,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.508,3,386.000,905.000,208.000,615.000,393.000,900.000,209.000,596.000,393.000,900.000,209.000,596.000,0.018,0.23,0.65,0.01,0.01,0.07,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.541,3,393.000,900.000,209.000,596.000,399.000,894.000,194.000,609.000,399.000,894.000,194.000,609.000,0.024,0.24,0.64,0.01,0.01,0.07,0.02,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.574,3,399.000,894.000,194.000,609.000,404.000,890.000,189.000,589.000,404.000,890.000,189.000,589.000,0.020,0.23,0.64,0.01,0.01,0.07,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.608,3,404.000,890.000,189.000,589.000,408.000,889.000,190.000,590.000,408.000,889.000,190.000,590.000,0.004,0.23,0.64,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.641,3,408.000,889.000,190.000,590.000,408.000,884.000,189.000,611.000,408.000,884.000,189.000,611.000,0.016,0.23,0.65,0.01,0.01,0.07,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.674,3,408.000,884.000,189.000,611.000,407.000,885.000,184.000,593.000,407.000,885.000,184.000,593.000,0.015,0.22,0.65,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.708,3,407.000,885.000,184.000,593.000,409.000,876.000,181.000,583.000,409.000,876.000,181.000,583.000,0.014,0.21,0.65,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.741,3,409.000,876.000,181.000,583.000,408.000,869.000,183.000,581.000,408.000,869.000,183.000,581.000,0.007,0.20,0.66,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.774,3,408.000,869.000,183.000,581.000,408.000,863.000,185.000,562.000,408.000,863.000,185.000,562.000,0.016,0.21,0.64,0.01,0.01,0.09,0.04,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.808,3,408.000,863.000,185.000,562.000,409.000,862.000,183.000,574.000,409.000,862.000,183.000,574.000,0.010,0.21,0.64,0.01,0.01,0.09,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.841,3,409.000,862.000,183.000,574.000,407.000,863.000,183.000,593.000,407.000,863.000,183.000,593.000,0.014,0.22,0.63,0.01,0.01,0.08,0.03,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.875,3,407.000,863.000,183.000,593.000,403.000,859.000,184.000,646.000,403.000,859.000,184.000,646.000,0.037,0.22,0.65,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.908,3,403.000,859.000,184.000,646.000,406.000,855.000,180.000,630.000,406.000,855.000,180.000,630.000,0.015,0.22,0.65,0.01,0.01,0.08,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.941,3,406.000,855.000,180.000,630.000,405.000,850.000,177.000,600.000,405.000,850.000,177.000,600.000,0.022,0.21,0.64,0.02,0.01,0.09,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
7.975,3,405.000,850.000,177.000,600.000,388.000,853.000,175.000,689.000,388.000,853.000,175.000,689.000,0.065,0.22,0.65,0.01,0.01,0.07,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.008,3,388.000,853.000,175.000,689.000,360.000,873.000,170.000,638.000,360.000,873.000,170.000,638.000,0.053,0.22,0.65,0.01,0.01,0.07,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.041,3,360.000,873.000,170.000,638.000,348.000,886.000,162.000,649.000,348.000,886.000,162.000,649.000,0.022,0.23,0.64,0.01,0.01,0.07,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.075,3,348.000,886.000,162.000,649.000,331.000,904.000,151.000,666.000,331.000,904.000,151.000,666.000,0.031,0.25,0.64,0.01,0.00,0.06,0.03,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.108,3,331.000,904.000,151.000,666.000,328.000,904.000,148.000,621.000,328.000,904.000,148.000,621.000,0.025,0.25,0.63,0.01,0.00,0.06,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.141,3,328.000,904.000,148.000,621.000,325.000,905.000,140.000,622.000,325.000,905.000,140.000,622.000,0.006,0.24,0.64,0.01,0.00,0.06,0.04,0.00,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.175,3,325.000,905.000,140.000,622.000,326.000,912.000,136.000,622.000,326.000,912.000,136.000,622.000,0.006,0.25,0.63,0.01,0.00,0.06,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.208,3,326.000,912.000,136.000,622.000,337.000,907.000,124.000,591.000,337.000,907.000,124.000,591.000,0.029,0.25,0.63,0.01,0.00,0.06,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.242,3,337.000,907.000,124.000,591.000,370.000,902.000,114.000,583.000,370.000,902.000,114.000,583.000,0.026,0.25,0.63,0.01,0.00,0.05,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.275,3,370.000,902.000,114.000,583.000,375.000,905.000,105.000,584.000,375.000,905.000,105.000,584.000,0.009,0.24,0.64,0.01,0.00,0.05,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.308,3,375.000,905.000,105.000,584.000,362.000,909.000,102.000,598.000,362.000,909.000,102.000,598.000,0.017,0.26,0.63,0.01,0.00,0.05,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.342,3,362.000,909.000,102.000,598.000,379.000,907.000,101.000,578.000,379.000,907.000,101.000,578.000,0.019,0.25,0.63,0.01,0.00,0.05,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.375,3,379.000,907.000,101.000,578.000,362.000,908.000,100.000,596.000,362.000,908.000,100.000,596.000,0.018,0.26,0.63,0.01,0.00,0.05,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.408,3,362.000,908.000,100.000,596.000,375.000,904.000,101.000,579.000,375.000,904.000,101.000,579.000,0.017,0.25,0.63,0.01,0.00,0.05,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.442,3,375.000,904.000,101.000,579.000,373.000,904.000,99.000,580.000,373.000,904.000,99.000,580.000,0.003,0.25,0.63,0.01,0.00,0.05,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.475,3,373.000,904.000,99.000,580.000,380.000,901.000,98.000,598.000,380.000,901.000,98.000,598.000,0.015,0.25,0.64,0.01,0.00,0.05,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.509,3,380.000,901.000,98.000,598.000,378.000,897.000,97.000,589.000,378.000,897.000,97.000,589.000,0.008,0.25,0.63,0.01,0.00,0.05,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.542,3,378.000,897.000,97.000,589.000,378.000,903.000,97.000,576.000,378.000,903.000,97.000,576.000,0.009,0.24,0.64,0.01,0.00,0.06,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.575,3,378.000,903.000,97.000,576.000,379.000,899.000,96.000,586.000,379.000,899.000,96.000,586.000,0.008,0.25,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.609,3,379.000,899.000,96.000,586.000,379.000,894.000,95.000,591.000,379.000,894.000,95.000,591.000,0.005,0.25,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.642,3,379.000,894.000,95.000,591.000,381.000,894.000,94.000,596.000,381.000,894.000,94.000,596.000,0.004,0.25,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.675,3,381.000,894.000,94.000,596.000,380.000,897.000,93.000,586.000,380.000,897.000,93.000,586.000,0.007,0.23,0.65,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.709,3,380.000,897.000,93.000,586.000,382.000,891.000,94.000,590.000,382.000,891.000,94.000,590.000,0.006,0.23,0.65,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.742,3,382.000,891.000,94.000,590.000,384.000,886.000,95.000,583.000,384.000,886.000,95.000,583.000,0.007,0.25,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.775,3,384.000,886.000,95.000,583.000,385.000,882.000,97.000,585.000,385.000,882.000,97.000,585.000,0.005,0.25,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.809,3,385.000,882.000,97.000,585.000,380.000,885.000,95.000,586.000,380.000,885.000,95.000,586.000,0.006,0.26,0.63,0.01,0.00,0.06,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.842,3,380.000,885.000,95.000,586.000,381.000,866.000,93.000,613.000,381.000,866.000,93.000,613.000,0.025,0.25,0.65,0.01,0.01,0.05,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.876,3,381.000,866.000,93.000,613.000,384.000,831.000,66.000,633.000,384.000,831.000,66.000,633.000,0.042,0.26,0.66,0.01,0.00,0.04,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.909,3,384.000,831.000,66.000,633.000,390.000,757.000,76.000,516.000,390.000,757.000,76.000,516.000,0.101,0.23,0.68,0.01,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.942,3,390.000,757.000,76.000,516.000,390.000,757.000,76.000,516.000,390.000,757.000,76.000,516.000,0.000,0.22,0.70,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
8.976,3,390.000,757.000,76.000,516.000,348.000,624.000,93.000,710.000,348.000,624.000,93.000,710.000,0.239,0.33,0.59,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.009,3,348.000,624.000,93.000,710.000,352.000,621.000,96.000,706.000,352.000,621.000,96.000,706.000,0.009,0.35,0.58,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.042,3,352.000,621.000,96.000,706.000,351.000,620.000,98.000,712.000,351.000,620.000,98.000,712.000,0.005,0.34,0.58,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.076,3,351.000,620.000,98.000,712.000,358.000,619.000,102.000,710.000,358.000,619.000,102.000,710.000,0.010,0.33,0.57,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.109,3,358.000,619.000,102.000,710.000,348.000,623.000,128.000,725.000,348.000,623.000,128.000,725.000,0.030,0.31,0.61,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.142,3,348.000,623.000,128.000,725.000,348.000,623.000,128.000,725.000,348.000,623.000,128.000,725.000,0.000,0.33,0.59,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.176,3,348.000,623.000,128.000,725.000,350.000,632.000,129.000,718.000,350.000,632.000,129.000,718.000,0.013,0.32,0.60,0.00,0.00,0.02,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.209,3,350.000,632.000,129.000,718.000,355.000,620.000,138.000,711.000,355.000,620.000,138.000,711.000,0.022,0.33,0.59,0.00,0.00,0.02,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.243,3,355.000,620.000,138.000,711.000,353.000,626.000,132.000,707.000,353.000,626.000,132.000,707.000,0.012,0.31,0.61,0.00,0.00,0.02,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.276,3,353.000,626.000,132.000,707.000,352.000,628.000,134.000,703.000,352.000,628.000,134.000,703.000,0.005,0.32,0.60,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.309,3,352.000,628.000,134.000,703.000,351.000,625.000,135.000,705.000,351.000,625.000,135.000,705.000,0.005,0.32,0.60,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.343,3,351.000,625.000,135.000,705.000,347.000,638.000,125.000,721.000,347.000,638.000,125.000,721.000,0.027,0.33,0.60,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.376,3,347.000,638.000,125.000,721.000,349.000,638.000,125.000,722.000,349.000,638.000,125.000,722.000,0.002,0.31,0.62,0.00,0.00,0.02,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.409,3,349.000,638.000,125.000,722.000,350.000,639.000,121.000,717.000,350.000,639.000,121.000,717.000,0.005,0.33,0.60,0.00,0.00,0.02,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.443,3,350.000,639.000,121.000,717.000,348.000,639.000,123.000,713.000,348.000,639.000,123.000,713.000,0.004,0.32,0.60,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.476,3,348.000,639.000,123.000,713.000,349.000,626.000,138.000,706.000,349.000,626.000,138.000,706.000,0.021,0.34,0.59,0.00,0.00,0.02,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.509,3,349.000,626.000,138.000,706.000,377.000,668.000,121.000,686.000,377.000,668.000,121.000,686.000,0.079,0.30,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.543,3,377.000,668.000,121.000,686.000,346.000,649.000,127.000,719.000,346.000,649.000,127.000,719.000,0.060,0.32,0.61,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.576,3,346.000,649.000,127.000,719.000,345.000,651.000,128.000,721.000,345.000,651.000,128.000,721.000,0.004,0.31,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.610,3,345.000,651.000,128.000,721.000,350.000,646.000,129.000,720.000,350.000,646.000,129.000,720.000,0.009,0.33,0.60,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.643,3,350.000,646.000,129.000,720.000,366.000,669.000,120.000,648.000,366.000,669.000,120.000,648.000,0.067,0.31,0.61,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.676,3,366.000,669.000,120.000,648.000,348.000,649.000,123.000,713.000,348.000,649.000,123.000,713.000,0.064,0.32,0.61,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.710,3,348.000,649.000,123.000,713.000,346.000,651.000,125.000,710.000,346.000,651.000,125.000,710.000,0.005,0.31,0.61,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.743,3,346.000,651.000,125.000,710.000,360.000,673.000,109.000,626.000,360.000,673.000,109.000,626.000,0.072,0.30,0.61,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.776,3,360.000,673.000,109.000,626.000,349.000,662.000,121.000,674.000,349.000,662.000,121.000,674.000,0.047,0.30,0.61,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.810,3,349.000,662.000,121.000,674.000,349.000,663.000,119.000,683.000,349.000,663.000,119.000,683.000,0.006,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.843,3,349.000,663.000,119.000,683.000,347.000,655.000,118.000,683.000,347.000,655.000,118.000,683.000,0.008,0.30,0.61,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.877,3,347.000,655.000,118.000,683.000,340.000,658.000,120.000,713.000,340.000,658.000,120.000,713.000,0.022,0.32,0.59,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.910,3,340.000,658.000,120.000,713.000,338.000,663.000,125.000,715.000,338.000,663.000,125.000,715.000,0.008,0.29,0.62,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.943,3,338.000,663.000,125.000,715.000,339.000,657.000,121.000,711.000,339.000,657.000,121.000,711.000,0.009,0.30,0.61,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
9.977,3,339.000,657.000,121.000,711.000,338.000,666.000,119.000,709.000,338.000,666.000,119.000,709.000,0.010,0.30,0.62,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.010,3,338.000,666.000,119.000,709.000,337.000,663.000,113.000,707.000,337.000,663.000,113.000,707.000,0.006,0.30,0.61,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.043,3,337.000,663.000,113.000,707.000,334.000,663.000,112.000,712.000,334.000,663.000,112.000,712.000,0.005,0.30,0.61,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.077,3,334.000,663.000,112.000,712.000,343.000,648.000,113.000,687.000,343.000,648.000,113.000,687.000,0.029,0.32,0.59,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.110,3,343.000,648.000,113.000,687.000,343.000,645.000,108.000,671.000,343.000,645.000,108.000,671.000,0.012,0.31,0.59,0.00,0.00,0.04,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.143,3,343.000,645.000,108.000,671.000,345.000,641.000,104.000,680.000,345.000,641.000,104.000,680.000,0.011,0.32,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.177,3,345.000,641.000,104.000,680.000,344.000,642.000,104.000,666.000,344.000,642.000,104.000,666.000,0.008,0.31,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.210,3,344.000,642.000,104.000,666.000,344.000,639.000,100.000,705.000,344.000,639.000,100.000,705.000,0.022,0.33,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.244,3,344.000,639.000,100.000,705.000,342.000,638.000,99.000,702.000,342.000,638.000,99.000,702.000,0.004,0.31,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.277,3,342.000,638.000,99.000,702.000,346.000,630.000,92.000,694.000,346.000,630.000,92.000,694.000,0.016,0.31,0.59,0.00,0.00,0.04,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.310,3,346.000,630.000,92.000,694.000,344.000,631.000,90.000,710.000,344.000,631.000,90.000,710.000,0.010,0.30,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.344,3,344.000,631.000,90.000,710.000,344.000,631.000,90.000,712.000,344.000,631.000,90.000,712.000,0.001,0.31,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.377,3,344.000,631.000,90.000,712.000,343.000,629.000,91.000,710.000,343.000,629.000,91.000,710.000,0.004,0.31,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.410,3,343.000,629.000,91.000,710.000,347.000,630.000,87.000,712.000,347.000,630.000,87.000,712.000,0.007,0.32,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.444,3,347.000,630.000,87.000,712.000,347.000,630.000,88.000,716.000,347.000,630.000,88.000,716.000,0.002,0.30,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.477,3,347.000,630.000,88.000,716.000,346.000,632.000,89.000,715.000,346.000,632.000,89.000,715.000,0.003,0.31,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.510,3,346.000,632.000,89.000,715.000,348.000,632.000,89.000,705.000,348.000,632.000,89.000,705.000,0.006,0.30,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.544,3,348.000,632.000,89.000,705.000,350.000,631.000,98.000,667.000,350.000,631.000,98.000,667.000,0.022,0.31,0.58,0.00,0.00,0.04,0.06,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.577,3,350.000,631.000,98.000,667.000,342.000,644.000,114.000,703.000,342.000,644.000,114.000,703.000,0.042,0.29,0.61,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.611,3,342.000,644.000,114.000,703.000,338.000,648.000,106.000,708.000,338.000,648.000,106.000,708.000,0.012,0.30,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.644,3,338.000,648.000,106.000,708.000,344.000,648.000,107.000,690.000,344.000,648.000,107.000,690.000,0.013,0.29,0.61,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.677,3,344.000,648.000,107.000,690.000,342.000,647.000,111.000,698.000,342.000,647.000,111.000,698.000,0.008,0.30,0.61,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.711,3,342.000,647.000,111.000,698.000,339.000,647.000,114.000,706.000,339.000,647.000,114.000,706.000,0.007,0.29,0.62,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.744,3,339.000,647.000,114.000,706.000,341.000,647.000,108.000,704.000,341.000,647.000,108.000,704.000,0.005,0.32,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.777,3,341.000,647.000,108.000,704.000,344.000,647.000,110.000,703.000,344.000,647.000,110.000,703.000,0.004,0.31,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
