time,priority,object,text
3.960,3,2576427987464,Detection created
3.960,3,2576427988024,Detection created
4.000,3,2576415970304,Detection created
4.000,3,2576415970752,Detection created
4.000,3,2576415969464,Detection created
4.040,3,2576415973272,Detection created
4.040,3,2576415972712,Detection created
4.040,3,2576415972656,Detection created
4.080,3,2576416044872,Detection created
4.080,3,2576416045544,Detection created
4.080,3,2576416044424,Detection created
4.120,3,2576416043864,Detection created
4.120,3,2576418689880,Detection created
4.120,3,2576418689208,Detection created
4.120,3,2576418690608,Detection created
4.160,3,2576418692792,Detection created
4.160,3,2576418692736,Detection created
4.160,3,2576418750984,Detection created
4.160,3,2576418752216,Detection created
4.200,3,2576418754232,Detection created
4.200,3,2576418753728,Detection created
4.200,3,2576418754688,Detection created
4.240,3,2576418756424,Detection created
4.240,3,2576418756984,Detection created
4.240,3,2576418755864,Detection created
4.240,3,2576418757488,Detection created
4.280,3,2576415996560,Detection created
4.280,3,2576415995832,Detection created
4.280,3,2576415997232,Detection created
4.280,3,2576415995384,Detection created
4.320,3,2576418816128,Detection created
4.320,3,2576418816072,Detection created
4.320,3,2576418816184,Detection created
4.320,3,2576418816240,Detection created
4.360,3,2576418816464,Detection created
4.360,3,2576418816408,Detection created
4.360,3,2576418816520,Detection created
4.360,3,2576418816576,Detection created
4.400,3,2576418816744,Detection created
4.400,3,2576418816800,Detection created
4.400,3,2576418816856,Detection created
4.440,3,2576418817080,Detection created
4.440,3,2576418817024,Detection created
4.440,3,2576418816968,Detection created
4.440,2,2576418691112,Pattern removed
4.480,3,2576418753224,Detection created
4.480,3,2576418752720,Detection created
4.480,3,2576418753672,Detection created
4.480,1,2576418756368,Body created
4.480,2,2576418755808,Pattern created
4.520,3,2576418758048,Detection created
4.520,3,2576418758328,Detection created
4.520,3,2576427924112,Detection created
4.560,3,2576415964576,Detection created
4.560,3,2576416046160,Detection created
4.560,3,2576416043248,Detection created
4.600,3,2576418692904,Detection created
4.600,3,2576418692232,Detection created
4.640,3,2576418690664,Detection created
4.640,3,2576418709800,Detection created
4.680,3,2576418711144,Detection created
4.680,3,2576418711760,Detection created
4.720,3,2576418713552,Detection created
4.720,3,2576418711088,Detection created
4.760,3,2576418766920,Detection created
4.760,3,2576418767312,Detection created
4.800,3,2576418768600,Detection created
4.800,3,2576418768936,Detection created
4.840,3,2576415994768,Detection created
4.840,3,2576415994040,Detection created
4.880,3,2576418817304,Detection created
4.880,3,2576418817360,Detection created
4.920,3,2576418817528,Detection created
4.960,3,2576418817696,Detection created
5.000,3,2576418817808,Detection created
5.040,3,2576418817920,Detection created
5.080,3,2576418818032,Detection created
5.120,3,2576418818144,Detection created
5.160,3,2576418818312,Detection created
5.160,3,2576418818256,Detection created
5.200,3,2576418818424,Detection created
5.240,3,2576418818592,Detection created
5.240,3,2576418818536,Detection created
5.280,3,2576418818704,Detection created
5.320,3,2576418818872,Detection created
5.320,3,2576418818816,Detection created
5.360,3,2576418818984,Detection created
5.400,3,2576418819152,Detection created
5.440,3,2576418819264,Detection created
5.440,3,2576418819208,Detection created
5.480,3,2576418819376,Detection created
5.480,3,2576418819432,Detection created
5.520,3,2576418819544,Detection created
5.520,2,2576416055424,Pattern removed
5.560,3,2576420522640,Detection created
5.600,3,2576418767816,Detection created
5.640,3,2576418768712,Detection created
5.640,0,2576418756368,car observed distance 93 meters moving towards us from left to right speed 56 kilometers per hour 
5.680,3,2576418770112,Detection created
5.720,3,2576418770616,Detection created
5.760,3,2576418770336,Detection created
5.800,3,2576415963344,Detection created
5.800,3,2576415961720,Detection created
5.840,3,2576415963288,Detection created
5.840,3,2576415964632,Detection created
5.840,2,2576418712768,Pattern removed
5.880,3,2576415962672,Detection created
5.880,3,2576415961608,Detection created
5.920,3,2576415964576,Detection created
5.920,3,2576418767368,Detection created
5.960,3,2576418768656,Detection created
5.960,3,2576418768152,Detection created
6.000,3,2576418770000,Detection created
6.000,3,2576418769384,Detection created
6.040,3,2576418766920,Detection created
6.040,3,2576418770560,Detection created
6.080,3,2576418768600,Detection created
6.120,3,2576418768096,Detection created
6.120,3,2576418712768,Detection created
6.160,3,2576418713496,Detection created
6.160,3,2576418709744,Detection created
6.200,3,2576418710808,Detection created
6.200,3,2576418713552,Detection created
6.240,3,2576418711816,Detection created
6.240,3,2576418711200,Detection created
6.280,3,2576418710696,Detection created
6.280,3,2576418713216,Detection created
6.280,3,2576418712376,Detection created
6.320,3,2576416057160,Detection created
6.320,3,2576416059232,Detection created
6.320,3,2576416058000,Detection created
6.360,3,2576416055872,Detection created
6.360,3,2576416056544,Detection created
6.360,3,2576416057384,Detection created
6.400,3,2576416058840,Detection created
6.400,3,2576416058504,Detection created
6.400,3,2576416055760,Detection created
6.440,3,2576427988696,Detection created
6.440,3,2576427988640,Detection created
6.440,3,2576427988752,Detection created
6.440,3,2576427987352,Detection created
6.480,3,2576415969408,Detection created
6.480,3,2576415973272,Detection created
6.480,3,2576415970304,Detection created
6.520,3,2576415970248,Detection created
6.520,3,2576415970864,Detection created
6.520,3,2576415971424,Detection created
6.560,3,2576415972768,Detection created
6.560,3,2576415973328,Detection created
6.560,3,2576415971928,Detection created
6.600,3,2576415970752,Detection created
6.600,3,2576415972712,Detection created
6.640,3,2576418692904,Detection created
6.680,3,2576418692792,Detection created
6.680,3,2576418689936,Detection created
6.720,3,2576418691336,Detection created
6.720,3,2576418690776,Detection created
6.760,3,2576418692848,Detection created
6.760,3,2576418692288,Detection created
6.760,3,2576418691728,Detection created
6.800,3,2576418692736,Detection created
6.800,3,2576418754856,Detection created
6.800,3,2576418755192,Detection created
6.840,3,2576418756312,Detection created
6.840,3,2576418756928,Detection created
6.840,3,2576418757376,Detection created
6.880,3,2576418758272,Detection created
6.880,3,2576418756424,Detection created
6.880,3,2576418758048,Detection created
6.920,3,2576418755248,Detection created
6.920,3,2576418755752,Detection created
6.920,3,2576418756200,Detection created
6.960,3,2576418757432,Detection created
6.960,3,2576418757880,Detection created
7.000,3,2576418756984,Detection created
7.000,3,2576418758440,Detection created
7.000,3,2576418758384,Detection created
7.040,3,2576415996560,Detection created
7.040,3,2576415994768,Detection created
7.040,3,2576415993928,Detection created
7.080,3,2576415994880,Detection created
7.080,3,2576415995552,Detection created
7.080,3,2576415995944,Detection created
7.120,3,2576415997120,Detection created
7.120,3,2576415994208,Detection created
7.120,3,2576415994712,Detection created
7.160,3,2576427924672,Detection created
7.160,3,2576427925120,Detection created
7.160,3,2576427925176,Detection created
7.200,3,2576416044984,Detection created
7.200,3,2576416044872,Detection created
7.200,3,2576416043864,Detection created
7.240,3,2576416044032,Detection created
7.240,3,2576416044480,Detection created
7.280,3,2576416046216,Detection created
7.280,3,2576416045712,Detection created
7.280,3,2576416045040,Detection created
7.320,3,2576416046776,Detection created
7.320,3,2576416045544,Detection created
7.320,3,2576416043248,Detection created
7.360,3,2576418751152,Detection created
7.360,3,2576418751320,Detection created
7.360,3,2576418752160,Detection created
7.400,3,2576418753112,Detection created
7.400,3,2576418753616,Detection created
7.400,3,2576418754288,Detection created
7.440,3,2576418754232,Detection created
7.440,3,2576418753224,Detection created
7.480,3,2576418751096,Detection created
7.480,3,2576418750648,Detection created
7.480,3,2576418751040,Detection created
7.480,3,2576418751264,Detection created
7.520,3,2576418753728,Detection created
7.520,3,2576418754120,Detection created
7.520,3,2576418753784,Detection created
7.560,3,2576418753672,Detection created
7.560,3,2576418752272,Detection created
7.560,3,2576418816128,Detection created
7.600,3,2576418816744,Detection created
7.600,3,2576418817080,Detection created
7.600,3,2576418817360,Detection created
7.640,3,2576418816408,Detection created
7.640,3,2576418816856,Detection created
7.640,3,2576418817024,Detection created
7.640,3,2576418819656,Detection created
7.680,3,2576418819936,Detection created
7.680,3,2576418819880,Detection created
7.680,3,2576418819824,Detection created
7.720,3,2576418819992,Detection created
7.720,3,2576418820048,Detection created
7.720,3,2576415965256,Detection created
7.720,3,2576415965312,Detection created
