time,priority,object,text
14.800,3,2457841750984,Detection created
14.800,3,2457841751040,Detection created
14.840,3,2457841751824,Detection created
14.840,3,2457841751880,Detection created
14.880,3,2457841752664,Detection created
14.880,3,2457841752720,Detection created
14.920,3,2457841753560,Detection created
14.920,3,2457841753504,Detection created
14.960,3,2457841779096,Detection created
14.960,3,2457841778984,Detection created
15.000,3,2457841779936,Detection created
15.000,3,2457841779824,Detection created
15.040,3,2457841780776,Detection created
15.040,3,2457841780664,Detection created
15.080,3,2457841781616,Detection created
15.080,3,2457841781504,Detection created
15.120,3,2457841782456,Detection created
15.120,3,2457841782344,Detection created
15.160,3,2457841812032,Detection created
15.160,3,2457841811920,Detection created
15.200,3,2457841812872,Detection created
15.200,3,2457841812760,Detection created
15.240,3,2457841813712,Detection created
15.240,3,2457841813600,Detection created
15.280,3,2457841814496,Detection created
15.280,3,2457841814440,Detection created
15.320,3,2457841815336,Detection created
15.320,3,2457841815280,Detection created
15.320,-1,2457841325896,car may collide in 2 seconds with probability 0.8 percent
15.320,-1,2457841183208,car may collide in 4 seconds with probability 0.4 percent
15.360,3,2457841828528,Detection created
15.360,3,2457841828640,Detection created
15.360,0,2457841667040,car observed distance 93 meters moving towards us from left to right speed 49 kilometers per hour 
15.400,3,2457841829480,Detection created
15.400,3,2457841829536,Detection created
15.440,3,2457841830320,Detection created
15.440,3,2457841830376,Detection created
15.480,3,2457841831160,Detection created
15.480,3,2457841831216,Detection created
15.520,3,2457841864832,Detection created
15.520,3,2457841864888,Detection created
15.560,3,2457841865672,Detection created
15.560,3,2457841865728,Detection created
15.560,3,2457841865784,Detection created
15.600,3,2457841866624,Detection created
15.600,3,2457841866736,Detection created
15.640,3,2457841867408,Detection created
15.640,3,2457841867464,Detection created
15.680,3,2457841868248,Detection created
15.680,3,2457841868304,Detection created
15.720,3,2457841885536,Detection created
15.720,3,2457841885592,Detection created
15.720,3,2457841885648,Detection created
15.720,2,2457841325840,Pattern removed
15.760,3,2457841370448,Detection created
15.760,3,2457841371680,Detection created
15.760,3,2457841371008,Detection created
15.800,3,2457841415504,Detection created
15.800,3,2457841416848,Detection created
15.800,3,2457841416176,Detection created
15.840,3,2457841452144,Detection created
15.840,3,2457841453936,Detection created
15.840,3,2457841453152,Detection created
15.880,3,2457841547976,Detection created
15.880,3,2457841548704,Detection created
15.880,3,2457841570144,Detection created
15.920,3,2457841643592,Detection created
15.920,3,2457841644376,Detection created
15.920,3,2457841645216,Detection created
15.960,3,2457841711648,Detection created
15.960,3,2457841712712,Detection created
15.960,3,2457841726016,Detection created
16.000,3,2457841886432,Detection created
16.000,3,2457841886488,Detection created
16.000,3,2457841886544,Detection created
16.040,3,2457841887328,Detection created
16.040,3,2457841887384,Detection created
16.040,3,2457841887440,Detection created
16.080,3,2457841888224,Detection created
16.080,3,2457841888280,Detection created
16.080,3,2457841888336,Detection created
16.120,3,2457841889120,Detection created
16.120,3,2457841889176,Detection created
16.120,3,2457841889232,Detection created
16.160,3,2457841898272,Detection created
16.160,3,2457841898328,Detection created
16.160,3,2457841898384,Detection created
16.200,3,2457841899168,Detection created
16.200,3,2457841899224,Detection created
16.200,3,2457841899280,Detection created
16.200,3,2457841899336,Detection created
16.200,3,2457841899392,Detection created
16.240,3,2457841900288,Detection created
16.240,3,2457841900344,Detection created
16.240,3,2457841900400,Detection created
16.240,3,2457841900456,Detection created
16.280,3,2457841901184,Detection created
16.280,3,2457841901296,Detection created
16.280,3,2457841901240,Detection created
16.320,3,2457841930760,Detection created
16.320,3,2457841930816,Detection created
16.320,3,2457841930872,Detection created
16.360,3,2457841931656,Detection created
16.360,3,2457841931712,Detection created
16.360,3,2457841931768,Detection created
16.360,-1,2457841325896,car may collide in 1 seconds with probability 0.3 percent
16.360,-1,2457841183208,car may collide in 4 seconds with probability 0.2 percent
16.360,-1,2457841667040,car may collide in 4 seconds with probability 0.1 percent
16.400,3,2457841932776,Detection created
16.400,3,2457841932720,Detection created
16.400,3,2457841932832,Detection created
16.440,3,2457841933672,Detection created
16.440,3,2457841933616,Detection created
16.440,3,2457841933728,Detection created
16.480,3,2457841963304,Detection created
16.480,3,2457841963248,Detection created
16.480,3,2457841963360,Detection created
16.480,3,2457841963416,Detection created
16.520,3,2457841964368,Detection created
16.520,3,2457841964256,Detection created
16.520,3,2457841964312,Detection created
16.520,3,2457841964424,Detection created
16.560,3,2457841965320,Detection created
16.560,3,2457841965208,Detection created
16.560,3,2457841965264,Detection created
16.560,3,2457841965376,Detection created
16.600,3,2457841966272,Detection created
16.600,3,2457841966160,Detection created
16.600,3,2457841966216,Detection created
16.640,3,2457841967056,Detection created
16.640,3,2457841967000,Detection created
16.640,3,2457841946696,Detection created
16.640,3,2457841946752,Detection created
16.680,3,2457841947648,Detection created
16.680,3,2457841947536,Detection created
16.680,3,2457841947592,Detection created
16.720,3,2457841948376,Detection created
16.720,3,2457841948320,Detection created
16.720,3,2457841948432,Detection created
16.720,3,2457841948488,Detection created
16.760,3,2457841949384,Detection created
16.760,3,2457841949272,Detection created
16.800,3,2457841950056,Detection created
16.800,3,2457841949944,Detection created
16.800,3,2457841950000,Detection created
16.840,3,2457842000112,Detection created
16.840,3,2457842000056,Detection created
16.840,3,2457842000168,Detection created
16.880,3,2457842000952,Detection created
16.880,3,2457842000896,Detection created
16.880,3,2457842001008,Detection created
16.920,3,2457842001792,Detection created
16.920,3,2457842001736,Detection created
16.960,3,2457842002576,Detection created
16.960,3,2457842002464,Detection created
16.960,3,2457842002520,Detection created
17.000,3,2457842003416,Detection created
17.000,3,2457842003360,Detection created
17.040,3,2457842024744,Detection created
17.040,3,2457842024632,Detection created
17.040,3,2457842024688,Detection created
17.040,3,2457842024800,Detection created
17.080,3,2457842025752,Detection created
17.080,3,2457842025640,Detection created
17.080,3,2457842025696,Detection created
17.120,3,2457842026480,Detection created
17.120,3,2457842026424,Detection created
17.160,3,2457842027264,Detection created
17.160,3,2457842027152,Detection created
17.200,3,2457842028048,Detection created
17.200,3,2457842027936,Detection created
17.240,3,2457842049376,Detection created
17.240,3,2457842049264,Detection created
17.280,3,2457842050160,Detection created
17.280,3,2457842050048,Detection created
17.320,3,2457842050944,Detection created
17.320,3,2457842050832,Detection created
17.360,3,2457842051728,Detection created
17.360,3,2457842051616,Detection created
17.400,3,2457842052512,Detection created
17.400,3,2457842052400,Detection created
17.400,3,2457842052456,Detection created
17.400,-1,2457841183208,car may collide in 2 seconds with probability 0.3 percent
17.400,-1,2457841667040,car may collide in 3 seconds with probability 0.4 percent
17.440,3,2457842074008,Detection created
17.440,3,2457842073952,Detection created
17.480,3,2457842074792,Detection created
17.480,3,2457842074680,Detection created
17.480,3,2457842074736,Detection created
17.520,3,2457842075632,Detection created
17.520,3,2457842075576,Detection created
17.560,3,2457842076416,Detection created
17.560,3,2457842076304,Detection created
17.600,3,2457842077200,Detection created
17.640,3,2457842098360,Detection created
17.640,3,2457842098304,Detection created
17.640,2,2457841182592,Pattern removed
17.680,3,2457841471048,Detection created
17.680,3,2457841470264,Detection created
17.680,3,2457841500736,Detection created
17.720,3,2457841596680,Detection created
17.720,3,2457841595840,Detection created
17.720,3,2457841597520,Detection created
17.760,3,2457841678208,Detection created
17.760,3,2457841677032,Detection created
17.800,3,2457841753560,Detection created
17.800,3,2457841779936,Detection created
17.800,3,2457841779096,Detection created
17.840,3,2457841865672,Detection created
17.840,3,2457841864832,Detection created
17.840,3,2457841866624,Detection created
17.880,3,2457841546128,Detection created
17.880,3,2457841545288,Detection created
17.880,3,2457841547024,Detection created
17.920,3,2457841711648,Detection created
17.920,3,2457841712656,Detection created
17.960,3,2457841933616,Detection created
17.960,3,2457841931712,Detection created
17.960,3,2457841932720,Detection created
18.000,3,2457842098920,Detection created
18.040,3,2457842099480,Detection created
18.040,3,2457842099424,Detection created
18.080,3,2457842100320,Detection created
18.080,3,2457842100208,Detection created
18.080,3,2457842100264,Detection created
18.080,3,2457842100376,Detection created
18.120,3,2457842101272,Detection created
18.120,3,2457842101160,Detection created
18.120,3,2457842101216,Detection created
18.160,3,2457842101944,Detection created
18.160,3,2457842101888,Detection created
18.160,3,2457842102000,Detection created
18.160,3,2457842102056,Detection created
18.200,3,2457842131632,Detection created
18.200,3,2457842131520,Detection created
18.200,3,2457842131576,Detection created
18.200,3,2457842131688,Detection created
18.240,3,2457834353272,Detection created
18.240,3,2457834353496,Detection created
18.240,3,2457826734656,Detection created
18.280,3,2457842132584,Detection created
18.280,3,2457842132528,Detection created
18.280,3,2457842132640,Detection created
18.320,3,2457842133368,Detection created
18.320,3,2457842133312,Detection created
18.320,3,2457842133424,Detection created
18.360,3,2457842134152,Detection created
18.360,3,2457842134096,Detection created
18.360,3,2457842134208,Detection created
18.360,3,2457842134264,Detection created
18.400,3,2457842134992,Detection created
18.400,3,2457825005696,Detection created
18.400,3,2457825005640,Detection created
18.440,3,2457825006368,Detection created
18.440,3,2457825006312,Detection created
18.440,3,2457825006424,Detection created
18.440,-1,2457841183208,car may collide in 1 seconds with probability 0.2 percent
18.440,-1,2457841667040,car may collide in 2 seconds with probability 0.8 percent
18.480,3,2457825007264,Detection created
18.480,3,2457825007208,Detection created
18.520,3,2457825007992,Detection created
18.520,3,2457825007880,Detection created
18.560,3,2457825008720,Detection created
18.560,3,2457825008608,Detection created
18.560,3,2457825008664,Detection created
18.600,3,2457825009504,Detection created
18.600,3,2457825009448,Detection created
18.600,3,2457825009560,Detection created
18.600,3,2457825009616,Detection created
18.640,3,2457842148184,Detection created
18.640,3,2457842148072,Detection created
18.640,3,2457842148128,Detection created
18.640,2,2457841666984,Pattern removed
18.680,3,2457841752720,Detection created
18.680,3,2457841751040,Detection created
18.720,3,2457841830376,Detection created
18.720,3,2457841829536,Detection created
18.760,3,2457841710808,Detection created
18.760,3,2457841709856,Detection created
18.800,3,2457841901184,Detection created
18.800,3,2457841930816,Detection created
18.800,3,2457841931656,Detection created
18.840,3,2457842002576,Detection created
18.840,3,2457842000952,Detection created
18.840,3,2457842001792,Detection created
18.880,3,2457842075632,Detection created
18.880,3,2457842074008,Detection created
18.920,3,2457842148520,Detection created
18.920,3,2457842148464,Detection created
18.960,3,2457842149248,Detection created
18.960,3,2457842149192,Detection created
18.960,3,2457842149304,Detection created
19.000,3,2457842150144,Detection created
19.000,3,2457842150032,Detection created
19.000,3,2457842150088,Detection created
19.040,3,2457842150928,Detection created
19.040,3,2457842150816,Detection created
19.080,3,2457842167992,Detection created
19.080,3,2457842167936,Detection created
19.080,3,2457842168048,Detection created
19.120,3,2457842168888,Detection created
19.120,3,2457842168776,Detection created
19.160,3,2457842169504,Detection created
19.160,3,2457842169448,Detection created
19.160,3,2457842169560,Detection created
19.200,3,2457842170400,Detection created
19.200,3,2457842170288,Detection created
19.240,3,2457842171016,Detection created
19.240,3,2457842170960,Detection created
19.280,3,2457842171744,Detection created
19.280,3,2457842171688,Detection created
19.320,3,2457842188920,Detection created
19.320,3,2457842188864,Detection created
19.320,3,2457842188976,Detection created
19.360,3,2457842189816,Detection created
19.360,3,2457842189704,Detection created
19.360,3,2457842189760,Detection created
19.400,3,2457842190600,Detection created
19.400,3,2457842190488,Detection created
19.440,3,2457842191216,Detection created
19.440,3,2457842191160,Detection created
19.480,3,2457842191944,Detection created
19.480,3,2457842191888,Detection created
19.480,-1,2457841667040,car may collide in 1 seconds with probability 0.7 percent
19.520,3,2457842213272,Detection created
19.520,3,2457842213216,Detection created
19.560,3,2457842214000,Detection created
19.560,3,2457842213944,Detection created
19.600,3,2457842214728,Detection created
19.600,3,2457842214672,Detection created
19.640,3,2457842215456,Detection created
19.640,3,2457842215400,Detection created
19.680,3,2457842216184,Detection created
19.680,3,2457842216128,Detection created
19.720,3,2457842216912,Detection created
19.720,3,2457842216856,Detection created
19.760,3,2457824420584,Detection created
19.760,3,2457824420528,Detection created
19.800,3,2457824421312,Detection created
19.800,3,2457824421256,Detection created
19.840,3,2457824422040,Detection created
19.840,3,2457824421984,Detection created
19.880,3,2457824422768,Detection created
19.880,3,2457824422712,Detection created
19.920,3,2457824423496,Detection created
19.920,3,2457824423440,Detection created
19.960,3,2457824485728,Detection created
19.960,3,2457824485672,Detection created
20.000,3,2457824486456,Detection created
20.000,3,2457824486400,Detection created
20.040,3,2457824487184,Detection created
20.040,3,2457824487128,Detection created
20.080,3,2457824487912,Detection created
20.080,3,2457824487856,Detection created
20.120,3,2457824488640,Detection created
20.120,3,2457824488584,Detection created
20.160,3,2457824489368,Detection created
20.200,3,2457824572024,Detection created
20.240,3,2457824572696,Detection created
20.280,3,2457824573368,Detection created
20.280,3,2457824573256,Detection created
20.320,3,2457824574096,Detection created
20.320,3,2457824574040,Detection created
20.360,3,2457824574824,Detection created
20.360,3,2457824574768,Detection created
20.400,3,2457824620672,Detection created
20.400,3,2457824620616,Detection created
20.440,3,2457824621400,Detection created
20.440,3,2457824621344,Detection created
20.480,3,2457824622128,Detection created
20.480,3,2457824622072,Detection created
20.520,3,2457824622856,Detection created
20.520,3,2457824622800,Detection created
20.560,3,2457842213160,Detection created
20.560,3,2457824623584,Detection created
20.600,3,2457824624312,Detection created
20.600,3,2457824624256,Detection created
20.640,3,2457833841104,Detection created
20.640,3,2457833841048,Detection created
20.680,3,2457833841832,Detection created
20.680,3,2457833841776,Detection created
20.720,3,2457833842560,Detection created
20.720,3,2457833842504,Detection created
20.760,3,2457833843288,Detection created
20.760,3,2457833843232,Detection created
20.800,3,2457833844016,Detection created
20.800,3,2457833843960,Detection created
20.840,3,2457833844688,Detection created
20.840,3,2457833873480,Detection created
20.880,3,2457833874208,Detection created
20.880,3,2457833874152,Detection created
20.920,3,2457833874936,Detection created
20.920,3,2457833874880,Detection created
20.960,3,2457833875664,Detection created
20.960,3,2457833875608,Detection created
21.000,3,2457833876392,Detection created
21.000,3,2457833876336,Detection created
21.000,1,2457833876504,Body created
21.000,2,2457833876448,Pattern created
21.040,3,2457833877456,Detection created
21.040,3,2457833877344,Detection created
21.080,3,2457833935704,Detection created
21.080,3,2457833935592,Detection created
21.120,3,2457833936544,Detection created
21.120,3,2457833936432,Detection created
21.160,3,2457833937384,Detection created
21.160,3,2457833937272,Detection created
21.200,3,2457833938224,Detection created
21.200,3,2457833938112,Detection created
21.240,3,2457833971784,Detection created
21.240,3,2457833971840,Detection created
21.280,3,2457833972736,Detection created
21.280,3,2457833972624,Detection created
21.320,3,2457833973576,Detection created
21.320,3,2457833973464,Detection created
21.360,3,2457833974416,Detection created
21.360,3,2457833974304,Detection created
21.400,3,2457833975256,Detection created
21.400,3,2457833975144,Detection created
21.440,3,2457833914720,Detection created
21.440,3,2457833914608,Detection created
21.480,3,2457833915448,Detection created
21.480,3,2457833915560,Detection created
21.520,3,2457833916288,Detection created
21.520,3,2457833916400,Detection created
21.520,3,2457833916344,Detection created
21.560,3,2457833917240,Detection created
21.560,3,2457833917296,Detection created
21.560,3,2457833917352,Detection created
21.560,3,2457833917408,Detection created
21.600,3,2457833918248,Detection created
21.600,3,2457833918416,Detection created
21.600,3,2457833918360,Detection created
21.640,3,2457922396904,Detection created
21.640,3,2457922396960,Detection created
21.640,3,2457922397016,Detection created
21.640,1,2457922397184,Body created
21.640,2,2457922397128,Pattern created
21.680,3,2457922398080,Detection created
21.680,3,2457922398192,Detection created
21.680,3,2457922398136,Detection created
21.720,3,2457922399200,Detection created
21.720,3,2457922399088,Detection created
21.720,3,2457922399144,Detection created
21.760,3,2457922400208,Detection created
21.760,3,2457922400096,Detection created
21.760,3,2457922400152,Detection created
21.800,3,2457922413568,Detection created
21.800,3,2457922413456,Detection created
21.800,3,2457922413512,Detection created
21.840,3,2457922414576,Detection created
21.840,3,2457922414464,Detection created
21.840,3,2457922414520,Detection created
21.880,3,2457922415584,Detection created
21.880,3,2457922415472,Detection created
21.880,3,2457922415528,Detection created
21.920,3,2457922416592,Detection created
21.920,3,2457922416480,Detection created
21.920,3,2457922416536,Detection created
21.960,3,2457833997312,Detection created
21.960,3,2457833997200,Detection created
21.960,3,2457833997256,Detection created
22.000,3,2457833998320,Detection created
22.000,3,2457833998208,Detection created
22.000,3,2457833998264,Detection created
22.040,3,2457833999216,Detection created
22.040,3,2457833999328,Detection created
22.040,3,2457833999272,Detection created
22.040,3,2457833999384,Detection created
22.080,3,2457834000336,Detection created
22.080,3,2457922457672,Detection created
22.080,3,2457922457728,Detection created
22.080,3,2457922457784,Detection created
22.120,3,2457922458736,Detection created
22.120,3,2457922458680,Detection created
22.120,3,2457922458792,Detection created
22.120,3,2457922458848,Detection created
22.160,3,2457922459800,Detection created
22.160,3,2457922459744,Detection created
22.160,3,2457922459856,Detection created
22.160,3,2457922459912,Detection created
22.160,0,2457833876504,car observed distance 92 meters moving towards us from left to right speed 68 kilometers per hour 
22.200,3,2457922460920,Detection created
22.200,3,2457922460864,Detection created
22.200,3,2457922460976,Detection created
22.200,3,2457922461032,Detection created
22.240,3,2457922478432,Detection created
22.240,3,2457922478376,Detection created
22.240,3,2457922478488,Detection created
22.240,3,2457922478544,Detection created
22.280,3,2457922479496,Detection created
22.280,3,2457922479440,Detection created
22.280,3,2457922479552,Detection created
22.280,3,2457922479608,Detection created
22.320,3,2457922480560,Detection created
22.320,3,2457922480504,Detection created
22.320,3,2457922480616,Detection created
22.320,3,2457922480672,Detection created
22.360,3,2457922481624,Detection created
22.360,3,2457922481568,Detection created
22.360,3,2457922481680,Detection created
22.360,3,2457922481736,Detection created
22.400,3,2457922511424,Detection created
22.400,3,2457922511368,Detection created
22.400,3,2457922511480,Detection created
22.400,3,2457922511536,Detection created
22.440,3,2457922512488,Detection created
22.440,3,2457922512432,Detection created
22.440,3,2457922512544,Detection created
22.440,3,2457922512600,Detection created
22.480,3,2457922513552,Detection created
22.480,3,2457922513496,Detection created
22.480,3,2457922513608,Detection created
22.480,3,2457922513664,Detection created
22.520,3,2457922514616,Detection created
22.520,3,2457922514560,Detection created
22.520,3,2457922514672,Detection created
22.520,3,2457922514728,Detection created
22.560,3,2457922528032,Detection created
22.560,3,2457922527976,Detection created
22.560,3,2457922528088,Detection created
22.560,3,2457922528144,Detection created
22.600,3,2457922529096,Detection created
22.600,3,2457922529040,Detection created
22.600,3,2457922529152,Detection created
22.600,3,2457922529208,Detection created
22.600,-1,2457833876504,car may collide in 4 seconds with probability 0.1 percent
22.640,3,2457922530160,Detection created
22.640,3,2457922530272,Detection created
22.640,3,2457922530328,Detection created
22.640,3,2457922530384,Detection created
22.680,3,2457922531280,Detection created
22.680,3,2457922551880,Detection created
22.680,3,2457922551936,Detection created
22.680,3,2457922551992,Detection created
22.720,3,2457922552888,Detection created
22.720,3,2457922552944,Detection created
22.720,3,2457922553000,Detection created
22.720,3,2457922553056,Detection created
22.760,3,2457922553952,Detection created
22.760,3,2457922554008,Detection created
22.760,3,2457922554064,Detection created
22.760,3,2457922554120,Detection created
22.800,3,2457922555016,Detection created
22.800,3,2457922555072,Detection created
22.800,3,2457922555128,Detection created
22.800,3,2457922555184,Detection created
22.800,0,2457922397184,car observed distance 89 meters moving towards us from left to right speed 62 kilometers per hour 
22.840,3,2457922572584,Detection created
22.840,3,2457922572640,Detection created
22.840,3,2457922572696,Detection created
22.840,3,2457922572752,Detection created
22.880,3,2457922573648,Detection created
22.880,3,2457922573704,Detection created
22.880,3,2457922573760,Detection created
22.880,3,2457922573816,Detection created
22.920,3,2457922574712,Detection created
22.920,3,2457922574768,Detection created
22.920,3,2457922574824,Detection created
22.920,3,2457922574880,Detection created
22.960,3,2457922575776,Detection created
22.960,3,2457922575832,Detection created
22.960,3,2457922575888,Detection created
22.960,3,2457922575944,Detection created
23.000,3,2457922601480,Detection created
23.000,3,2457922601536,Detection created
23.000,3,2457922601592,Detection created
23.000,3,2457922601648,Detection created
23.040,3,2457922602544,Detection created
23.040,3,2457922602600,Detection created
23.040,3,2457922602656,Detection created
23.040,3,2457922602712,Detection created
23.080,3,2457922603608,Detection created
23.080,3,2457922603664,Detection created
23.080,3,2457922603720,Detection created
23.080,3,2457922603776,Detection created
23.120,3,2457922604672,Detection created
23.120,3,2457922604728,Detection created
23.120,3,2457922604784,Detection created
23.120,3,2457922604840,Detection created
23.160,3,2457922622184,Detection created
23.160,3,2457922622240,Detection created
23.160,3,2457922622296,Detection created
23.160,3,2457922622352,Detection created
23.200,3,2457922623248,Detection created
23.200,3,2457922623304,Detection created
23.200,3,2457922623360,Detection created
23.200,3,2457922623416,Detection created
23.240,3,2457922624312,Detection created
23.240,3,2457922624368,Detection created
23.240,3,2457922624424,Detection created
23.240,3,2457922624480,Detection created
23.280,3,2457922625376,Detection created
23.280,3,2457922625432,Detection created
23.280,3,2457922625488,Detection created
23.280,3,2457922637896,Detection created
23.320,3,2457922638792,Detection created
23.320,3,2457922638848,Detection created
23.320,3,2457922638904,Detection created
23.320,3,2457922638960,Detection created
23.360,3,2457922639856,Detection created
23.360,3,2457922639912,Detection created
23.360,3,2457922639968,Detection created
23.360,3,2457922640024,Detection created
23.360,3,2457922640080,Detection created
23.400,3,2457922641032,Detection created
23.400,3,2457922641144,Detection created
23.400,3,2457922641088,Detection created
23.400,3,2457922641200,Detection created
23.440,3,2457922666680,Detection created
23.440,3,2457922666792,Detection created
23.440,3,2457922666736,Detection created
23.440,3,2457922666848,Detection created
23.480,3,2457922667744,Detection created
23.480,3,2457922667856,Detection created
23.480,3,2457922667800,Detection created
23.480,3,2457922667912,Detection created
23.520,3,2457922668808,Detection created
23.520,3,2457922668920,Detection created
23.520,3,2457922668864,Detection created
23.520,3,2457922668976,Detection created
23.560,3,2457922669872,Detection created
23.560,3,2457922669984,Detection created
23.560,3,2457922669928,Detection created
23.560,3,2457922670040,Detection created
23.560,3,2457922670096,Detection created
23.600,3,2457922654728,Detection created
23.600,3,2457922654784,Detection created
23.600,3,2457922654840,Detection created
23.600,3,2457922654896,Detection created
23.640,3,2457922655736,Detection created
23.640,3,2457922655848,Detection created
23.640,3,2457922655792,Detection created
23.640,3,2457922655904,Detection created
23.640,-1,2457833876504,car may collide in 4 seconds with probability 0.2 percent
23.680,3,2457922530216,Detection created
23.680,3,2457922656968,Detection created
23.680,3,2457922656912,Detection created
23.680,3,2457922657024,Detection created
23.720,3,2457922658032,Detection created
23.720,3,2457922657920,Detection created
23.720,3,2457922657976,Detection created
23.720,3,2457922658088,Detection created
23.760,3,2457922712408,Detection created
23.760,3,2457922712296,Detection created
23.760,3,2457922712352,Detection created
23.760,3,2457922712464,Detection created
23.800,3,2457922713472,Detection created
23.800,3,2457922713360,Detection created
23.800,3,2457922713416,Detection created
23.800,3,2457922713528,Detection created
23.800,3,2457922713584,Detection created
23.800,3,2457922713640,Detection created
23.840,3,2457922714760,Detection created
23.840,3,2457922714648,Detection created
23.840,3,2457922714704,Detection created
23.840,3,2457922714816,Detection created
23.840,3,2457922714872,Detection created
23.880,3,2457922732216,Detection created
23.880,3,2457922732160,Detection created
23.880,3,2457922732272,Detection created
23.880,3,2457922732328,Detection created
23.880,3,2457922732384,Detection created
23.920,3,2457922733336,Detection created
23.920,3,2457922733280,Detection created
23.920,3,2457922733392,Detection created
23.920,3,2457922733448,Detection created
23.920,3,2457922733504,Detection created
23.960,3,2457922734512,Detection created
23.960,3,2457922734400,Detection created
23.960,3,2457922734456,Detection created
23.960,3,2457922734568,Detection created
24.000,3,2457922735464,Detection created
24.000,3,2457922735408,Detection created
24.000,3,2457922735520,Detection created
24.000,3,2457922735576,Detection created
24.000,3,2457922735632,Detection created
24.040,3,2457922765376,Detection created
24.040,3,2457922765320,Detection created
24.040,3,2457922765432,Detection created
24.040,3,2457922765488,Detection created
24.080,3,2457922766440,Detection created
24.080,3,2457922766328,Detection created
24.080,3,2457922766384,Detection created
24.080,3,2457922766496,Detection created
24.120,3,2457922767504,Detection created
24.120,3,2457922767392,Detection created
24.120,3,2457922767448,Detection created
24.120,3,2457922767560,Detection created
24.120,3,2457922767616,Detection created
24.160,3,2457922768624,Detection created
24.160,3,2457922768568,Detection created
24.160,3,2457922768680,Detection created
24.160,3,2457922768736,Detection created
24.160,3,2457922768792,Detection created
24.200,3,2457922782096,Detection created
24.200,3,2457922782040,Detection created
24.200,3,2457922782152,Detection created
24.200,3,2457922782208,Detection created
24.200,3,2457922782264,Detection created
24.200,3,2457922782320,Detection created
24.240,3,2457922783328,Detection created
24.240,3,2457922783272,Detection created
24.240,3,2457922783384,Detection created
24.240,3,2457922783440,Detection created
24.240,1,2457922783552,Body created
24.240,2,2457922783496,Pattern created
24.280,3,2457922784504,Detection created
24.280,3,2457922784616,Detection created
24.280,3,2457922784560,Detection created
24.320,3,2457922806056,Detection created
24.320,3,2457922806112,Detection created
24.320,3,2457922806168,Detection created
24.360,3,2457922807120,Detection created
24.360,3,2457922807176,Detection created
24.360,3,2457922807232,Detection created
24.360,3,2457922807288,Detection created
24.360,3,2457922807344,Detection created
24.400,3,2457922808408,Detection created
24.400,3,2457922808464,Detection created
24.400,3,2457922808520,Detection created
24.400,3,2457922808576,Detection created
24.440,3,2457922809472,Detection created
24.440,3,2457922809584,Detection created
24.440,3,2457922809528,Detection created
24.440,3,2457922809640,Detection created
24.480,3,2457922835232,Detection created
24.480,3,2457922835344,Detection created
24.480,3,2457922835288,Detection created
24.480,3,2457922835400,Detection created
24.520,3,2457922836352,Detection created
24.520,3,2457922836464,Detection created
24.520,3,2457922836408,Detection created
24.520,3,2457922836520,Detection created
24.560,3,2457922837472,Detection created
24.560,3,2457922837528,Detection created
24.560,3,2457922837584,Detection created
24.560,3,2457922837640,Detection created
24.600,3,2457922850944,Detection created
24.600,3,2457922851000,Detection created
24.600,3,2457922851056,Detection created
24.600,3,2457922851112,Detection created
24.640,3,2457922852064,Detection created
24.640,3,2457922852120,Detection created
24.640,3,2457922852176,Detection created
24.640,3,2457922852232,Detection created
24.680,3,2457922853184,Detection created
24.680,3,2457922853296,Detection created
24.680,3,2457922853240,Detection created
24.680,3,2457922853352,Detection created
24.680,3,2457922853408,Detection created
24.680,-1,2457833876504,car may collide in 3 seconds with probability 0.1 percent
24.720,3,2457922854472,Detection created
24.720,3,2457922854584,Detection created
24.720,3,2457922854640,Detection created
24.720,3,2457922854696,Detection created
24.760,3,2457922884328,Detection created
24.760,3,2457922884440,Detection created
24.760,3,2457922884384,Detection created
24.760,3,2457922884496,Detection created
24.760,3,2457922884552,Detection created
24.800,3,2457922885560,Detection created
24.800,3,2457922885616,Detection created
24.800,3,2457922885672,Detection created
24.800,3,2457922885728,Detection created
24.800,3,2457922885784,Detection created
24.840,3,2457922886736,Detection created
24.840,3,2457922886792,Detection created
24.840,3,2457922886848,Detection created
24.840,3,2457922886904,Detection created
24.840,3,2457922886960,Detection created
24.880,3,2457922875688,Detection created
24.880,3,2457922875744,Detection created
24.880,3,2457922875800,Detection created
24.880,3,2457922875856,Detection created
24.880,3,2457922875912,Detection created
24.920,3,2457922876864,Detection created
24.920,3,2457922876920,Detection created
24.920,3,2457922876976,Detection created
24.920,3,2457922877032,Detection created
24.920,3,2457922877088,Detection created
24.920,3,2457922877144,Detection created
24.960,3,2457922878152,Detection created
24.960,3,2457922878264,Detection created
24.960,3,2457922878208,Detection created
24.960,3,2457922878320,Detection created
24.960,3,2457922878376,Detection created
25.000,3,2457922879272,Detection created
25.000,3,2457922879328,Detection created
25.000,3,2457922879384,Detection created
25.000,3,2457922879440,Detection created
25.000,3,2457991807048,Detection created
25.040,3,2457991808000,Detection created
25.040,3,2457991808056,Detection created
25.040,3,2457991808112,Detection created
25.040,3,2457991808168,Detection created
25.040,3,2457991808224,Detection created
25.040,2,2457833876448,Pattern removed
25.080,3,2457833917240,Detection created
25.080,3,2457833918248,Detection created
25.080,3,2457922396960,Detection created
25.080,3,2457922398192,Detection created
25.120,3,2457922512432,Detection created
