time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
23.880,24,747.906,1019.610,537.659,733.995,766.000,1025.000,547.000,724.000,755.709,1024.655,542.951,733.885,85.844,122.447,122.447,102.214,89.847,122.581,90.900,98.369,0.046,0.05,0.01,0.00,0.01,0.16,0.60,0.11,0.06,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.99
23.880,25,370.027,454.676,197.000,241.324,325.000,429.000,191.000,243.000,336.777,435.886,192.665,242.775,-64.865,-21.622,-21.622,21.622,-459.615,-252.437,-55.818,29.165,0.252,0.13,0.01,0.00,0.01,0.06,0.29,0.19,0.32,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.62
23.880,22,587.548,729.320,209.911,319.116,589.000,723.000,206.000,327.000,588.937,728.665,208.802,322.037,34.035,43.545,43.545,20.510,34.059,41.400,0.829,22.389,0.041,0.09,0.04,0.01,0.00,0.13,0.61,0.09,0.03,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.54
23.880,23,316.445,426.520,191.781,242.132,294.000,396.000,183.000,236.000,309.280,417.186,189.013,240.261,-12.208,-1.904,-1.904,-0.238,-19.525,-12.050,-6.402,-2.278,0.194,0.33,0.01,0.00,0.00,0.05,0.26,0.09,0.26,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.32
23.920,24,759.303,1029.558,546.587,737.820,774.000,1035.000,561.000,724.000,766.206,1034.622,553.435,736.464,89.847,122.581,122.581,98.369,92.871,122.728,93.835,93.533,0.056,0.04,0.01,0.00,0.01,0.21,0.60,0.10,0.04,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.98
23.920,20,902.803,1091.385,383.338,537.383,912.000,1103.000,384.000,541.000,907.460,1096.918,384.926,540.069,68.441,74.023,74.023,57.295,70.153,76.317,49.130,57.646,0.035,0.14,0.03,0.00,0.00,0.06,0.48,0.17,0.12,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.98
23.920,25,318.393,425.789,190.433,243.942,334.000,431.000,191.000,242.000,322.579,425.856,190.059,243.044,-459.615,-252.437,-252.437,29.165,-236.432,-151.924,-37.433,8.757,0.060,0.14,0.01,0.00,0.01,0.04,0.31,0.15,0.34,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.61
23.920,22,590.299,730.321,208.835,322.932,592.000,722.000,209.000,327.000,591.762,729.011,208.907,324.771,34.059,41.400,41.400,22.389,34.149,38.747,0.864,23.233,0.027,0.08,0.03,0.01,0.01,0.15,0.61,0.08,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.50
23.920,23,308.499,416.704,188.757,240.170,297.000,393.000,182.000,237.000,304.462,409.167,186.526,239.143,-19.525,-12.050,-12.050,-2.278,-23.052,-19.690,-8.541,-3.291,0.130,0.32,0.03,0.00,0.00,0.05,0.24,0.09,0.26,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.32
23.960,24,769.921,1039.531,557.188,740.205,790.000,1042.000,567.000,727.000,778.511,1043.713,562.747,738.897,92.871,122.728,122.728,93.533,97.319,122.064,95.482,88.926,0.052,0.03,0.00,0.00,0.00,0.22,0.61,0.09,0.04,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.99
23.960,20,910.266,1099.971,386.891,542.375,909.000,1105.000,395.000,546.000,911.862,1103.611,390.682,545.073,70.153,76.317,76.317,57.646,69.074,76.841,50.759,57.996,0.027,0.13,0.02,0.00,0.01,0.08,0.48,0.17,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.98
23.960,22,593.128,730.561,208.942,325.700,587.000,732.000,216.000,325.000,592.266,732.078,211.064,326.145,34.149,38.747,38.747,23.233,32.157,38.718,2.732,22.800,0.030,0.06,0.03,0.01,0.01,0.15,0.63,0.09,0.03,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.53
23.960,25,313.122,419.779,188.562,243.395,330.000,425.000,194.000,241.000,319.439,420.469,191.219,242.101,-236.432,-151.924,-151.924,8.757,-113.123,-99.027,-4.960,-4.095,0.088,0.10,0.01,0.00,0.00,0.07,0.28,0.19,0.34,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.49
24.000,20,914.625,1106.685,392.712,547.392,910.000,1114.000,399.000,557.000,915.192,1111.019,396.008,551.878,69.074,76.841,76.841,57.996,67.115,77.965,51.888,59.928,0.041,0.19,0.03,0.00,0.00,0.08,0.48,0.10,0.12,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,1.00
24.000,24,782.404,1048.596,566.566,742.454,797.000,1054.000,573.000,723.000,789.485,1053.634,571.164,739.157,97.319,122.064,122.064,88.926,100.223,122.206,96.191,82.683,0.056,0.03,0.00,0.00,0.00,0.26,0.58,0.06,0.06,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.96
24.000,22,593.552,733.626,211.174,327.057,591.000,737.000,217.000,327.000,593.697,735.718,212.983,327.681,32.157,38.718,38.718,22.800,31.136,39.203,4.251,22.542,0.023,0.07,0.04,0.02,0.01,0.15,0.60,0.07,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.62
24.000,25,314.914,416.508,191.020,241.937,332.000,429.000,191.000,241.000,322.135,421.490,190.919,241.353,-113.123,-99.027,-99.027,-4.095,-38.055,-41.877,-4.342,-6.781,0.077,0.17,0.08,0.02,0.01,0.09,0.21,0.08,0.33,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.50
24.000,23,302.618,407.592,185.842,238.880,300.000,391.000,185.000,236.000,301.074,401.012,185.317,237.741,-23.052,-19.690,-19.690,-3.291,-23.704,-25.770,-8.734,-4.348,0.063,0.37,0.09,0.01,0.01,0.06,0.14,0.08,0.24,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.25
24.040,20,917.877,1114.138,398.084,554.275,918.000,1121.000,403.000,561.000,919.800,1118.369,401.003,557.959,67.115,77.965,77.965,59.928,66.436,78.958,52.641,61.075,0.028,0.19,0.02,0.00,0.00,0.07,0.49,0.11,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.040,24,793.494,1058.522,575.012,742.464,799.000,1058.000,590.000,721.000,797.949,1061.799,582.177,738.393,100.223,122.206,122.206,82.683,100.628,120.741,99.208,75.975,0.060,0.01,0.00,0.00,0.01,0.27,0.64,0.04,0.03,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.93
24.040,25,320.613,419.815,190.745,241.082,340.000,431.000,187.000,241.000,329.526,424.558,188.789,240.905,-38.055,-41.877,-41.877,-6.781,17.954,-7.428,-13.908,-6.273,0.096,0.09,0.04,0.01,0.02,0.11,0.28,0.10,0.37,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.52
24.040,22,594.943,737.286,213.153,328.583,592.000,741.000,217.000,326.000,594.943,739.492,214.416,328.448,31.136,39.203,39.203,22.542,30.023,39.773,5.228,21.616,0.026,0.07,0.04,0.01,0.01,0.15,0.61,0.06,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.51
24.080,20,922.458,1121.527,403.109,560.402,920.000,1133.000,413.000,568.000,923.595,1127.157,407.529,564.377,66.436,78.958,78.958,61.075,65.080,81.162,54.705,62.442,0.045,0.20,0.02,0.00,0.00,0.08,0.48,0.10,0.11,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.080,24,801.974,1066.628,586.146,741.433,802.000,1078.000,598.000,721.000,804.808,1073.406,592.462,737.482,100.628,120.741,120.741,75.975,99.547,122.510,101.340,69.629,0.063,0.01,0.00,0.00,0.01,0.27,0.65,0.02,0.04,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.79
24.080,22,596.144,741.083,214.625,329.313,597.000,753.000,220.000,327.000,597.242,745.743,216.370,329.233,30.023,39.773,39.773,21.616,29.932,42.517,6.601,20.772,0.039,0.07,0.05,0.02,0.01,0.16,0.59,0.06,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.58
24.080,25,330.244,424.261,188.233,240.654,342.000,427.000,189.000,241.000,336.084,425.373,188.290,240.680,17.954,-7.428,-7.428,-6.273,41.523,-0.944,-11.082,-4.999,0.044,0.10,0.06,0.01,0.01,0.11,0.24,0.10,0.37,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.57
24.120,20,926.198,1130.403,409.717,566.875,924.000,1139.000,413.000,578.000,927.374,1135.240,412.230,571.937,65.080,81.162,81.162,62.442,63.807,82.580,54.995,64.729,0.036,0.16,0.02,0.00,0.00,0.07,0.50,0.12,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,1.00
24.120,24,808.790,1078.307,596.516,740.267,817.000,1091.000,606.000,722.000,814.031,1085.527,602.186,736.784,99.547,122.510,122.510,69.629,100.688,124.613,102.806,63.946,0.068,0.01,0.00,0.00,0.01,0.29,0.61,0.03,0.05,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.86
24.120,25,337.745,425.335,187.847,240.480,341.000,426.000,190.000,241.000,340.101,425.604,188.536,240.594,41.523,-0.944,-0.944,-4.999,44.314,0.286,-6.538,-3.739,0.024,0.10,0.03,0.00,0.01,0.09,0.24,0.12,0.42,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.62
24.120,22,598.440,747.444,216.634,330.064,600.000,759.000,221.000,328.000,599.745,752.075,218.117,330.034,29.932,42.517,42.517,20.772,30.028,45.135,7.691,20.003,0.036,0.07,0.05,0.02,0.01,0.14,0.60,0.07,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.57
24.120,23,298.230,397.920,184.269,237.219,303.000,390.000,186.000,237.000,299.838,393.809,184.850,237.025,-23.704,-25.770,-25.770,-4.348,-21.162,-28.833,-7.809,-4.368,0.041,0.33,0.08,0.00,0.00,0.04,0.14,0.10,0.30,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.28
24.160,20,929.926,1138.543,414.430,574.526,929.000,1140.000,416.000,582.000,931.445,1141.298,416.443,578.567,63.807,82.580,82.580,64.729,62.885,82.091,54.828,66.024,0.017,0.15,0.03,0.00,0.00,0.07,0.50,0.11,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.160,24,818.058,1090.512,606.299,739.342,825.000,1096.000,616.000,720.000,822.953,1095.646,612.075,735.380,100.688,124.613,124.613,63.946,101.474,124.749,104.313,58.043,0.066,0.02,0.00,0.00,0.01,0.34,0.56,0.04,0.03,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.80
24.160,22,600.946,753.880,218.425,330.834,598.000,762.000,221.000,330.000,600.914,757.562,219.407,331.149,30.028,45.135,45.135,20.003,28.927,46.812,8.293,19.569,0.026,0.08,0.06,0.02,0.01,0.15,0.58,0.06,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.60
24.160,25,341.874,425.615,188.275,240.445,343.000,425.000,187.000,242.000,343.379,425.367,187.594,241.001,44.314,0.286,0.286,-3.739,43.365,-0.634,-8.026,-1.235,0.019,0.10,0.03,0.01,0.01,0.10,0.23,0.11,0.40,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.52
24.160,23,298.992,392.656,184.537,236.850,294.000,384.000,183.000,237.000,296.610,388.725,183.771,236.796,-21.162,-28.833,-28.833,-4.368,-22.671,-31.564,-8.255,-4.250,0.044,0.38,0.09,0.00,0.00,0.05,0.13,0.08,0.27,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.29
24.200,20,933.960,1144.581,418.636,581.208,945.000,1150.000,425.000,581.000,939.009,1148.499,422.069,583.002,62.885,82.091,82.091,66.024,65.145,82.657,55.934,65.269,0.030,0.16,0.03,0.00,0.00,0.08,0.48,0.12,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.200,22,602.071,759.435,219.738,331.931,620.000,774.000,217.000,339.000,608.214,765.080,219.157,334.583,28.927,46.812,46.812,19.569,33.381,50.183,7.478,21.238,0.073,0.10,0.06,0.02,0.01,0.14,0.57,0.06,0.05,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.79
24.200,25,345.113,425.342,187.273,240.951,346.000,426.000,190.000,241.000,346.512,425.587,188.159,240.941,43.365,-0.634,-0.634,-1.235,42.300,0.225,-4.196,-1.112,0.018,0.13,0.02,0.00,0.00,0.11,0.22,0.10,0.41,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.58
24.200,24,827.012,1100.636,616.247,737.702,825.000,1098.000,620.000,720.000,829.264,1103.356,620.295,734.063,101.474,124.749,124.749,58.043,99.839,122.696,104.200,52.652,0.048,0.01,0.00,0.00,0.01,0.30,0.61,0.04,0.03,0.06,0.01,0.00,0.00,0.10,0.61,0.19,0.03,0.54
24.200,23,295.703,387.462,183.441,236.626,310.000,388.000,190.000,237.000,299.895,386.803,185.421,236.638,-22.671,-31.564,-31.564,-4.250,-17.689,-30.974,-5.998,-4.072,0.073,0.33,0.08,0.00,0.00,0.03,0.10,0.09,0.37,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.37
24.240,20,941.615,1151.806,424.306,585.613,946.000,1152.000,426.000,592.000,944.750,1154.187,426.382,589.346,65.145,82.657,82.657,65.269,65.617,81.832,55.790,66.270,0.018,0.15,0.02,0.00,0.01,0.09,0.49,0.10,0.14,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,1.00
24.240,22,609.549,767.088,219.457,335.432,624.000,777.000,219.000,339.000,614.783,771.445,219.531,337.090,33.381,50.183,50.183,21.238,36.863,52.282,7.277,21.960,0.047,0.10,0.07,0.02,0.01,0.14,0.58,0.05,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.82
24.240,25,348.204,425.596,187.991,240.896,337.000,426.000,192.000,240.000,344.975,425.756,189.417,240.527,42.300,0.225,0.225,-1.112,28.199,0.657,0.371,-2.044,0.061,0.12,0.07,0.01,0.01,0.09,0.18,0.08,0.43,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.55
24.240,23,299.188,385.564,185.181,236.475,309.000,391.000,191.000,236.000,301.827,386.449,186.869,236.213,-17.689,-30.974,-30.974,-4.072,-14.430,-28.906,-4.121,-4.169,0.075,0.34,0.09,0.00,0.01,0.03,0.10,0.08,0.35,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.35
24.280,20,947.374,1157.460,428.613,591.997,951.000,1157.000,433.000,597.000,950.296,1159.624,431.486,595.347,65.617,81.832,81.832,66.270,65.882,80.842,56.361,66.894,0.019,0.15,0.02,0.00,0.00,0.08,0.50,0.11,0.14,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.280,22,616.258,773.536,219.822,337.968,628.000,780.000,219.000,341.000,620.784,776.927,219.782,339.487,36.863,52.282,52.282,21.960,39.589,53.443,6.981,22.532,0.037,0.10,0.07,0.02,0.02,0.13,0.58,0.04,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.84
24.280,25,346.103,425.782,189.432,240.445,335.000,426.000,191.000,240.000,342.709,425.879,190.021,240.229,28.199,0.657,0.657,-2.044,16.391,0.842,1.870,-2.394,0.045,0.13,0.05,0.00,0.00,0.08,0.20,0.09,0.44,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.49
24.320,20,952.932,1162.858,433.740,598.023,960.000,1168.000,435.000,610.000,956.885,1166.659,435.699,603.463,65.882,80.842,80.842,66.894,67.057,81.348,56.097,69.360,0.035,0.16,0.02,0.00,0.00,0.08,0.49,0.11,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.96
24.320,22,622.368,779.065,220.062,340.388,632.000,785.000,221.000,342.000,626.344,782.331,220.537,341.500,39.589,53.443,53.443,22.532,41.726,54.451,7.156,22.720,0.030,0.09,0.08,0.02,0.01,0.14,0.57,0.04,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.82
24.320,25,343.364,425.913,190.096,240.133,338.000,426.000,194.000,241.000,341.853,425.966,191.549,240.384,16.391,0.842,0.842,-2.394,11.194,0.888,5.176,-1.563,0.040,0.13,0.05,0.01,0.00,0.08,0.18,0.11,0.44,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.58
24.360,20,959.567,1169.912,437.943,606.237,969.000,1173.000,444.000,616.000,964.256,1173.117,441.320,611.089,67.057,81.348,81.348,69.360,68.847,81.304,57.108,71.212,0.038,0.15,0.01,0.00,0.00,0.07,0.52,0.12,0.14,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.98
24.360,22,628.013,784.509,220.823,342.409,631.000,786.000,222.000,348.000,630.074,786.483,221.374,344.710,41.726,54.451,54.451,22.720,42.076,54.269,7.393,23.963,0.021,0.09,0.07,0.02,0.01,0.13,0.58,0.05,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.93
24.360,25,342.301,426.001,191.756,240.321,341.000,425.000,194.000,242.000,342.134,425.672,192.680,240.871,11.194,0.888,0.888,-1.563,9.830,0.079,6.766,-0.205,0.027,0.11,0.03,0.00,0.01,0.06,0.20,0.12,0.46,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.53
24.360,23,300.095,382.980,186.375,235.713,310.000,387.000,192.000,237.000,303.970,384.022,188.669,236.164,-14.430,-28.906,-28.906,-4.169,-10.229,-26.832,-1.800,-3.586,0.077,0.34,0.07,0.00,0.00,0.03,0.08,0.10,0.38,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.32
24.360,21,189.788,279.533,176.553,234.589,200.000,285.000,182.000,237.000,197.185,283.191,180.723,236.456,-70.405,-72.701,-72.701,-2.665,-63.239,-68.094,-8.308,-1.280,0.078,0.09,0.02,0.01,0.01,0.11,0.43,0.19,0.14,0.17,0.08,0.06,0.01,0.13,0.29,0.11,0.13,0.26
24.400,22,631.757,788.654,221.670,345.668,637.000,792.000,222.000,348.000,634.498,791.174,221.976,347.035,42.076,54.269,54.269,23.963,43.021,54.581,7.402,24.327,0.019,0.08,0.09,0.02,0.01,0.14,0.58,0.04,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.92
24.400,20,967.009,1176.369,443.604,613.937,973.000,1199.000,452.000,617.000,970.725,1185.381,447.705,616.849,68.847,81.304,81.304,71.212,69.705,86.441,58.728,71.269,0.051,0.17,0.02,0.00,0.01,0.07,0.48,0.11,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.92
24.400,23,303.561,382.949,188.597,236.020,341.000,421.000,192.000,242.000,316.767,395.950,189.775,238.079,-10.229,-26.832,-26.832,-3.586,2.531,-13.641,-0.629,-1.522,0.287,0.11,0.03,0.00,0.00,0.05,0.21,0.13,0.46,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.44
24.400,25,342.527,425.675,192.950,240.863,369.000,447.000,199.000,242.000,351.915,433.032,195.214,241.250,9.830,0.079,0.079,-0.205,28.409,15.269,10.883,0.611,0.181,0.23,0.05,0.01,0.00,0.08,0.24,0.09,0.30,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.30
24.440,20,973.514,1188.839,450.054,619.700,977.000,1202.000,456.000,630.000,976.509,1195.180,453.472,624.765,69.705,86.441,86.441,71.269,69.890,89.014,59.682,73.244,0.043,0.15,0.01,0.00,0.01,0.07,0.49,0.13,0.12,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.440,22,636.219,793.357,222.272,348.008,640.000,794.000,226.000,355.000,638.552,795.083,223.588,350.770,43.021,54.581,54.581,24.327,43.567,54.172,8.313,25.925,0.028,0.05,0.09,0.02,0.01,0.13,0.61,0.05,0.03,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.95
24.440,23,316.868,395.404,189.750,238.019,347.000,419.000,192.000,241.000,326.867,402.815,190.475,238.960,2.531,-13.641,-13.641,-1.522,11.789,-6.199,0.073,-0.584,0.198,0.10,0.03,0.00,0.00,0.05,0.24,0.13,0.44,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.41
24.440,25,353.051,433.643,195.649,241.274,373.000,448.000,198.000,242.000,360.567,438.915,196.734,241.537,28.409,15.269,15.269,0.611,40.749,24.285,12.139,1.071,0.123,0.18,0.05,0.01,0.00,0.06,0.29,0.13,0.28,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.30
24.480,20,979.305,1198.741,455.860,627.695,986.000,1221.000,462.000,641.000,983.259,1207.859,459.362,633.708,69.890,89.014,89.014,73.244,70.924,93.971,60.677,75.995,0.061,0.17,0.02,0.00,0.01,0.07,0.48,0.11,0.13,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.96
24.480,22,640.295,797.249,223.921,351.807,650.000,797.000,229.000,354.000,644.404,798.698,225.664,353.188,43.567,54.172,54.172,25.925,45.680,53.531,9.573,26.232,0.030,0.04,0.09,0.03,0.01,0.15,0.60,0.04,0.03,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.90
24.480,23,327.338,402.567,190.478,238.937,347.000,418.000,197.000,241.000,333.848,407.253,192.532,239.570,11.789,-6.199,-6.199,-0.584,17.436,-1.585,1.991,0.030,0.161,0.12,0.02,0.00,0.00,0.06,0.20,0.14,0.46,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.45
24.480,25,362.197,439.886,197.220,241.579,373.000,445.000,203.000,243.000,366.892,442.242,199.475,242.083,40.749,24.285,24.285,1.071,46.331,26.806,15.361,1.910,0.092,0.25,0.05,0.02,0.00,0.06,0.18,0.11,0.33,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.29
24.520,20,986.096,1211.618,461.789,636.748,988.000,1237.000,467.000,648.000,988.656,1221.803,465.044,642.228,70.924,93.971,93.971,75.995,70.676,99.703,61.415,78.172,0.054,0.16,0.02,0.00,0.00,0.06,0.50,0.13,0.12,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.520,22,646.232,800.839,226.047,354.237,641.000,798.000,229.000,359.000,645.961,801.500,227.194,356.390,45.680,53.531,53.531,26.232,43.807,52.209,10.255,27.217,0.028,0.03,0.09,0.03,0.01,0.13,0.61,0.06,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.99
24.520,23,334.545,407.189,192.611,239.571,339.000,423.000,191.000,241.000,336.396,411.999,192.172,240.011,17.436,-1.585,-1.585,0.030,18.514,2.972,1.506,0.440,0.086,0.09,0.02,0.00,0.00,0.05,0.22,0.14,0.47,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.60
24.520,25,368.745,443.314,200.089,242.159,369.000,454.000,197.000,240.000,370.071,447.559,199.482,241.498,46.331,26.806,26.806,1.910,45.423,32.270,13.256,0.639,0.068,0.13,0.02,0.01,0.00,0.08,0.27,0.16,0.32,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.36
24.560,20,991.483,1225.791,467.500,645.355,999.000,1241.000,473.000,653.000,995.704,1233.114,470.861,649.825,70.676,99.703,99.703,78.172,71.920,102.678,62.221,79.369,0.043,0.17,0.02,0.00,0.01,0.07,0.50,0.13,0.11,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
24.560,22,647.713,803.588,227.604,357.479,643.000,803.000,233.000,362.000,647.544,804.881,229.496,359.588,43.807,52.209,52.209,27.217,42.092,51.499,11.577,28.128,0.028,0.03,0.09,0.02,0.01,0.13,0.62,0.06,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.97
24.560,23,337.137,412.118,192.232,240.028,335.000,428.000,193.000,243.000,337.005,417.013,192.507,240.941,18.514,2.972,2.972,0.440,17.699,7.435,1.706,1.276,0.080,0.15,0.04,0.00,0.00,0.05,0.21,0.10,0.45,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.59
24.560,25,371.888,448.849,200.012,241.523,367.000,466.000,194.000,241.000,371.517,455.316,198.407,241.370,45.423,32.270,32.270,0.639,41.841,40.742,9.762,0.346,0.111,0.17,0.03,0.01,0.00,0.08,0.28,0.10,0.32,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.44
24.600,20,998.581,1237.222,473.350,653.000,1007.000,1242.000,481.000,657.000,1003.105,1241.528,477.373,656.420,71.920,102.678,102.678,79.369,73.389,102.856,63.590,79.588,0.030,0.15,0.01,0.00,0.01,0.05,0.52,0.14,0.11,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,1.00
24.600,22,649.227,806.941,229.959,360.713,645.000,812.000,232.000,364.000,649.154,809.892,230.891,362.481,42.092,51.499,51.499,28.128,40.524,52.294,11.996,28.701,0.025,0.03,0.10,0.02,0.01,0.13,0.60,0.07,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.99
24.600,23,337.713,417.310,192.575,240.992,339.000,422.000,198.000,243.000,338.595,418.929,194.255,241.632,17.699,7.435,7.435,1.276,17.862,8.669,3.211,1.826,0.057,0.07,0.01,0.00,0.00,0.06,0.20,0.16,0.50,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.51
24.600,25,373.191,456.945,198.798,241.384,374.000,458.000,200.000,242.000,374.585,458.389,199.450,241.592,41.841,40.742,40.742,0.346,41.405,40.452,10.172,0.650,0.016,0.10,0.03,0.00,0.00,0.07,0.27,0.20,0.34,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.39
24.640,20,1006.040,1245.642,479.917,659.603,1008.000,1249.000,488.000,667.000,1008.686,1249.532,484.107,664.039,73.389,102.856,102.856,79.588,73.130,102.655,65.058,80.705,0.027,0.15,0.01,0.00,0.01,0.06,0.53,0.14,0.11,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,1.00
24.640,22,650.775,811.984,231.371,363.629,653.000,819.000,236.000,364.000,652.575,815.540,233.084,364.546,40.524,52.294,52.294,28.701,40.684,53.601,13.097,28.495,0.024,0.03,0.09,0.02,0.01,0.14,0.60,0.07,0.04,0.02,0.00,0.00,0.00,0.02,0.47,0.31,0.18,0.93
24.640,23,339.310,419.276,194.383,241.705,340.000,421.000,199.000,242.000,340.017,420.036,195.857,241.845,17.862,8.669,8.669,1.826,17.855,9.053,4.464,1.888,0.033,0.07,0.00,0.00,0.00,0.05,0.19,0.17,0.51,0.35,0.06,0.00,0.00,0.03,0.24,0.14,0.18,0.49
24.640,25,376.241,460.007,199.857,241.618,373.000,458.000,200.000,241.000,376.328,460.464,200.180,241.438,41.405,40.452,40.452,0.650,39.058,38.714,10.045,0.341,0.020,0.11,0.01,0.00,0.00,0.07,0.26,0.18,0.37,0.27,0.01,0.00,0.00,0.08,0.27,0.21,0.16,0.40
24.680,20,1011.611,1253.638,486.709,667.267,1006.000,1270.000,492.000,688.000,1011.999,1261.387,490.110,675.698,73.130,102.655,102.655,80.705,70.867,105.904,65.771,85.345,0.059,0.17,0.02,0.00,0.00,0.05,0.51,0.14,0.11,0.41,0.10,0.01,0.00,0.09,0.27,0.04,0.08,0.99
