time,priority,object,text
10.477,3,2059445235272,Detection created
10.510,3,2059445235440,Detection created
10.544,3,2059445235608,Detection created
10.577,3,2059445260360,Detection created
10.611,3,2059445260584,Detection created
10.644,3,2059445260752,Detection created
10.677,3,2059445260864,Detection created
10.711,3,2059445261032,Detection created
10.744,3,2059445261200,Detection created
10.777,3,2059445261368,Detection created
10.811,3,2059445261536,Detection created
10.844,3,2059445261704,Detection created
10.878,3,2059445261872,Detection created
10.911,3,2059445262040,Detection created
10.944,3,2059445262208,Detection created
10.978,3,2059445262376,Detection created
11.011,3,2059445262544,Detection created
11.044,3,2059445233088,Detection created
11.078,3,2059445262880,Detection created
11.111,3,2059445263048,Detection created
11.144,3,2059445263216,Detection created
11.178,3,2059445263384,Detection created
11.211,3,2059445263552,Detection created
11.245,3,2059445263720,Detection created
11.278,3,2059445263888,Detection created
11.311,3,2059445264056,Detection created
11.345,3,2059445264224,Detection created
11.378,3,2059439444096,Detection created
11.411,3,2059439444208,Detection created
11.445,3,2059439444376,Detection created
11.478,3,2059439444544,Detection created
11.511,3,2059439444712,Detection created
11.545,3,2059439444880,Detection created
11.578,3,2059439445048,Detection created
11.612,3,2059439445216,Detection created
11.645,3,2059439445384,Detection created
11.678,3,2059439445552,Detection created
11.712,3,2059439445720,Detection created
11.745,3,2059439445888,Detection created
11.778,3,2059439446056,Detection created
11.812,3,2059439446224,Detection created
11.845,3,2059439446392,Detection created
11.879,3,2059439446560,Detection created
11.912,3,2059439446728,Detection created
11.945,3,2059439446896,Detection created
11.979,3,2059439447064,Detection created
12.012,3,2059439447232,Detection created
12.045,3,2059445262712,Detection created
12.079,3,2059439447568,Detection created
12.112,3,2059439447736,Detection created
12.145,3,2059439447904,Detection created
12.179,3,2059439468616,Detection created
12.212,3,2059439468784,Detection created
12.246,3,2059439468952,Detection created
12.279,3,2059439469120,Detection created
12.312,3,2059439469288,Detection created
12.346,3,2059439469456,Detection created
12.379,3,2059439469624,Detection created
12.412,3,2059439469792,Detection created
12.446,3,2059439469960,Detection created
12.479,3,2059439470128,Detection created
12.512,3,2059439470296,Detection created
12.546,3,2059439470464,Detection created
12.579,3,2059439470632,Detection created
12.613,3,2059439470800,Detection created
12.646,3,2059439470968,Detection created
12.679,3,2059439471136,Detection created
12.713,3,2059439471304,Detection created
12.746,3,2059439471472,Detection created
12.779,3,2059439471640,Detection created
12.813,3,2059439471808,Detection created
12.846,3,2059439471976,Detection created
12.880,3,2059439472144,Detection created
12.913,3,2059439472312,Detection created
12.946,3,2059439472480,Detection created
12.980,3,2059445264512,Detection created
13.013,3,2059445264624,Detection created
13.046,3,2059439447400,Detection created
13.080,3,2059445264960,Detection created
