time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
7.341,1,758.628,934.369,28.989,322.094,759.000,934.000,29.000,322.000,758.799,934.412,29.037,322.052,2.647,6.407,6.407,-0.618,2.722,6.251,1.891,-0.638,0.001,0.04,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.86
7.374,1,758.890,934.621,29.100,322.031,757.000,935.000,27.000,319.000,758.400,934.879,28.529,321.128,2.722,6.251,6.251,-0.638,2.195,6.297,1.316,-1.438,0.008,0.04,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.86
7.407,1,758.474,935.090,28.573,321.080,759.000,935.000,28.000,322.000,758.680,935.212,28.436,321.315,2.195,6.297,6.297,-1.438,2.316,6.217,1.152,-1.181,0.002,0.04,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.82
7.441,1,758.757,935.419,28.475,321.276,759.000,937.000,29.000,323.000,758.883,936.029,28.656,321.753,2.316,6.217,6.217,-1.181,2.360,6.582,1.281,-0.712,0.005,0.04,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.83
7.474,1,758.962,936.249,28.699,321.730,763.000,934.000,29.000,322.000,760.200,935.745,28.817,321.792,2.360,6.582,6.582,-0.712,3.413,5.926,1.350,-0.634,0.009,0.04,0.00,0.00,0.00,0.46,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.77
7.508,1,760.314,935.943,28.862,321.771,761.000,935.000,31.000,323.000,760.596,935.806,29.520,322.116,3.413,5.926,5.926,-0.634,3.565,5.623,1.907,-0.301,0.005,0.04,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
7.541,1,760.715,935.994,29.584,322.106,761.000,933.000,29.000,321.000,760.882,935.249,29.458,321.775,3.565,5.623,5.623,-0.301,3.609,4.777,1.734,-0.592,0.006,0.04,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
7.574,1,761.003,935.409,29.516,321.755,755.000,938.000,23.000,323.000,759.329,936.281,27.648,322.106,3.609,4.777,4.777,-0.592,1.981,5.423,-0.014,-0.256,0.019,0.03,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.74
7.608,1,759.395,936.462,27.647,322.097,760.000,932.000,25.000,320.000,759.619,935.282,26.871,321.477,1.981,5.423,5.423,-0.256,2.124,4.189,-0.717,-0.812,0.011,0.04,0.00,0.00,0.00,0.45,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.71
7.641,1,759.690,935.422,26.847,321.450,760.000,937.000,26.000,320.000,759.831,935.983,26.582,321.006,2.124,4.189,4.189,-0.812,2.188,4.571,-0.936,-1.190,0.005,0.03,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.60
7.674,1,759.904,936.136,26.551,320.966,762.000,942.000,26.000,321.000,760.570,937.962,26.367,320.948,2.188,4.571,4.571,-1.190,2.726,6.090,-1.074,-1.170,0.012,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.64
7.708,1,760.661,938.165,26.332,320.909,762.000,940.000,29.000,321.000,761.117,938.846,27.088,320.908,2.726,6.090,6.090,-1.170,3.058,6.524,-0.355,-1.136,0.007,0.03,0.00,0.00,0.00,0.45,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.66
7.741,1,761.219,939.064,27.076,320.870,765.000,937.000,29.000,322.000,762.399,938.613,27.631,321.174,3.058,6.524,6.524,-1.136,4.036,5.917,0.159,-0.825,0.011,0.04,0.00,0.00,0.00,0.46,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
7.774,1,762.534,938.811,27.637,321.147,763.000,941.000,33.000,320.000,762.766,939.592,29.212,320.791,4.036,5.917,5.917,-0.825,4.124,6.447,1.584,-1.123,0.009,0.04,0.00,0.00,0.00,0.45,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
7.808,1,762.903,939.807,29.265,320.754,760.000,944.000,32.000,316.000,762.150,941.187,30.104,319.335,4.124,6.447,6.447,-1.123,3.315,7.505,2.297,-2.377,0.016,0.03,0.00,0.00,0.00,0.47,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.64
7.841,1,762.261,941.438,30.180,319.255,760.000,943.000,30.000,316.000,761.676,942.073,30.182,318.245,3.315,7.505,7.505,-2.377,2.685,7.853,2.229,-3.221,0.008,0.03,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
7.875,1,761.766,942.335,30.256,318.138,759.000,945.000,29.000,316.000,761.019,943.301,29.941,317.436,2.685,7.853,7.853,-3.221,1.926,8.492,1.875,-3.761,0.010,0.03,0.00,0.00,0.00,0.48,0.49,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.61
7.908,1,761.083,943.584,30.003,317.310,762.000,945.000,29.000,318.000,761.397,944.199,29.753,317.423,1.926,8.492,8.492,-3.761,2.152,8.793,1.592,-3.544,0.005,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.56
7.941,1,761.469,944.493,29.807,317.305,763.000,946.000,29.000,319.000,761.968,945.142,29.608,317.718,2.152,8.793,8.793,-3.544,2.540,9.116,1.363,-3.062,0.006,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.60
7.975,1,762.053,945.446,29.653,317.616,764.000,943.000,28.000,320.000,762.683,944.944,29.201,318.242,2.540,9.116,9.116,-3.062,3.035,8.385,0.912,-2.401,0.009,0.03,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
8.008,1,762.785,945.224,29.231,318.162,764.000,945.000,31.000,319.000,763.212,945.356,29.771,318.351,3.035,8.385,8.385,-2.401,3.332,8.251,1.374,-2.157,0.004,0.03,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.67
8.041,1,763.324,945.632,29.817,318.279,762.000,945.000,33.000,318.000,763.014,945.641,30.782,318.146,3.332,8.251,8.251,-2.157,2.950,8.010,2.208,-2.212,0.006,0.03,0.00,0.00,0.00,0.45,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
8.075,1,763.113,945.908,30.856,318.073,762.000,945.000,29.000,318.000,762.856,945.831,30.364,317.999,2.950,8.010,8.010,-2.212,2.628,7.697,1.695,-2.212,0.004,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.58
8.108,1,762.944,946.088,30.421,317.925,764.000,946.000,29.000,319.000,763.315,946.244,30.044,318.188,2.628,7.697,7.697,-2.212,2.885,7.606,1.302,-1.906,0.004,0.03,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.54
8.141,1,763.412,946.498,30.088,318.124,764.000,944.000,29.000,320.000,763.652,945.945,29.800,318.629,2.885,7.606,7.606,-1.906,3.016,6.874,1.001,-1.391,0.007,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.55
8.175,1,763.753,946.175,29.833,318.583,763.000,945.000,31.000,319.000,763.603,945.993,30.199,318.672,3.016,6.874,6.874,-1.391,2.789,6.501,1.303,-1.267,0.004,0.04,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.60
8.208,1,763.696,946.210,30.242,318.630,759.000,948.000,30.000,321.000,762.386,946.887,30.202,319.294,2.789,6.501,6.501,-1.267,1.516,6.919,1.227,-0.626,0.011,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.64
8.242,1,762.437,947.118,30.243,319.273,761.000,947.000,31.000,322.000,762.052,947.247,30.494,320.058,1.516,6.919,6.919,-0.626,1.120,6.826,1.417,0.105,0.005,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.61
8.275,1,762.089,947.475,30.541,320.061,762.000,945.000,30.000,323.000,762.089,946.911,30.416,320.925,1.120,6.826,6.826,0.105,1.087,6.108,1.261,0.885,0.006,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
8.308,1,762.126,947.114,30.458,320.954,763.000,945.000,27.000,322.000,762.407,946.639,29.475,321.281,1.087,6.108,6.108,0.885,1.310,5.491,0.330,1.155,0.008,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.58
8.342,1,762.451,946.822,29.486,321.320,759.000,952.000,25.000,324.000,761.471,948.469,28.179,322.132,1.310,5.491,5.491,1.155,0.380,6.819,-0.865,1.858,0.018,0.03,0.00,0.00,0.00,0.43,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.51
8.375,1,761.484,948.696,28.150,322.194,766.000,946.000,27.000,323.000,762.816,948.067,27.793,322.474,0.380,6.819,6.819,1.858,1.578,6.042,-1.164,2.055,0.011,0.04,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.51
8.408,1,762.868,948.269,27.754,322.543,764.000,947.000,26.000,322.000,763.237,948.040,27.213,322.432,1.578,6.042,6.042,2.055,1.865,5.651,-1.620,1.893,0.005,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.55
8.442,1,763.299,948.228,27.159,322.495,752.000,962.000,29.000,341.000,760.033,952.397,27.660,327.962,1.865,5.651,5.651,1.893,-1.156,9.263,-1.116,6.796,0.051,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.51
8.475,1,759.994,952.706,27.623,328.189,764.000,951.000,28.000,323.000,761.141,952.424,27.707,326.829,-1.156,9.263,9.263,6.796,-0.081,8.727,-1.005,5.356,0.012,0.03,0.00,0.00,0.00,0.43,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.44
8.509,1,761.138,952.716,27.673,327.007,767.000,949.000,27.000,323.000,762.854,951.833,27.452,325.960,-0.081,8.727,8.727,5.356,1.479,7.662,-1.176,4.243,0.016,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.46
8.542,1,762.903,952.088,27.413,326.101,769.000,945.000,26.000,322.000,764.724,950.192,26.971,325.000,1.479,7.662,7.662,4.243,3.087,5.709,-1.541,3.115,0.022,0.03,0.00,0.00,0.00,0.43,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.53
8.575,1,764.827,950.383,26.920,325.104,767.000,945.000,27.000,320.000,765.537,948.940,26.907,323.682,3.087,5.709,5.709,3.115,3.637,4.227,-1.506,1.730,0.015,0.03,0.00,0.00,0.00,0.41,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.54
8.609,1,765.658,949.081,26.857,323.740,765.000,949.000,29.000,316.000,765.551,949.157,27.449,321.513,3.637,4.227,4.227,1.730,3.430,4.168,-0.923,-0.343,0.009,0.03,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.52
8.642,1,765.665,949.296,27.418,321.501,768.000,948.000,28.000,317.000,766.430,949.015,27.567,320.174,3.430,4.168,4.168,-0.343,4.020,3.786,-0.760,-1.537,0.009,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.43
8.675,1,766.564,949.141,27.542,320.123,768.000,948.000,28.000,317.000,767.080,948.896,27.658,319.172,4.020,3.786,3.786,-1.537,4.366,3.449,-0.631,-2.353,0.007,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.40
8.709,1,767.226,949.011,27.637,319.093,768.000,950.000,30.000,316.000,767.555,949.382,28.314,318.131,4.366,3.449,3.449,-2.353,4.533,3.681,0.003,-3.155,0.007,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.36
8.742,1,767.707,949.505,28.315,318.026,768.000,948.000,32.000,319.000,767.900,949.151,29.394,318.237,4.533,3.681,3.681,-3.155,4.571,3.249,0.983,-2.868,0.006,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.43
8.775,1,768.052,949.259,29.427,318.141,771.000,947.000,31.000,319.000,769.024,948.674,29.911,318.325,4.571,3.249,3.249,-2.868,5.314,2.619,1.392,-2.614,0.009,0.04,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.37
8.809,1,769.201,948.761,29.958,318.238,771.000,947.000,26.000,318.000,769.853,948.307,28.831,318.107,5.314,2.619,2.619,-2.614,5.746,2.127,0.327,-2.654,0.009,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.37
8.842,1,770.045,948.378,28.842,318.018,804.000,972.000,19.000,324.000,780.129,955.349,25.966,319.708,5.746,2.127,2.127,-2.654,14.723,8.389,-2.292,-1.040,0.094,0.04,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.35
8.876,1,780.621,955.629,25.889,319.673,802.000,974.000,18.000,327.000,787.232,961.210,23.524,321.796,14.723,8.389,8.389,-1.040,20.277,13.200,-4.370,0.917,0.070,0.03,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.29
8.909,1,787.908,961.650,23.378,321.826,798.000,977.000,19.000,325.000,791.344,966.459,21.992,322.778,20.277,13.200,13.200,0.917,22.781,17.164,-5.495,1.753,0.043,0.03,0.00,0.00,0.00,0.42,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.27
8.942,1,792.104,967.032,21.809,322.836,797.000,979.000,20.000,324.000,794.076,970.943,21.149,323.219,22.781,17.164,17.164,1.753,23.880,20.194,-5.927,2.047,0.027,0.03,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.34
8.976,1,794.872,971.617,20.951,323.287,767.000,979.000,32.000,341.000,787.269,974.257,24.049,328.525,23.880,20.194,20.194,2.047,16.257,21.978,-2.937,6.738,0.074,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.35
9.009,1,787.812,974.990,23.951,328.750,802.000,973.000,17.000,323.000,792.352,974.925,21.845,327.224,16.257,21.978,21.978,6.738,19.886,21.254,-4.759,5.150,0.032,0.03,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.34
9.042,1,793.016,975.635,21.686,327.396,803.000,974.000,17.000,319.000,796.410,975.657,20.201,325.057,19.886,21.254,21.254,5.150,22.364,20.631,-5.963,2.872,0.027,0.04,0.00,0.00,0.00,0.40,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.44
9.076,1,797.156,976.345,20.002,325.153,807.000,974.000,15.000,318.000,800.568,976.145,18.396,323.125,22.364,20.631,20.631,2.872,24.783,19.824,-7.240,0.944,0.027,0.04,0.00,0.00,0.00,0.40,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
9.109,1,801.395,976.806,18.154,323.157,807.000,974.000,17.000,319.000,803.622,976.452,17.645,321.961,24.783,19.824,19.824,0.944,26.053,18.902,-7.483,-0.169,0.016,0.04,0.00,0.00,0.00,0.40,0.57,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
9.142,1,804.491,977.082,17.396,321.955,806.000,976.000,21.000,319.000,805.548,977.211,18.275,321.085,26.053,18.902,18.902,-0.169,26.223,18.447,-6.458,-0.954,0.009,0.04,0.00,0.00,0.00,0.43,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.66
9.176,1,806.423,977.827,18.060,321.054,802.000,980.000,20.000,323.000,805.746,978.899,18.476,321.601,26.223,18.447,18.447,-0.954,24.815,18.861,-5.885,-0.428,0.013,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.54
9.209,1,806.574,979.528,18.279,321.587,806.000,981.000,18.000,327.000,806.991,980.404,18.059,323.163,24.815,18.861,18.861,-0.428,24.442,19.085,-5.907,1.015,0.008,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.55
9.243,1,807.806,981.041,17.862,323.197,808.000,981.000,14.000,326.000,808.440,981.479,16.591,324.042,24.442,19.085,19.085,1.015,24.277,18.905,-6.881,1.752,0.006,0.03,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.53
9.276,1,809.250,982.110,16.361,324.101,808.000,979.000,15.000,325.000,809.456,981.645,15.800,324.405,24.277,18.905,18.905,1.752,23.729,17.910,-7.182,1.975,0.008,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.59
9.309,1,810.248,982.242,15.560,324.471,813.000,977.000,15.000,326.000,811.614,981.129,15.227,324.966,23.729,17.910,17.910,1.975,24.250,16.357,-7.267,2.364,0.013,0.04,0.00,0.00,0.00,0.39,0.57,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.68
9.343,1,812.423,981.675,14.984,325.045,813.000,980.000,16.000,328.000,813.164,981.570,15.110,325.966,24.250,16.357,16.357,2.364,24.188,15.767,-6.933,3.129,0.007,0.04,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.59
9.376,1,813.971,982.096,14.879,326.071,806.000,985.000,18.000,327.000,812.206,983.319,15.630,326.417,24.188,15.767,15.767,3.129,21.854,16.399,-6.041,3.348,0.019,0.03,0.00,0.00,0.00,0.42,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
9.409,1,812.936,983.866,15.428,326.529,815.000,979.000,30.000,326.000,814.056,982.827,19.555,326.453,21.854,16.399,16.399,3.348,22.209,14.960,-2.113,3.178,0.022,0.04,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.44
9.443,1,814.797,983.326,19.485,326.559,806.000,986.000,21.000,330.000,812.744,984.463,19.879,327.642,22.209,14.960,14.960,3.178,19.673,15.538,-1.692,4.065,0.021,0.03,0.00,0.00,0.00,0.42,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.56
9.476,1,813.400,984.981,19.822,327.778,816.000,982.000,19.000,327.000,814.626,984.474,19.542,327.646,19.673,15.538,15.538,4.065,20.190,14.607,-1.895,3.822,0.009,0.04,0.00,0.00,0.00,0.41,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
9.509,1,815.299,984.962,19.478,327.773,814.000,982.000,20.000,326.000,815.395,984.438,19.586,327.344,20.190,14.607,14.607,3.822,19.665,13.690,-1.740,3.317,0.008,0.04,0.00,0.00,0.00,0.41,0.56,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
9.543,1,816.051,984.895,19.528,327.454,807.000,983.000,20.000,325.000,813.863,984.663,19.626,326.814,19.665,13.690,13.690,3.317,17.084,13.065,-1.599,2.635,0.019,0.03,0.00,0.00,0.00,0.43,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.58
9.576,1,814.433,985.099,19.572,326.901,808.000,985.000,19.000,329.000,812.951,985.378,19.367,327.578,17.084,13.065,13.065,2.635,15.222,12.923,-1.737,3.169,0.012,0.03,0.00,0.00,0.00,0.41,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.52
9.610,1,813.459,985.809,19.309,327.684,812.000,987.000,17.000,335.000,813.391,986.463,18.591,329.902,15.222,12.923,12.923,3.169,14.699,13.125,-2.335,5.086,0.012,0.03,0.00,0.00,0.00,0.42,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.76
9.643,1,813.881,986.901,18.513,330.072,812.000,988.000,18.000,330.000,813.677,987.533,18.308,330.171,14.699,13.125,13.125,5.086,14.068,13.301,-2.451,5.022,0.005,0.03,0.00,0.00,0.00,0.41,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
9.676,1,814.146,987.976,18.226,330.339,818.000,981.000,29.000,325.000,815.607,986.246,21.325,328.893,14.068,13.301,13.301,5.022,14.968,11.328,0.435,3.558,0.028,0.04,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
9.710,1,816.107,986.624,21.340,329.012,813.000,984.000,30.000,324.000,815.550,986.122,23.887,327.627,14.968,11.328,11.328,3.558,14.009,10.529,2.734,2.194,0.020,0.04,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.66
9.743,1,816.017,986.474,23.978,327.700,809.000,983.000,29.000,322.000,814.292,985.704,25.514,326.082,14.009,10.529,10.529,2.194,12.019,9.512,4.045,0.659,0.024,0.04,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
9.776,1,814.693,986.022,25.649,326.104,808.000,991.000,20.000,329.000,813.015,987.705,24.089,326.968,12.019,9.512,9.512,0.659,10.133,10.752,2.507,1.423,0.024,0.03,0.00,0.00,0.00,0.44,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.83
9.810,1,813.353,988.063,24.173,327.015,810.000,992.000,17.000,327.000,812.610,989.470,22.131,327.045,10.133,10.752,10.752,1.423,9.151,11.703,0.578,1.406,0.016,0.03,0.00,0.00,0.00,0.45,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.87
9.843,1,812.915,989.861,22.150,327.091,811.000,991.000,14.000,328.000,812.570,990.471,19.776,327.391,9.151,11.703,11.703,1.406,8.561,11.902,-1.595,1.635,0.012,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
9.877,1,812.856,990.868,19.722,327.445,812.000,991.000,14.000,332.000,812.807,991.187,18.008,328.818,8.561,11.902,11.902,1.635,8.258,11.831,-3.102,2.832,0.010,0.03,0.00,0.00,0.00,0.44,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.77
9.910,1,813.082,991.582,17.905,328.913,815.000,986.000,29.000,323.000,813.839,990.226,21.082,327.247,8.258,11.831,11.831,2.832,8.694,10.242,-0.124,1.234,0.024,0.04,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.78
9.943,1,814.129,990.567,21.078,327.288,807.000,989.000,17.000,330.000,812.245,990.350,19.880,328.112,8.694,10.242,10.242,1.234,6.721,9.735,-1.208,1.944,0.018,0.03,0.00,0.00,0.00,0.46,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
9.977,1,812.470,990.675,19.840,328.177,802.000,993.000,20.000,330.000,809.561,991.586,19.858,328.757,6.721,9.735,9.735,1.944,3.878,10.266,-1.154,2.412,0.020,0.03,0.00,0.00,0.00,0.46,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.76
10.010,1,809.690,991.928,19.820,328.837,806.000,989.000,25.000,324.000,808.700,991.312,21.310,327.477,3.878,10.266,10.266,2.412,2.862,9.397,0.233,1.104,0.017,0.03,0.00,0.00,0.00,0.47,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
10.043,1,808.796,991.626,21.318,327.514,808.000,989.000,24.000,326.000,808.630,991.078,22.109,327.096,2.862,9.397,9.397,1.104,2.625,8.615,0.944,0.692,0.008,0.03,0.00,0.00,0.00,0.45,0.52,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.71
10.077,1,808.718,991.366,22.141,327.119,814.000,989.000,28.000,323.000,810.327,990.876,23.880,325.929,2.625,8.615,8.615,0.692,4.007,7.910,2.494,-0.409,0.019,0.04,0.00,0.00,0.00,0.48,0.49,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.83
10.110,1,810.461,991.140,23.963,325.915,816.000,990.000,27.000,325.000,812.178,990.992,24.912,325.637,4.007,7.910,7.910,-0.409,5.444,7.536,3.279,-0.649,0.013,0.04,0.00,0.00,0.00,0.46,0.51,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
10.143,1,812.360,991.244,25.021,325.616,815.000,989.000,29.000,326.000,813.262,990.764,26.264,325.713,5.444,7.536,7.536,-0.649,6.097,6.873,4.308,-0.541,0.010,0.04,0.00,0.00,0.00,0.46,0.50,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
10.177,1,813.465,990.994,26.408,325.695,813.000,989.000,32.000,324.000,813.473,990.572,28.148,325.186,6.097,6.873,6.873,-0.541,5.920,6.282,5.757,-0.987,0.010,0.04,0.00,0.00,0.00,0.47,0.49,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
