time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
46.600,28,780.581,970.345,246.200,400.578,767.000,974.000,244.000,403.000,777.670,973.204,246.048,402.099,43.665,62.777,62.777,28.205,38.670,63.150,17.561,28.626,0.030,0.07,0.12,0.01,0.02,0.08,0.45,0.16,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
46.640,27,586.567,841.311,532.037,736.376,600.000,836.000,542.000,727.000,591.447,841.119,537.195,736.182,31.495,49.364,49.364,92.303,34.744,47.419,79.945,88.815,0.042,0.04,0.03,0.00,0.00,0.31,0.49,0.09,0.04,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,1.00
46.640,28,779.217,975.730,246.750,403.245,806.000,977.000,254.000,408.000,788.417,977.875,249.438,405.485,38.670,63.150,63.150,28.626,46.764,62.747,19.661,29.784,0.055,0.06,0.10,0.02,0.02,0.10,0.45,0.17,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
46.680,27,592.837,843.015,540.393,739.734,597.000,841.000,551.000,721.000,595.052,843.749,545.794,736.659,34.744,47.419,47.419,88.815,35.484,46.375,81.921,82.869,0.043,0.03,0.02,0.00,0.00,0.31,0.51,0.08,0.03,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,1.00
46.680,28,790.288,980.385,250.225,406.676,813.000,984.000,255.000,413.000,798.468,983.229,252.219,409.421,46.764,62.747,62.747,29.784,53.349,63.097,20.921,31.406,0.052,0.06,0.10,0.01,0.02,0.10,0.46,0.18,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
46.720,27,596.471,845.604,549.071,739.974,598.000,845.000,562.000,717.000,597.923,846.728,555.218,735.471,35.484,46.375,46.375,82.869,35.513,45.720,84.495,75.860,0.049,0.02,0.01,0.00,0.00,0.35,0.53,0.08,0.02,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,1.00
46.720,28,800.602,985.753,253.056,410.678,814.000,984.000,256.000,413.000,806.141,986.984,254.530,412.256,53.349,63.097,63.097,31.406,56.860,61.763,21.578,31.738,0.029,0.07,0.10,0.02,0.02,0.12,0.45,0.15,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
46.760,27,599.343,848.556,558.598,738.505,599.000,846.000,567.000,720.000,600.239,849.081,563.471,735.134,35.513,45.720,45.720,75.860,35.043,44.551,85.833,70.119,0.040,0.01,0.00,0.00,0.00,0.34,0.57,0.06,0.02,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,1.00
46.760,28,808.416,989.455,255.393,413.526,822.000,989.000,259.000,422.000,814.104,991.042,257.084,416.970,56.860,61.763,61.763,31.738,60.342,60.863,22.423,33.956,0.038,0.06,0.08,0.02,0.02,0.10,0.47,0.18,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
46.800,27,601.641,850.863,566.905,737.939,600.000,853.000,574.000,721.000,602.138,852.751,571.427,734.873,35.043,44.551,44.551,70.119,34.232,44.645,86.809,64.859,0.039,0.01,0.00,0.00,0.00,0.36,0.58,0.04,0.01,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.99
46.800,28,816.518,993.477,257.981,418.328,828.000,994.000,264.000,428.000,821.666,995.335,260.422,422.193,60.342,60.863,60.863,33.956,63.101,60.282,23.981,36.486,0.041,0.07,0.07,0.01,0.02,0.10,0.46,0.18,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
46.840,27,603.507,854.537,574.899,737.467,601.000,855.000,585.000,721.000,603.724,855.929,580.343,734.394,34.232,44.645,44.645,64.859,33.200,44.293,88.574,59.782,0.044,0.01,0.00,0.00,0.00,0.38,0.58,0.03,0.00,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.99
46.840,28,824.190,997.746,261.381,423.652,825.000,998.000,268.000,431.000,826.198,999.508,264.045,426.885,63.101,60.282,60.282,36.486,62.585,59.632,25.685,38.258,0.023,0.07,0.06,0.01,0.01,0.09,0.49,0.19,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
46.880,27,605.052,857.701,583.885,736.785,597.000,860.000,598.000,721.000,603.591,859.629,590.572,733.772,33.200,44.293,44.293,59.782,30.703,44.434,91.388,54.943,0.059,0.01,0.00,0.00,0.00,0.44,0.53,0.01,0.01,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.97
46.880,28,828.701,1001.893,265.072,428.415,831.000,998.000,266.000,435.000,831.143,1002.390,266.070,431.466,62.585,59.632,59.632,38.258,62.524,57.761,25.655,39.765,0.020,0.08,0.07,0.02,0.01,0.11,0.48,0.17,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.90
46.920,27,604.819,861.407,594.227,735.970,606.000,870.000,606.000,719.000,606.033,865.211,600.296,732.468,30.703,44.434,44.434,54.943,30.690,46.248,93.549,49.842,0.060,0.01,0.00,0.00,0.00,0.44,0.53,0.01,0.01,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.95
46.920,28,833.644,1004.700,267.096,433.057,835.000,1002.000,267.000,425.000,835.801,1005.505,267.785,431.748,62.524,57.761,57.761,39.765,62.186,56.281,25.324,36.915,0.018,0.05,0.08,0.01,0.02,0.10,0.50,0.17,0.05,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.86
46.960,27,607.261,867.061,604.038,734.462,606.000,881.000,611.000,722.000,607.749,872.505,608.737,732.158,30.690,46.248,46.248,49.842,30.028,49.464,94.405,45.996,0.052,0.01,0.00,0.00,0.00,0.40,0.57,0.01,0.00,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.92
46.960,28,838.288,1007.756,268.798,433.225,836.000,1010.000,270.000,428.000,839.342,1010.005,269.868,432.689,62.186,56.281,56.281,36.915,60.787,56.278,25.379,34.952,0.016,0.06,0.08,0.01,0.02,0.10,0.51,0.15,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.83
47.000,27,608.950,874.483,612.514,733.998,601.000,887.000,619.000,724.000,607.430,879.595,617.096,732.318,30.028,49.464,49.464,45.996,27.594,52.267,95.126,42.848,0.053,0.01,0.00,0.00,0.00,0.37,0.60,0.01,0.00,0.05,0.01,0.00,0.00,0.15,0.54,0.20,0.05,0.92
47.040,28,844.205,1014.507,271.898,435.485,847.000,1035.000,281.000,439.000,846.768,1023.358,275.839,437.649,60.787,56.278,56.278,34.952,60.913,62.583,28.174,35.684,0.053,0.05,0.07,0.01,0.01,0.10,0.51,0.18,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.95
47.080,28,849.204,1025.861,276.966,439.077,850.000,1038.000,282.000,445.000,851.098,1031.552,279.385,441.991,60.913,62.583,62.583,35.684,60.398,65.604,29.399,37.093,0.035,0.06,0.06,0.01,0.01,0.11,0.50,0.19,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.90
47.120,28,853.514,1034.176,280.561,443.475,858.000,1044.000,284.000,450.000,856.583,1039.071,282.451,446.549,60.398,65.604,65.604,37.093,61.014,67.745,30.072,38.593,0.035,0.05,0.06,0.01,0.02,0.10,0.50,0.20,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.95
47.160,28,859.023,1041.781,283.654,448.092,861.000,1049.000,288.000,448.000,861.321,1045.877,285.823,449.133,61.014,67.745,67.745,38.593,60.880,69.048,30.980,38.120,0.019,0.06,0.06,0.01,0.01,0.12,0.51,0.16,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
47.200,28,863.757,1048.639,287.062,450.658,869.000,1051.000,289.000,454.000,867.043,1051.279,288.513,452.734,60.880,69.048,69.048,38.120,61.678,68.934,31.179,38.636,0.018,0.06,0.06,0.01,0.02,0.11,0.52,0.16,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
47.240,28,869.511,1054.037,289.761,454.279,879.000,1054.000,293.000,467.000,874.092,1055.953,291.608,459.189,61.678,68.934,68.934,38.636,63.653,68.148,31.739,41.780,0.037,0.06,0.05,0.01,0.01,0.12,0.50,0.18,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
47.280,28,876.638,1058.679,292.877,460.861,881.000,1062.000,291.000,468.000,879.729,1061.583,293.203,464.171,63.653,68.148,68.148,41.780,64.161,68.314,30.860,43.308,0.024,0.06,0.06,0.01,0.01,0.11,0.50,0.16,0.09,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
47.280,29,391.000,554.000,223.000,341.000,395.000,561.000,224.000,344.000,393.919,559.108,223.730,343.189,0.000,0.000,0.000,0.000,43.243,75.676,10.811,32.432,0.025,0.11,0.02,0.01,0.01,0.13,0.52,0.11,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.89
47.320,28,882.295,1064.316,294.437,465.904,888.000,1072.000,296.000,466.000,885.801,1068.530,295.770,467.147,64.161,68.314,68.314,43.308,65.034,69.691,30.951,42.853,0.021,0.06,0.06,0.01,0.01,0.13,0.51,0.16,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.95
47.320,29,395.649,562.135,224.162,344.486,403.000,566.000,232.000,345.000,401.440,565.767,229.945,345.218,43.243,75.676,75.676,32.432,95.541,83.470,79.703,25.141,0.034,0.07,0.01,0.01,0.01,0.15,0.53,0.12,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.85
47.360,28,888.402,1071.317,297.008,468.861,893.000,1074.000,299.000,469.000,891.600,1074.074,298.471,470.104,65.034,69.691,69.691,42.853,65.587,69.662,31.160,42.417,0.013,0.08,0.06,0.01,0.01,0.10,0.52,0.15,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
47.360,29,405.261,569.106,233.133,346.223,406.000,566.000,230.000,348.000,407.036,568.166,232.124,347.741,95.541,83.470,83.470,25.141,75.299,41.153,38.202,30.204,0.017,0.08,0.01,0.01,0.01,0.11,0.56,0.13,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.92
47.400,28,894.223,1076.860,299.718,471.801,898.000,1081.000,301.000,475.000,897.191,1080.051,300.975,473.946,65.587,69.662,69.662,42.417,65.905,70.035,31.170,42.832,0.017,0.06,0.05,0.01,0.01,0.12,0.51,0.17,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
47.400,29,410.048,569.812,233.652,348.949,408.000,570.000,233.000,350.000,410.029,570.585,233.874,350.063,75.299,41.153,41.153,30.204,51.608,34.328,27.995,29.468,0.007,0.06,0.01,0.01,0.01,0.12,0.57,0.13,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.90
47.440,28,899.827,1082.852,302.222,475.659,902.000,1086.000,309.000,482.000,902.325,1085.757,305.119,478.753,65.905,70.035,70.035,42.832,65.777,70.131,32.692,44.105,0.026,0.07,0.03,0.02,0.01,0.11,0.52,0.17,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
47.440,29,412.093,571.958,234.994,351.242,410.000,579.000,237.000,350.000,411.898,576.412,236.595,351.105,51.608,34.328,34.328,29.468,37.166,54.020,31.073,21.060,0.021,0.04,0.01,0.01,0.01,0.13,0.59,0.13,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.80
47.480,28,904.956,1088.562,306.427,480.518,905.000,1091.000,310.000,485.000,906.816,1091.258,308.410,483.093,65.777,70.131,70.131,44.105,65.067,70.030,33.314,44.851,0.015,0.07,0.03,0.01,0.01,0.12,0.51,0.16,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
47.480,29,413.385,578.573,237.838,351.947,412.000,581.000,231.000,351.000,413.438,580.867,235.048,351.897,37.166,54.020,54.020,21.060,29.475,54.734,9.426,16.266,0.023,0.09,0.01,0.01,0.01,0.14,0.53,0.12,0.09,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.81
47.520,28,909.418,1094.059,309.743,484.887,908.000,1102.000,312.000,491.000,910.822,1098.393,311.351,487.968,65.067,70.030,70.030,44.851,63.967,71.437,33.567,46.033,0.025,0.07,0.03,0.01,0.01,0.11,0.52,0.18,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.94
47.560,28,913.381,1101.250,312.694,489.810,909.000,1107.000,318.000,492.000,913.871,1104.970,315.218,491.755,63.967,71.437,71.437,46.033,62.072,72.227,34.649,46.129,0.024,0.08,0.03,0.01,0.01,0.11,0.52,0.17,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
47.600,28,916.354,1107.859,316.604,493.600,914.000,1112.000,315.000,501.000,917.395,1111.121,317.099,497.101,62.072,72.227,72.227,46.129,60.754,72.568,33.835,47.642,0.021,0.07,0.03,0.01,0.01,0.11,0.52,0.18,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.96
47.640,28,919.825,1114.024,318.452,499.006,915.000,1115.000,320.000,500.000,920.094,1116.353,319.863,500.640,60.754,72.568,72.568,47.642,58.781,72.044,33.888,47.394,0.011,0.07,0.03,0.02,0.01,0.11,0.53,0.16,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
47.680,28,922.445,1119.234,321.219,502.536,917.000,1120.000,324.000,506.000,922.474,1121.486,322.999,504.899,58.781,72.044,72.044,47.394,56.665,71.470,34.274,47.820,0.017,0.07,0.03,0.01,0.01,0.10,0.54,0.18,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
47.720,28,924.740,1124.344,324.370,506.812,926.000,1128.000,331.000,509.000,926.707,1127.441,327.307,508.807,56.665,71.470,71.470,47.820,56.392,71.686,35.699,47.894,0.018,0.07,0.02,0.02,0.01,0.11,0.54,0.17,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
47.720,29,420.512,594.003,237.310,355.800,445.000,609.000,245.000,372.000,440.579,606.571,243.613,369.051,29.475,54.734,54.734,16.266,76.194,80.405,24.083,47.432,0.107,0.02,0.01,0.01,0.01,0.14,0.61,0.14,0.07,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.82
47.760,28,928.963,1130.308,328.735,510.722,934.000,1135.000,330.000,517.000,932.047,1133.719,330.115,513.937,56.392,71.686,71.686,47.894,57.145,72.179,35.655,49.074,0.022,0.06,0.03,0.02,0.01,0.11,0.53,0.18,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
47.760,29,443.627,609.787,244.576,370.948,452.000,613.000,248.000,377.000,449.452,613.002,246.823,375.012,76.194,80.405,80.405,47.432,82.528,80.401,27.010,52.374,0.036,0.03,0.00,0.01,0.01,0.14,0.60,0.15,0.06,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.94
47.800,28,934.333,1136.606,331.541,515.900,941.000,1143.000,337.000,524.000,937.923,1140.537,334.168,519.690,57.145,72.179,72.179,49.074,58.328,73.126,36.744,50.731,0.035,0.07,0.02,0.01,0.01,0.11,0.53,0.17,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
47.800,29,452.753,616.218,247.903,377.107,449.000,619.000,252.000,377.000,453.074,619.251,250.258,378.272,82.528,80.401,80.401,52.374,76.185,80.011,29.722,50.393,0.018,0.02,0.01,0.01,0.01,0.17,0.59,0.13,0.06,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.94
47.840,28,940.256,1143.462,335.638,521.720,950.000,1144.000,333.000,528.000,944.795,1145.677,335.885,525.014,58.328,73.126,73.126,50.731,60.326,72.482,35.636,51.878,0.025,0.07,0.02,0.01,0.01,0.10,0.53,0.20,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
47.840,29,456.122,622.451,251.447,380.288,451.000,626.000,253.000,380.000,456.084,625.783,252.773,381.433,76.185,80.011,80.011,50.393,70.010,80.275,29.998,48.652,0.017,0.02,0.00,0.01,0.01,0.12,0.63,0.14,0.06,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.87
47.880,28,947.208,1148.576,337.310,527.090,955.000,1147.000,339.000,535.000,951.223,1150.143,338.814,530.902,60.326,72.482,72.482,51.878,61.775,71.277,35.708,53.449,0.024,0.07,0.02,0.01,0.01,0.10,0.53,0.18,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
47.880,29,458.884,628.994,253.973,383.379,459.000,625.000,255.000,381.000,460.732,629.650,255.112,383.792,70.010,80.275,80.275,48.652,68.211,75.446,29.882,45.753,0.013,0.02,0.00,0.01,0.01,0.13,0.62,0.14,0.07,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.84
47.920,28,953.694,1152.994,340.243,533.040,960.000,1157.000,351.000,542.000,957.306,1156.189,344.448,537.208,61.775,71.277,71.277,53.449,62.806,71.588,38.217,55.284,0.039,0.06,0.01,0.01,0.01,0.10,0.54,0.19,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
47.920,29,463.461,632.668,256.307,385.622,460.000,618.000,254.000,383.000,464.076,629.646,256.306,385.932,68.211,75.446,75.446,45.753,64.425,64.626,27.739,43.030,0.036,0.02,0.01,0.01,0.01,0.13,0.61,0.14,0.07,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.90
47.960,28,959.818,1159.052,345.976,539.420,968.000,1162.000,353.000,543.000,964.018,1161.941,349.140,542.038,62.806,71.588,71.588,55.284,64.330,71.610,39.693,55.652,0.028,0.07,0.02,0.01,0.01,0.12,0.54,0.17,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
48.000,28,966.591,1164.805,350.728,544.264,970.000,1172.000,356.000,543.000,969.413,1168.958,353.412,545.452,64.330,71.610,71.610,55.652,64.554,72.773,40.682,54.715,0.022,0.08,0.03,0.01,0.01,0.13,0.54,0.14,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
48.040,28,971.995,1171.869,355.039,547.640,968.000,1173.000,362.000,551.000,972.620,1174.250,358.254,550.177,64.554,72.773,72.773,54.715,62.790,72.295,42.112,55.029,0.020,0.08,0.02,0.01,0.01,0.11,0.56,0.16,0.05,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
48.080,28,975.132,1177.142,359.938,552.379,975.000,1178.000,366.000,557.000,976.857,1179.429,362.925,555.300,62.790,72.295,72.295,55.029,62.082,71.750,43.285,55.678,0.015,0.08,0.02,0.01,0.01,0.13,0.54,0.15,0.05,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
48.080,29,474.384,639.986,260.744,392.816,471.000,628.000,264.000,394.000,473.848,634.961,262.975,394.257,64.425,64.626,64.626,43.030,59.879,53.515,29.375,42.620,0.032,0.03,0.01,0.01,0.01,0.17,0.54,0.15,0.07,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.87
48.120,28,979.340,1182.299,364.656,557.527,977.000,1180.000,368.000,563.000,980.389,1183.631,366.867,560.720,62.082,71.750,71.750,55.678,60.791,70.367,43.717,56.546,0.017,0.08,0.02,0.01,0.01,0.11,0.57,0.16,0.04,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
48.120,29,476.243,637.102,264.150,395.962,480.000,644.000,265.000,400.000,479.195,641.188,265.192,398.620,59.879,53.515,53.515,42.620,60.660,56.243,29.189,43.958,0.026,0.03,0.00,0.01,0.01,0.15,0.59,0.15,0.06,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.93
48.160,28,982.820,1186.446,368.616,562.982,976.000,1191.000,373.000,567.000,982.500,1189.778,371.149,565.766,60.791,70.367,70.367,56.546,58.316,70.832,44.422,57.016,0.025,0.08,0.02,0.01,0.01,0.11,0.56,0.16,0.05,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
48.160,29,481.621,643.437,266.360,400.379,485.000,645.000,271.000,405.000,484.390,645.440,268.777,403.167,60.660,56.243,56.243,43.958,61.125,55.908,30.884,45.355,0.025,0.04,0.01,0.01,0.01,0.16,0.54,0.15,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.89
48.200,28,984.832,1192.611,372.926,568.047,985.000,1197.000,379.000,577.000,986.521,1195.907,375.981,572.312,58.316,70.832,70.832,57.016,57.737,71.248,45.570,58.800,0.025,0.07,0.02,0.01,0.01,0.12,0.54,0.16,0.05,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
48.240,28,988.830,1198.757,377.804,574.664,1000.000,1208.000,386.000,584.000,993.775,1203.509,381.522,579.093,57.737,71.248,71.248,58.800,60.104,72.955,47.273,60.666,0.047,0.08,0.02,0.01,0.01,0.11,0.53,0.16,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,1.00
48.280,28,996.179,1206.427,383.413,581.520,1005.000,1220.000,394.000,582.000,1000.492,1212.514,387.890,583.368,60.104,72.955,72.955,60.666,61.817,75.800,49.595,60.146,0.041,0.08,0.02,0.02,0.01,0.12,0.52,0.17,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
48.280,29,491.725,652.149,272.483,408.610,486.000,653.000,281.000,421.000,490.436,653.752,277.047,415.259,61.125,55.908,55.908,45.355,56.535,55.130,34.975,51.297,0.049,0.04,0.01,0.02,0.01,0.14,0.55,0.15,0.09,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.94
48.320,28,1002.965,1215.546,389.874,585.773,1006.000,1228.000,396.000,582.000,1005.605,1221.380,393.090,586.342,61.817,75.800,75.800,60.146,61.967,78.314,50.700,58.497,0.031,0.09,0.03,0.02,0.01,0.12,0.52,0.14,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
48.320,29,492.697,655.957,278.446,417.311,494.000,657.000,280.000,418.000,494.596,657.722,279.904,418.847,56.535,55.130,55.130,51.297,56.101,54.603,35.045,50.680,0.008,0.06,0.01,0.01,0.01,0.13,0.57,0.12,0.08,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.95
48.360,28,1008.083,1224.513,395.118,588.681,1013.000,1244.000,403.000,598.000,1011.287,1232.509,398.887,593.097,61.967,78.314,78.314,58.497,62.618,82.676,52.261,60.358,0.050,0.10,0.03,0.02,0.01,0.13,0.51,0.14,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.97
48.360,29,496.840,659.907,281.306,420.874,497.000,657.000,283.000,422.000,498.370,660.347,282.808,422.593,56.101,54.603,54.603,50.680,55.264,52.558,35.163,50.318,0.010,0.05,0.02,0.02,0.01,0.18,0.53,0.11,0.09,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.85
48.400,28,1013.792,1235.816,400.977,595.511,1016.000,1251.000,408.000,604.000,1016.208,1242.655,404.534,599.732,62.618,82.676,82.676,60.358,62.539,85.842,53.576,61.978,0.040,0.11,0.03,0.02,0.01,0.11,0.52,0.13,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.98
48.400,29,500.581,662.449,284.214,424.605,499.000,657.000,287.000,426.000,501.560,662.100,286.068,426.417,55.264,52.558,52.558,50.318,53.846,49.735,35.679,50.087,0.018,0.06,0.02,0.01,0.01,0.17,0.52,0.10,0.11,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.93
48.440,29,503.714,664.089,287.496,428.421,500.000,658.000,291.000,431.000,504.018,663.532,289.578,430.606,53.846,49.735,49.735,50.087,51.751,46.850,36.421,50.292,0.026,0.06,0.02,0.02,0.01,0.20,0.49,0.11,0.10,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.94
48.440,28,1018.710,1246.089,406.677,602.211,1019.000,1267.000,406.000,616.000,1020.554,1254.719,407.982,608.053,62.539,85.842,85.842,61.978,61.949,90.499,52.825,64.991,0.042,0.11,0.03,0.02,0.01,0.11,0.51,0.14,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.92
48.480,29,506.088,665.406,291.035,432.618,504.000,660.000,294.000,436.000,506.868,665.022,292.959,435.054,51.751,46.850,46.850,50.292,50.313,44.332,36.942,50.767,0.023,0.07,0.01,0.01,0.01,0.17,0.51,0.13,0.10,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.93
48.480,28,1023.032,1258.339,410.095,610.653,1019.000,1262.000,415.000,620.000,1023.574,1261.971,413.038,615.259,61.949,90.499,90.499,64.991,60.215,90.510,53.568,66.788,0.026,0.10,0.03,0.02,0.01,0.10,0.53,0.14,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.90
48.520,28,1025.983,1265.592,415.181,617.930,1025.000,1258.000,420.000,623.000,1027.383,1265.878,418.119,621.315,60.215,90.510,90.510,66.788,59.312,87.525,54.281,67.427,0.021,0.09,0.03,0.02,0.01,0.11,0.55,0.13,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.93
48.520,29,508.881,666.795,294.437,437.085,503.000,664.000,295.000,439.000,508.468,667.165,295.634,439.080,50.313,44.332,44.332,50.767,47.648,42.790,36.634,50.728,0.018,0.05,0.00,0.01,0.01,0.17,0.53,0.13,0.10,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.90
48.560,28,1029.755,1269.379,420.291,624.012,1029.000,1265.000,426.000,639.000,1031.198,1270.537,423.514,630.364,59.312,87.525,87.525,67.427,58.480,85.427,55.223,70.698,0.031,0.09,0.02,0.01,0.01,0.10,0.54,0.15,0.08,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.93
48.600,28,1033.537,1273.954,425.723,633.191,1036.000,1266.000,428.000,630.000,1035.913,1273.991,427.952,634.230,58.480,85.427,85.427,70.698,58.513,82.401,55.241,69.097,0.017,0.09,0.02,0.02,0.02,0.11,0.54,0.14,0.07,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
48.600,29,512.280,670.588,298.564,443.138,504.000,679.000,298.000,456.000,510.432,674.769,299.282,449.160,47.648,42.790,42.790,50.728,43.667,45.409,35.840,54.962,0.050,0.05,0.00,0.01,0.01,0.15,0.55,0.13,0.11,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.90
48.640,28,1038.254,1277.287,430.162,636.994,1037.000,1269.000,432.000,643.000,1039.526,1277.139,432.261,640.721,58.513,82.401,82.401,69.097,57.557,79.320,55.142,69.959,0.019,0.08,0.02,0.02,0.01,0.10,0.56,0.15,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
48.640,29,512.179,676.585,300.715,451.358,514.000,694.000,310.000,457.000,513.951,683.638,304.784,454.712,43.667,45.409,45.409,54.962,43.693,50.880,38.594,56.170,0.054,0.04,0.00,0.01,0.01,0.15,0.55,0.13,0.10,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.91
48.680,28,1041.828,1280.312,434.467,643.520,1052.000,1270.000,443.000,647.000,1046.470,1279.476,438.553,646.521,57.557,79.320,79.320,69.959,59.650,75.734,56.825,70.141,0.036,0.08,0.01,0.02,0.02,0.12,0.55,0.15,0.06,0.08,0.09,0.02,0.01,0.11,0.48,0.18,0.03,0.99
