time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
31.760,169,375.000,532.000,257.000,332.000,375.000,537.000,247.000,342.000,375.000,537.000,247.000,342.000,0.075,0.07,0.00,0.01,0.02,0.08,0.60,0.11,0.13,0.07,0.01,0.00,0.01,0.09,0.62,0.12,0.08
31.760,168,209.000,297.000,192.000,241.000,208.000,298.000,190.000,241.000,208.000,298.000,190.000,241.000,0.016,0.04,0.00,0.00,0.01,0.05,0.40,0.29,0.20,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19
31.800,159,772.000,935.000,283.000,423.000,771.000,942.000,280.000,429.000,771.000,942.000,280.000,429.000,0.028,0.10,0.02,0.01,0.01,0.14,0.44,0.16,0.12,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
31.800,161,469.000,638.000,300.000,446.000,465.000,642.000,292.000,452.000,465.000,642.000,292.000,452.000,0.036,0.04,0.00,0.00,0.00,0.08,0.66,0.15,0.07,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
31.800,158,617.000,755.000,208.000,310.000,619.000,760.000,209.000,310.000,619.000,760.000,209.000,310.000,0.015,0.08,0.03,0.01,0.01,0.04,0.16,0.11,0.56,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
31.800,169,375.000,537.000,247.000,342.000,373.000,608.000,237.000,344.000,373.000,608.000,237.000,344.000,0.144,0.06,0.01,0.01,0.01,0.10,0.61,0.11,0.10,0.07,0.01,0.00,0.01,0.09,0.62,0.12,0.08
31.800,170,432.000,632.000,268.000,373.000,408.000,632.000,261.000,387.000,408.000,632.000,261.000,387.000,0.080,0.04,0.00,0.00,0.00,0.08,0.68,0.11,0.08,0.04,0.00,0.00,0.01,0.08,0.68,0.11,0.07
31.840,159,771.000,942.000,280.000,429.000,784.000,952.000,283.000,423.000,784.000,952.000,283.000,423.000,0.049,0.09,0.03,0.01,0.01,0.15,0.45,0.14,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
31.840,161,465.000,642.000,292.000,452.000,477.000,651.000,305.000,455.000,477.000,651.000,305.000,455.000,0.055,0.04,0.01,0.00,0.01,0.09,0.65,0.14,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
31.840,169,373.000,608.000,237.000,344.000,375.000,604.000,243.000,349.000,375.000,604.000,243.000,349.000,0.032,0.05,0.01,0.01,0.01,0.12,0.62,0.10,0.09,0.07,0.01,0.00,0.01,0.09,0.62,0.12,0.08
31.840,158,619.000,760.000,209.000,310.000,626.000,773.000,213.000,299.000,626.000,773.000,213.000,299.000,0.073,0.09,0.06,0.02,0.01,0.04,0.17,0.08,0.53,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
31.880,159,784.000,952.000,283.000,423.000,785.000,960.000,285.000,428.000,785.000,960.000,285.000,428.000,0.026,0.07,0.02,0.01,0.01,0.13,0.47,0.18,0.12,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
31.880,161,477.000,651.000,305.000,455.000,480.000,658.000,311.000,461.000,480.000,658.000,311.000,461.000,0.034,0.03,0.00,0.00,0.00,0.07,0.67,0.16,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
31.880,158,626.000,773.000,213.000,299.000,628.000,772.000,210.000,315.000,628.000,772.000,210.000,315.000,0.060,0.08,0.04,0.01,0.00,0.03,0.19,0.11,0.53,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
31.880,169,375.000,604.000,243.000,349.000,407.000,618.000,271.000,368.000,407.000,618.000,271.000,368.000,0.161,0.04,0.00,0.00,0.01,0.10,0.62,0.12,0.11,0.07,0.01,0.00,0.01,0.09,0.62,0.12,0.08
31.920,159,785.000,960.000,285.000,428.000,777.000,965.000,285.000,430.000,777.000,965.000,285.000,430.000,0.022,0.08,0.02,0.01,0.01,0.13,0.45,0.18,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
31.920,161,480.000,658.000,311.000,461.000,483.000,662.000,315.000,465.000,483.000,662.000,315.000,465.000,0.023,0.04,0.01,0.01,0.00,0.09,0.66,0.15,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
31.920,169,407.000,618.000,271.000,368.000,404.000,616.000,266.000,367.000,404.000,616.000,266.000,367.000,0.021,0.04,0.00,0.00,0.00,0.11,0.61,0.12,0.11,0.07,0.01,0.00,0.01,0.09,0.62,0.12,0.08
31.920,158,628.000,772.000,210.000,315.000,632.000,769.000,214.000,312.000,632.000,769.000,214.000,312.000,0.029,0.06,0.05,0.01,0.00,0.05,0.15,0.09,0.58,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
31.960,159,777.000,965.000,285.000,430.000,791.000,967.000,290.000,432.000,791.000,967.000,290.000,432.000,0.033,0.07,0.02,0.01,0.01,0.16,0.46,0.17,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
31.960,161,483.000,662.000,315.000,465.000,487.000,661.000,316.000,470.000,487.000,661.000,316.000,470.000,0.017,0.04,0.01,0.00,0.01,0.09,0.66,0.15,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
31.960,171,203.000,297.000,195.000,241.000,204.000,297.000,197.000,241.000,204.000,297.000,197.000,241.000,0.014,0.01,0.01,0.00,0.02,0.09,0.43,0.32,0.13,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
31.960,158,632.000,769.000,214.000,312.000,628.000,772.000,208.000,298.000,628.000,772.000,208.000,298.000,0.064,0.10,0.06,0.02,0.01,0.04,0.16,0.12,0.49,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.000,159,791.000,967.000,290.000,432.000,788.000,972.000,288.000,437.000,788.000,972.000,288.000,437.000,0.024,0.07,0.01,0.00,0.01,0.13,0.47,0.20,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.000,161,487.000,661.000,316.000,470.000,486.000,664.000,321.000,472.000,486.000,664.000,321.000,472.000,0.017,0.03,0.00,0.00,0.01,0.08,0.68,0.15,0.04,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.000,158,628.000,772.000,208.000,298.000,635.000,775.000,219.000,327.000,635.000,775.000,219.000,327.000,0.128,0.05,0.04,0.01,0.00,0.03,0.19,0.15,0.51,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.000,171,204.000,297.000,197.000,241.000,209.000,300.000,194.000,241.000,209.000,300.000,194.000,241.000,0.039,0.01,0.00,0.00,0.01,0.07,0.43,0.33,0.14,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.040,159,788.000,972.000,288.000,437.000,795.000,966.000,292.000,433.000,795.000,966.000,292.000,433.000,0.031,0.06,0.01,0.01,0.02,0.16,0.46,0.17,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.040,161,486.000,664.000,321.000,472.000,485.000,667.000,323.000,478.000,485.000,667.000,323.000,478.000,0.019,0.03,0.00,0.00,0.01,0.08,0.67,0.16,0.04,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.040,158,635.000,775.000,219.000,327.000,642.000,775.000,222.000,323.000,642.000,775.000,222.000,323.000,0.029,0.04,0.04,0.02,0.01,0.03,0.20,0.12,0.54,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.040,171,209.000,300.000,194.000,241.000,209.000,301.000,184.000,240.000,209.000,301.000,184.000,240.000,0.061,0.02,0.01,0.00,0.01,0.10,0.44,0.31,0.11,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.080,159,795.000,966.000,292.000,433.000,809.000,980.000,294.000,439.000,809.000,980.000,294.000,439.000,0.055,0.06,0.01,0.00,0.02,0.14,0.47,0.19,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.080,161,485.000,667.000,323.000,478.000,478.000,668.000,316.000,484.000,478.000,668.000,316.000,484.000,0.032,0.03,0.00,0.00,0.00,0.07,0.68,0.16,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.080,158,642.000,775.000,222.000,323.000,647.000,780.000,220.000,325.000,647.000,780.000,220.000,325.000,0.029,0.04,0.04,0.02,0.01,0.04,0.19,0.12,0.55,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.080,171,209.000,301.000,184.000,240.000,208.000,302.000,189.000,240.000,208.000,302.000,189.000,240.000,0.028,0.01,0.01,0.00,0.01,0.08,0.44,0.33,0.12,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.120,159,809.000,980.000,294.000,439.000,812.000,984.000,295.000,442.000,812.000,984.000,295.000,442.000,0.017,0.07,0.02,0.01,0.02,0.15,0.46,0.17,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.120,161,478.000,668.000,316.000,484.000,485.000,673.000,333.000,488.000,485.000,673.000,333.000,488.000,0.047,0.04,0.00,0.00,0.01,0.09,0.67,0.14,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.120,171,208.000,302.000,189.000,240.000,206.000,303.000,189.000,240.000,206.000,303.000,189.000,240.000,0.008,0.01,0.01,0.00,0.02,0.10,0.42,0.31,0.14,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.120,158,647.000,780.000,220.000,325.000,652.000,784.000,222.000,327.000,652.000,784.000,222.000,327.000,0.026,0.04,0.05,0.01,0.01,0.05,0.19,0.11,0.54,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.160,161,485.000,673.000,333.000,488.000,490.000,677.000,335.000,492.000,490.000,677.000,335.000,492.000,0.022,0.03,0.00,0.00,0.01,0.07,0.69,0.15,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.160,159,812.000,984.000,295.000,442.000,824.000,993.000,304.000,449.000,824.000,993.000,304.000,449.000,0.058,0.07,0.01,0.01,0.02,0.14,0.46,0.19,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.160,174,403.000,576.000,269.000,364.000,397.000,585.000,273.000,367.000,397.000,585.000,273.000,367.000,0.040,0.05,0.00,0.00,0.01,0.06,0.62,0.13,0.12,0.06,0.01,0.01,0.01,0.09,0.59,0.13,0.12
32.160,171,206.000,303.000,189.000,240.000,207.000,301.000,187.000,239.000,207.000,301.000,187.000,239.000,0.022,0.02,0.01,0.00,0.01,0.08,0.44,0.32,0.12,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.160,158,652.000,784.000,222.000,327.000,652.000,786.000,220.000,329.000,652.000,786.000,220.000,329.000,0.013,0.04,0.05,0.01,0.00,0.05,0.17,0.13,0.55,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.200,159,824.000,993.000,304.000,449.000,822.000,999.000,305.000,452.000,822.000,999.000,305.000,452.000,0.019,0.07,0.02,0.01,0.02,0.14,0.46,0.19,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.200,161,490.000,677.000,335.000,492.000,492.000,681.000,331.000,498.000,492.000,681.000,331.000,498.000,0.024,0.03,0.00,0.00,0.00,0.07,0.68,0.15,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.200,174,397.000,585.000,273.000,367.000,402.000,578.000,276.000,369.000,402.000,578.000,276.000,369.000,0.029,0.05,0.00,0.00,0.01,0.07,0.60,0.14,0.13,0.06,0.01,0.01,0.01,0.09,0.59,0.13,0.12
32.200,171,207.000,301.000,187.000,239.000,208.000,302.000,187.000,240.000,208.000,302.000,187.000,240.000,0.010,0.02,0.02,0.00,0.02,0.08,0.42,0.30,0.15,0.01,0.00,0.00,0.02,0.08,0.41,0.29,0.19
32.200,158,652.000,786.000,220.000,329.000,655.000,787.000,221.000,331.000,655.000,787.000,221.000,331.000,0.014,0.04,0.06,0.01,0.01,0.03,0.17,0.13,0.55,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.240,159,822.000,999.000,305.000,452.000,827.000,1003.000,308.000,459.000,827.000,1003.000,308.000,459.000,0.030,0.06,0.01,0.01,0.02,0.13,0.45,0.21,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.240,161,492.000,681.000,331.000,498.000,500.000,693.000,333.000,503.000,500.000,693.000,333.000,503.000,0.037,0.03,0.00,0.00,0.00,0.07,0.69,0.15,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.240,158,655.000,787.000,221.000,331.000,661.000,789.000,219.000,329.000,661.000,789.000,219.000,329.000,0.024,0.04,0.05,0.02,0.01,0.04,0.16,0.11,0.57,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.280,159,827.000,1003.000,308.000,459.000,827.000,1005.000,313.000,464.000,827.000,1005.000,313.000,464.000,0.019,0.08,0.02,0.01,0.02,0.15,0.44,0.18,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.280,161,500.000,693.000,333.000,503.000,500.000,695.000,341.000,507.000,500.000,695.000,341.000,507.000,0.020,0.03,0.00,0.00,0.01,0.08,0.70,0.14,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.280,158,661.000,789.000,219.000,329.000,655.000,805.000,223.000,332.000,655.000,805.000,223.000,332.000,0.059,0.05,0.09,0.01,0.00,0.03,0.21,0.11,0.50,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.320,161,500.000,695.000,341.000,507.000,500.000,702.000,344.000,512.000,500.000,702.000,344.000,512.000,0.021,0.03,0.00,0.00,0.00,0.07,0.71,0.14,0.04,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.320,159,827.000,1005.000,313.000,464.000,831.000,1006.000,316.000,468.000,831.000,1006.000,316.000,468.000,0.019,0.07,0.01,0.00,0.02,0.13,0.47,0.19,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.320,158,655.000,805.000,223.000,332.000,660.000,807.000,224.000,333.000,660.000,807.000,224.000,333.000,0.016,0.03,0.08,0.01,0.00,0.03,0.20,0.12,0.52,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.320,177,409.000,574.000,275.000,377.000,412.000,573.000,274.000,377.000,412.000,573.000,274.000,377.000,0.009,0.04,0.00,0.01,0.02,0.07,0.56,0.16,0.13,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.320,176,459.000,576.000,170.000,251.000,461.000,577.000,172.000,252.000,461.000,577.000,172.000,252.000,0.016,0.22,0.03,0.00,0.00,0.12,0.36,0.14,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.360,161,500.000,702.000,344.000,512.000,503.000,709.000,349.000,524.000,503.000,709.000,349.000,524.000,0.038,0.04,0.00,0.00,0.01,0.07,0.68,0.14,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.360,159,831.000,1006.000,316.000,468.000,831.000,1009.000,317.000,477.000,831.000,1009.000,317.000,477.000,0.021,0.08,0.01,0.01,0.02,0.13,0.45,0.19,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.360,158,660.000,807.000,224.000,333.000,663.000,814.000,221.000,338.000,663.000,814.000,221.000,338.000,0.035,0.05,0.09,0.01,0.00,0.02,0.20,0.15,0.48,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.360,177,412.000,573.000,274.000,377.000,412.000,572.000,270.000,382.000,412.000,572.000,270.000,382.000,0.023,0.04,0.00,0.01,0.01,0.07,0.59,0.14,0.13,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.360,176,461.000,577.000,172.000,252.000,464.000,579.000,180.000,252.000,464.000,579.000,180.000,252.000,0.036,0.22,0.01,0.00,0.01,0.11,0.33,0.16,0.15,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.400,161,503.000,709.000,349.000,524.000,506.000,713.000,353.000,528.000,506.000,713.000,353.000,528.000,0.020,0.04,0.00,0.00,0.01,0.07,0.69,0.13,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.400,159,831.000,1009.000,317.000,477.000,836.000,1016.000,319.000,464.000,836.000,1016.000,319.000,464.000,0.040,0.07,0.01,0.01,0.02,0.15,0.47,0.17,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.400,158,663.000,814.000,221.000,338.000,666.000,814.000,221.000,340.000,666.000,814.000,221.000,340.000,0.009,0.04,0.08,0.01,0.01,0.04,0.19,0.14,0.49,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.400,176,464.000,579.000,180.000,252.000,464.000,581.000,177.000,251.000,464.000,581.000,177.000,251.000,0.018,0.25,0.02,0.00,0.01,0.14,0.31,0.13,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.400,181,325.000,414.000,180.000,241.000,334.000,413.000,177.000,241.000,334.000,413.000,177.000,241.000,0.040,0.00,0.00,0.00,0.00,0.04,0.50,0.35,0.11,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.400,177,412.000,572.000,270.000,382.000,416.000,570.000,281.000,381.000,416.000,570.000,281.000,381.000,0.036,0.06,0.01,0.02,0.01,0.07,0.55,0.14,0.15,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.440,159,836.000,1016.000,319.000,464.000,838.000,1020.000,319.000,468.000,838.000,1020.000,319.000,468.000,0.015,0.07,0.01,0.01,0.02,0.16,0.46,0.16,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.440,161,506.000,713.000,353.000,528.000,503.000,715.000,362.000,532.000,503.000,715.000,362.000,532.000,0.025,0.03,0.00,0.00,0.01,0.07,0.70,0.13,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.440,158,666.000,814.000,221.000,340.000,667.000,817.000,225.000,341.000,667.000,817.000,225.000,341.000,0.017,0.04,0.08,0.01,0.00,0.05,0.19,0.13,0.49,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.440,177,416.000,570.000,281.000,381.000,411.000,572.000,276.000,389.000,411.000,572.000,276.000,389.000,0.044,0.06,0.00,0.02,0.01,0.08,0.58,0.12,0.13,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.440,181,334.000,413.000,177.000,241.000,326.000,416.000,182.000,242.000,326.000,416.000,182.000,242.000,0.058,0.00,0.00,0.00,0.00,0.07,0.48,0.33,0.11,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.440,176,464.000,581.000,177.000,251.000,464.000,584.000,179.000,250.000,464.000,584.000,179.000,250.000,0.017,0.28,0.02,0.00,0.01,0.14,0.29,0.13,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.440,182,208.000,293.000,183.000,241.000,209.000,294.000,186.000,242.000,209.000,294.000,186.000,242.000,0.023,0.03,0.01,0.00,0.01,0.11,0.39,0.24,0.21,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
32.480,159,838.000,1020.000,319.000,468.000,843.000,1032.000,323.000,477.000,843.000,1032.000,323.000,477.000,0.045,0.09,0.01,0.01,0.01,0.14,0.46,0.18,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.480,161,503.000,715.000,362.000,532.000,505.000,723.000,370.000,542.000,505.000,723.000,370.000,542.000,0.038,0.04,0.00,0.00,0.01,0.07,0.69,0.13,0.06,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.480,158,667.000,817.000,225.000,341.000,673.000,823.000,225.000,343.000,673.000,823.000,225.000,343.000,0.024,0.04,0.10,0.01,0.00,0.04,0.18,0.12,0.50,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.480,181,326.000,416.000,182.000,242.000,330.000,413.000,186.000,241.000,330.000,413.000,186.000,241.000,0.040,0.02,0.00,0.00,0.00,0.03,0.47,0.33,0.15,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.480,176,464.000,584.000,179.000,250.000,467.000,582.000,183.000,253.000,467.000,582.000,183.000,253.000,0.035,0.25,0.01,0.00,0.00,0.10,0.35,0.15,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.480,177,411.000,572.000,276.000,389.000,427.000,569.000,299.000,393.000,427.000,569.000,299.000,393.000,0.089,0.07,0.00,0.00,0.00,0.05,0.52,0.17,0.19,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.480,182,209.000,294.000,186.000,242.000,208.000,293.000,185.000,241.000,208.000,293.000,185.000,241.000,0.015,0.01,0.01,0.00,0.00,0.11,0.39,0.27,0.21,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
32.520,161,505.000,723.000,370.000,542.000,515.000,729.000,371.000,541.000,515.000,729.000,371.000,541.000,0.021,0.03,0.01,0.00,0.01,0.08,0.69,0.13,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.520,159,843.000,1032.000,323.000,477.000,844.000,1035.000,325.000,483.000,844.000,1035.000,325.000,483.000,0.018,0.07,0.02,0.01,0.01,0.14,0.46,0.18,0.10,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.520,158,673.000,823.000,225.000,343.000,675.000,830.000,228.000,343.000,675.000,830.000,228.000,343.000,0.021,0.04,0.09,0.01,0.00,0.05,0.17,0.13,0.51,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.520,176,467.000,582.000,183.000,253.000,469.000,581.000,182.000,252.000,469.000,581.000,182.000,252.000,0.014,0.26,0.01,0.00,0.01,0.13,0.31,0.15,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.520,181,330.000,413.000,186.000,241.000,324.000,412.000,184.000,240.000,324.000,412.000,184.000,240.000,0.035,0.01,0.00,0.00,0.00,0.05,0.50,0.35,0.09,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.520,177,427.000,569.000,299.000,393.000,430.000,575.000,296.000,396.000,430.000,575.000,296.000,396.000,0.032,0.07,0.00,0.00,0.00,0.05,0.53,0.17,0.18,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.520,182,208.000,293.000,185.000,241.000,204.000,290.000,186.000,241.000,204.000,290.000,186.000,241.000,0.025,0.01,0.01,0.00,0.00,0.09,0.38,0.27,0.24,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
32.560,161,515.000,729.000,371.000,541.000,517.000,736.000,373.000,548.000,517.000,736.000,373.000,548.000,0.024,0.04,0.01,0.00,0.01,0.07,0.70,0.13,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.560,159,844.000,1035.000,325.000,483.000,850.000,1041.000,327.000,484.000,850.000,1041.000,327.000,484.000,0.020,0.07,0.02,0.01,0.02,0.14,0.46,0.17,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.560,158,675.000,830.000,228.000,343.000,673.000,831.000,227.000,346.000,673.000,831.000,227.000,346.000,0.014,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.560,181,324.000,412.000,184.000,240.000,325.000,417.000,184.000,240.000,325.000,417.000,184.000,240.000,0.017,0.01,0.00,0.00,0.00,0.05,0.50,0.31,0.13,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.560,176,469.000,581.000,182.000,252.000,470.000,584.000,179.000,252.000,470.000,584.000,179.000,252.000,0.020,0.26,0.01,0.00,0.01,0.14,0.30,0.14,0.14,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.560,177,430.000,575.000,296.000,396.000,433.000,575.000,301.000,399.000,433.000,575.000,301.000,399.000,0.025,0.08,0.01,0.00,0.00,0.05,0.51,0.16,0.18,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.560,182,204.000,290.000,186.000,241.000,203.000,293.000,184.000,240.000,203.000,293.000,184.000,240.000,0.025,0.02,0.01,0.00,0.01,0.11,0.39,0.25,0.22,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
32.600,161,517.000,736.000,373.000,548.000,522.000,736.000,385.000,554.000,522.000,736.000,385.000,554.000,0.031,0.03,0.01,0.00,0.01,0.07,0.70,0.14,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.600,159,850.000,1041.000,327.000,484.000,850.000,1045.000,332.000,486.000,850.000,1045.000,332.000,486.000,0.016,0.08,0.01,0.01,0.02,0.15,0.45,0.18,0.11,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.600,158,673.000,831.000,227.000,346.000,667.000,825.000,225.000,347.000,667.000,825.000,225.000,347.000,0.025,0.03,0.09,0.02,0.00,0.05,0.18,0.15,0.48,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.600,181,325.000,417.000,184.000,240.000,331.000,419.000,181.000,241.000,331.000,419.000,181.000,241.000,0.040,0.00,0.00,0.00,0.00,0.05,0.50,0.33,0.11,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.600,176,470.000,584.000,179.000,252.000,473.000,587.000,176.000,253.000,473.000,587.000,176.000,253.000,0.027,0.23,0.01,0.00,0.00,0.13,0.33,0.17,0.13,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.600,177,433.000,575.000,301.000,399.000,438.000,578.000,306.000,402.000,438.000,578.000,306.000,402.000,0.034,0.06,0.00,0.00,0.00,0.03,0.52,0.21,0.18,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.600,182,203.000,293.000,184.000,240.000,204.000,294.000,182.000,240.000,204.000,294.000,182.000,240.000,0.014,0.00,0.00,0.00,0.00,0.12,0.40,0.28,0.18,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
32.640,161,522.000,736.000,385.000,554.000,525.000,738.000,388.000,561.000,525.000,738.000,388.000,561.000,0.021,0.03,0.01,0.00,0.00,0.09,0.67,0.14,0.05,0.02,0.00,0.00,0.00,0.17,0.60,0.16,0.04
32.640,159,850.000,1045.000,332.000,486.000,853.000,1053.000,333.000,487.000,853.000,1053.000,333.000,487.000,0.017,0.08,0.02,0.01,0.02,0.16,0.43,0.17,0.12,0.12,0.03,0.01,0.01,0.13,0.39,0.23,0.08
32.640,158,667.000,825.000,225.000,347.000,673.000,826.000,223.000,345.000,673.000,826.000,223.000,345.000,0.019,0.03,0.11,0.02,0.01,0.05,0.16,0.12,0.50,0.14,0.01,0.00,0.01,0.05,0.24,0.08,0.48
32.640,181,331.000,419.000,181.000,241.000,329.000,419.000,179.000,240.000,329.000,419.000,179.000,240.000,0.018,0.00,0.00,0.00,0.00,0.06,0.51,0.32,0.11,0.00,0.00,0.00,0.00,0.05,0.50,0.34,0.11
32.640,177,438.000,578.000,306.000,402.000,436.000,576.000,299.000,408.000,436.000,576.000,299.000,408.000,0.041,0.06,0.01,0.01,0.00,0.07,0.52,0.18,0.16,0.05,0.00,0.01,0.02,0.08,0.57,0.13,0.13
32.640,176,473.000,587.000,176.000,253.000,471.000,583.000,176.000,254.000,471.000,583.000,176.000,254.000,0.016,0.25,0.01,0.00,0.00,0.13,0.33,0.16,0.12,0.22,0.04,0.00,0.01,0.14,0.35,0.12,0.13
32.640,182,204.000,294.000,182.000,240.000,205.000,295.000,181.000,238.000,205.000,295.000,181.000,238.000,0.018,0.01,0.00,0.00,0.01,0.14,0.41,0.24,0.19,0.02,0.01,0.00,0.00,0.13,0.40,0.26,0.18
