time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
10.677,14,384.119,773.156,66.264,638.735,383.000,779.000,64.000,635.000,383.864,774.459,65.621,637.793,4.127,-22.815,-22.815,9.840,3.520,-19.627,1.701,7.879,0.007,0.32,0.42,0.03,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.60
10.711,16,393.929,785.824,72.753,626.965,398.000,790.000,75.000,628.000,396.516,788.159,73.544,627.569,-20.768,-51.919,-51.919,-10.384,27.014,7.350,-25.821,3.476,0.007,0.32,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.66
10.711,14,383.982,773.805,65.678,638.056,385.000,781.000,65.000,636.000,384.379,775.590,65.506,637.598,3.520,-19.627,-19.627,7.879,3.938,-15.988,1.360,6.804,0.006,0.32,0.42,0.03,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.45
10.744,16,397.417,788.404,72.683,627.685,400.000,791.000,77.000,629.000,399.405,790.168,75.167,628.576,27.014,7.350,7.350,3.476,39.549,24.873,12.788,12.411,0.006,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.15,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.63
10.744,14,384.511,775.057,65.552,637.825,386.000,783.000,67.000,637.000,385.062,777.146,66.031,637.727,3.938,-15.988,-15.988,6.804,4.544,-12.204,1.987,6.335,0.007,0.31,0.42,0.03,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.44
10.777,16,400.725,790.998,75.594,628.990,396.000,794.000,67.000,629.000,398.480,793.109,70.701,629.166,39.549,24.873,24.873,12.411,6.676,36.686,-36.275,10.213,0.009,0.31,0.41,0.03,0.00,0.01,0.03,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.36
10.777,14,385.214,776.739,66.097,637.938,385.000,785.000,65.000,636.000,385.253,779.001,65.805,637.487,4.544,-12.204,-12.204,6.335,4.387,-8.466,1.485,5.408,0.007,0.31,0.42,0.03,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.74
10.811,16,398.703,794.333,69.491,629.507,397.000,792.000,67.000,630.000,397.889,793.642,67.591,629.930,6.676,36.686,36.686,10.213,-1.180,22.174,-41.499,10.836,0.004,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.28
10.811,14,385.399,778.719,65.855,637.668,388.000,783.000,61.000,636.000,386.298,779.836,64.400,637.281,4.387,-8.466,-8.466,5.408,5.411,-6.561,-0.563,4.636,0.007,0.31,0.42,0.03,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.77
10.844,16,397.850,794.382,66.207,630.291,391.000,795.000,62.000,629.000,394.433,795.061,63.422,629.833,-1.180,22.174,22.174,10.836,-22.732,21.788,-50.429,5.606,0.007,0.31,0.42,0.03,0.00,0.01,0.03,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.50
10.844,14,386.479,779.617,64.381,637.436,383.000,790.000,60.000,634.000,385.541,782.638,63.029,636.493,5.411,-6.561,-6.561,4.636,3.929,-2.265,-2.330,3.181,0.012,0.31,0.43,0.03,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.65
10.878,16,393.674,795.788,61.740,630.020,394.000,811.000,77.000,631.000,393.417,803.206,67.883,630.573,-22.732,21.788,21.788,5.606,-19.987,58.446,-7.549,7.613,0.017,0.29,0.44,0.03,0.00,0.01,0.03,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.60
10.878,14,385.672,782.563,62.951,636.599,381.000,798.000,64.000,638.000,384.340,787.213,63.217,637.100,3.929,-2.265,-2.265,3.181,2.036,3.847,-1.886,3.691,0.014,0.30,0.44,0.03,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.59
10.911,16,392.750,805.156,67.632,630.827,394.000,809.000,77.000,632.000,392.916,807.930,71.562,631.481,-19.987,58.446,58.446,7.613,-16.003,62.381,12.441,9.521,0.008,0.30,0.44,0.03,0.00,0.01,0.03,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.82
10.911,14,384.408,787.341,63.154,637.223,382.000,799.000,64.000,635.000,383.724,790.971,63.367,636.634,2.036,3.847,3.847,3.691,1.086,8.273,-1.537,2.791,0.010,0.31,0.44,0.03,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.37
10.944,16,392.382,810.011,71.977,631.798,388.000,816.000,69.000,629.000,390.259,813.706,70.992,630.830,-16.003,62.381,62.381,9.521,-22.717,69.198,6.523,4.085,0.009,0.30,0.45,0.03,0.00,0.01,0.03,0.05,0.14,0.31,0.41,0.03,0.00,0.01,0.04,0.05,0.14,0.86
10.944,14,383.760,791.247,63.316,636.727,382.000,803.000,60.000,636.000,383.252,794.999,62.276,636.572,1.086,8.273,8.273,2.791,0.413,12.573,-2.761,2.483,0.010,0.31,0.44,0.03,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.28
10.978,14,383.266,795.419,62.184,636.654,383.000,803.000,68.000,631.000,383.195,798.002,63.876,635.004,0.413,12.573,12.573,2.483,0.310,15.197,-0.596,0.382,0.010,0.31,0.43,0.03,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.93
11.011,14,383.206,798.509,63.857,635.017,380.000,799.000,61.000,631.000,382.247,799.011,62.982,633.815,0.310,15.197,15.197,0.382,-0.843,15.191,-1.614,-1.064,0.005,0.32,0.41,0.04,0.00,0.01,0.03,0.05,0.14,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.98
11.044,14,382.219,799.518,62.928,633.779,377.000,805.000,64.000,636.000,380.629,801.521,63.213,634.423,-0.843,15.191,15.191,-1.064,-2.669,16.941,-1.218,-0.270,0.008,0.33,0.42,0.04,0.00,0.01,0.03,0.05,0.13,0.30,0.44,0.03,0.00,0.00,0.02,0.05,0.15,0.25
11.078,17,378.000,822.000,77.000,631.000,378.000,837.000,82.000,637.000,378.000,832.332,80.444,635.133,0.000,0.000,0.000,0.000,0.000,155.757,51.919,62.303,0.013,0.31,0.46,0.04,0.00,0.01,0.03,0.04,0.12,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,0.98
11.111,17,378.000,837.529,82.176,637.212,382.000,824.000,70.000,635.000,380.754,829.835,74.334,636.337,0.000,155.757,155.757,62.303,40.123,-32.080,-87.596,19.266,0.016,0.32,0.43,0.04,0.00,0.00,0.02,0.04,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.144,17,382.092,828.764,71.411,636.980,386.000,835.000,71.000,634.000,385.091,832.415,70.111,635.282,40.123,-32.080,-32.080,19.266,59.273,22.387,-68.870,-7.740,0.007,0.33,0.43,0.04,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.178,17,387.069,833.162,67.813,635.024,383.000,855.000,74.000,636.000,385.481,846.346,70.519,635.493,59.273,22.387,22.387,-7.740,26.387,137.098,-22.723,-1.024,0.018,0.32,0.46,0.04,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.211,17,386.361,850.921,69.760,635.459,381.000,870.000,91.000,638.000,383.882,863.303,80.844,636.811,26.387,137.098,137.098,-1.024,0.922,196.276,67.024,9.481,0.024,0.30,0.47,0.04,0.00,0.00,0.01,0.04,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.245,17,383.912,869.853,83.081,637.128,383.000,877.000,87.000,634.000,383.475,876.698,86.152,635.736,0.922,196.276,196.276,9.481,-2.063,198.169,72.350,-1.418,0.007,0.31,0.46,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.278,17,383.407,883.311,88.566,635.689,386.000,886.000,83.000,637.000,384.568,888.111,87.294,636.269,-2.063,198.169,198.169,-1.418,4.674,188.241,52.154,2.021,0.006,0.30,0.47,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.311,17,384.723,894.392,89.034,636.336,391.000,894.000,80.000,635.000,387.540,897.772,86.090,635.794,4.674,188.241,188.241,2.021,17.393,174.376,29.766,-0.896,0.008,0.31,0.47,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.345,17,388.120,903.590,87.084,635.764,390.000,901.000,82.000,636.000,389.237,905.937,85.568,635.844,17.393,174.376,174.376,-0.896,19.659,159.705,19.164,-0.431,0.005,0.29,0.47,0.03,0.00,0.00,0.02,0.04,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.378,17,389.893,911.266,86.207,635.829,388.000,904.000,72.000,637.000,389.542,911.617,80.979,636.283,19.659,159.705,159.705,-0.431,15.853,140.902,-3.002,1.338,0.011,0.30,0.48,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.411,17,390.071,916.319,80.879,636.328,384.000,901.000,74.000,635.000,388.086,913.396,78.197,635.850,15.853,140.902,140.902,1.338,7.283,114.903,-11.805,-0.444,0.014,0.30,0.47,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.445,17,388.329,917.230,77.804,635.835,384.000,900.000,77.000,634.000,386.885,913.292,77.259,635.149,7.283,114.903,114.903,-0.444,2.045,90.773,-12.274,-2.530,0.011,0.29,0.47,0.03,0.00,0.00,0.02,0.05,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.478,17,386.954,916.321,76.849,635.064,394.000,901.000,79.000,633.000,389.528,912.759,77.359,634.269,2.045,90.773,90.773,-2.530,9.183,72.003,-9.655,-4.555,0.012,0.31,0.46,0.03,0.00,0.00,0.02,0.04,0.13,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.511,17,389.835,915.162,77.037,634.117,396.000,899.000,79.000,635.000,392.197,911.049,77.517,634.328,9.183,72.003,72.003,-4.555,14.592,54.864,-7.545,-3.599,0.012,0.31,0.46,0.03,0.00,0.00,0.02,0.04,0.12,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.545,17,392.684,912.879,77.265,634.208,398.000,891.000,78.000,635.000,394.833,906.552,77.353,634.402,14.592,54.864,54.864,-3.599,18.654,34.921,-6.715,-2.832,0.014,0.30,0.46,0.03,0.00,0.00,0.02,0.05,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.578,17,395.455,907.717,77.129,634.307,400.000,885.000,90.000,637.000,397.404,900.805,81.334,635.155,18.654,34.921,34.921,-2.832,21.685,16.469,3.402,-0.678,0.020,0.31,0.45,0.03,0.00,0.00,0.02,0.05,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.612,17,398.128,901.354,81.447,635.133,406.000,885.000,91.000,634.000,401.233,896.271,84.706,634.740,21.685,16.469,16.469,-0.678,26.796,4.384,10.151,-1.472,0.017,0.31,0.45,0.03,0.00,0.00,0.03,0.05,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.645,17,402.128,896.417,85.045,634.691,411.000,884.000,93.000,634.000,405.646,892.431,87.889,634.431,26.796,4.384,4.384,-1.472,32.109,-3.982,15.223,-1.900,0.015,0.31,0.44,0.04,0.00,0.00,0.03,0.05,0.14,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.678,17,406.717,892.298,88.397,634.367,422.000,868.000,73.000,622.000,412.411,884.305,83.732,630.302,32.109,-3.982,-3.982,-1.900,40.975,-19.058,5.300,-9.576,0.033,0.31,0.41,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.712,17,413.778,883.669,83.909,629.983,425.000,854.000,72.000,628.000,418.319,873.684,80.194,629.128,40.975,-19.058,-19.058,-9.576,46.765,-36.118,-1.802,-10.553,0.028,0.33,0.40,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.745,17,419.879,872.479,80.134,628.775,425.000,857.000,70.000,629.000,422.576,866.717,76.858,628.607,46.765,-36.118,-36.118,-10.553,48.745,-44.054,-7.402,-10.233,0.016,0.32,0.41,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.778,17,424.203,865.247,76.611,628.266,421.000,852.000,70.000,621.000,424.299,860.047,74.348,625.731,48.745,-44.054,-44.054,-10.233,46.193,-50.277,-10.765,-13.891,0.016,0.31,0.40,0.03,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,0.99
11.812,17,425.841,858.370,73.989,625.268,420.000,860.000,72.000,626.000,425.060,857.733,73.117,625.180,46.193,-50.277,-50.277,-13.891,42.472,-48.610,-11.587,-13.289,0.006,0.29,0.42,0.03,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.845,17,426.477,856.111,72.731,624.737,422.000,862.000,73.000,627.000,426.052,856.837,72.549,625.140,42.472,-48.610,-48.610,-13.289,39.628,-44.985,-11.270,-11.983,0.007,0.29,0.43,0.03,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.879,17,427.374,855.336,72.173,624.740,422.000,865.000,70.000,629.000,426.614,857.306,71.238,625.789,39.628,-44.985,-44.985,-11.983,36.524,-39.810,-12.103,-9.823,0.012,0.29,0.44,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.912,17,427.833,855.978,70.834,625.461,426.000,865.000,69.000,636.000,428.108,857.851,69.988,628.495,36.524,-39.810,-39.810,-9.823,35.162,-35.189,-12.742,-4.971,0.012,0.28,0.44,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.945,17,429.281,856.677,69.563,628.329,432.000,861.000,69.000,637.000,430.930,857.196,69.095,630.885,35.162,-35.189,-35.189,-4.971,35.828,-32.819,-12.801,-1.161,0.008,0.28,0.44,0.03,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
11.979,17,432.126,856.101,68.668,630.846,433.000,858.000,65.000,638.000,433.223,855.924,67.247,633.014,35.828,-32.819,-32.819,-1.161,35.694,-31.569,-14.154,1.842,0.006,0.28,0.44,0.04,0.00,0.00,0.03,0.05,0.16,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.012,17,434.414,854.871,66.775,633.075,437.000,852.000,64.000,640.000,436.031,853.262,65.599,635.234,35.694,-31.569,-31.569,1.842,36.259,-32.305,-15.087,4.623,0.008,0.28,0.43,0.04,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.045,17,437.241,852.184,65.095,635.388,437.000,846.000,65.000,636.000,438.009,849.551,64.716,635.682,36.259,-32.305,-32.305,4.623,35.688,-34.317,-14.926,4.803,0.004,0.27,0.42,0.03,0.00,0.00,0.03,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.079,17,439.200,848.406,64.218,635.842,432.000,851.000,65.000,635.000,437.842,848.396,64.109,635.698,35.688,-34.317,-34.317,4.803,32.467,-32.882,-14.435,4.418,0.007,0.27,0.43,0.04,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.112,17,438.926,847.299,63.627,635.845,438.000,839.000,65.000,640.000,439.400,844.021,63.707,637.207,32.467,-32.882,-32.882,4.418,31.714,-35.580,-13.740,5.920,0.008,0.28,0.42,0.04,0.00,0.01,0.03,0.06,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.145,17,440.459,842.834,63.249,637.404,439.000,832.000,66.000,641.000,440.757,838.732,63.760,638.628,31.714,-35.580,-35.580,5.920,30.792,-39.114,-12.564,7.165,0.010,0.28,0.41,0.04,0.00,0.01,0.03,0.06,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.179,17,441.784,837.427,63.341,638.867,432.000,821.000,67.000,645.000,439.553,831.564,64.151,640.883,30.792,-39.114,-39.114,7.165,26.914,-44.538,-11.101,9.279,0.021,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.212,17,440.451,830.078,63.780,641.192,433.000,820.000,67.000,646.000,438.838,826.008,64.490,642.855,26.914,-44.538,-44.538,9.279,23.978,-47.560,-9.839,10.861,0.015,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.246,17,439.638,824.421,64.161,643.217,434.000,814.000,70.000,647.000,438.505,820.182,65.684,644.606,23.978,-47.560,-47.560,10.861,21.755,-50.610,-7.709,12.042,0.015,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.279,17,439.231,818.493,65.427,645.008,437.000,816.000,69.000,644.000,439.071,816.563,66.318,644.987,21.755,-50.610,-50.610,12.042,20.751,-50.883,-6.409,11.563,0.005,0.27,0.41,0.04,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.312,17,439.763,814.866,66.104,645.373,439.000,814.000,72.000,645.000,440.020,813.417,67.718,645.532,20.751,-50.883,-50.883,11.563,20.265,-50.605,-4.368,11.309,0.004,0.26,0.42,0.04,0.00,0.01,0.03,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.346,17,440.696,811.728,67.572,645.909,438.000,811.000,70.000,644.000,440.365,810.327,68.195,645.604,20.265,-50.605,-50.605,11.309,19.155,-50.289,-3.521,10.557,0.004,0.26,0.42,0.04,0.00,0.01,0.03,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.379,17,441.004,808.649,68.078,645.956,440.000,809.000,71.000,645.000,441.153,807.576,68.867,645.918,19.155,-50.289,-50.289,10.557,18.621,-49.631,-2.534,10.132,0.003,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.412,17,441.774,805.920,68.783,646.256,442.000,810.000,69.000,643.000,442.278,805.973,68.788,645.523,18.621,-49.631,-49.631,10.132,18.495,-47.793,-2.437,8.981,0.004,0.27,0.41,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.446,17,442.895,804.378,68.707,645.823,445.000,808.000,68.000,644.000,443.955,804.336,68.439,645.491,18.495,-47.793,-47.793,8.981,18.966,-46.142,-2.635,8.309,0.005,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.479,17,444.588,802.796,68.351,645.768,445.000,806.000,69.000,644.000,445.155,802.667,68.482,645.437,18.966,-46.142,-46.142,8.309,18.897,-44.657,-2.405,7.669,0.004,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.512,17,445.785,801.177,68.402,645.693,443.000,806.000,70.000,643.000,445.402,801.561,68.820,645.073,18.897,-44.657,-44.657,7.669,17.839,-42.702,-1.885,6.755,0.007,0.26,0.42,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.546,17,445.997,800.137,68.757,645.299,447.000,805.000,73.000,643.000,446.713,800.577,69.972,644.775,17.839,-42.702,-42.702,6.755,17.964,-40.774,-0.565,5.981,0.007,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.579,17,447.312,799.217,69.953,644.975,449.000,805.000,74.000,646.000,448.234,799.974,71.139,645.419,17.964,-40.774,-40.774,5.981,18.294,-38.604,0.670,6.232,0.008,0.25,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.613,17,448.845,798.686,71.162,645.627,447.000,805.000,71.000,643.000,448.728,799.650,71.130,644.995,18.294,-38.604,-38.604,6.232,17.555,-36.315,0.615,5.378,0.007,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.646,17,449.314,798.438,71.150,645.175,447.000,805.000,69.000,643.000,449.041,799.527,70.528,644.657,17.555,-36.315,-36.315,5.378,16.689,-33.992,-0.034,4.675,0.008,0.25,0.42,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.679,17,449.598,798.393,70.527,644.813,448.000,805.000,69.000,645.000,449.518,799.548,70.075,644.978,16.689,-33.992,-33.992,4.675,16.050,-31.697,-0.486,4.684,0.007,0.26,0.42,0.04,0.00,0.01,0.04,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.713,17,450.053,798.491,70.058,645.135,450.000,803.000,69.000,645.000,450.415,799.078,69.734,645.205,16.050,-31.697,-31.697,4.684,15.877,-30.058,-0.793,4.599,0.004,0.25,0.42,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.746,17,450.944,798.076,69.708,645.358,451.000,800.000,70.000,643.000,451.334,797.937,69.775,644.770,15.877,-30.058,-30.058,4.599,15.738,-29.202,-0.700,3.864,0.003,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.779,17,451.859,796.963,69.752,644.899,452.000,801.000,71.000,642.000,452.271,797.468,70.104,644.134,15.738,-29.202,-29.202,3.864,15.626,-27.746,-0.330,2.984,0.005,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.813,17,452.792,796.542,70.093,644.233,450.000,801.000,69.000,644.000,452.336,797.205,69.763,644.235,15.626,-27.746,-27.746,2.984,14.669,-26.190,-0.643,2.888,0.006,0.25,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.846,17,452.825,796.331,69.741,644.331,451.000,800.000,69.000,641.000,452.632,796.797,69.508,643.417,14.669,-26.190,-26.190,2.888,14.003,-24.884,-0.850,1.903,0.006,0.26,0.41,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.880,17,453.099,795.967,69.479,643.480,451.000,796.000,67.000,640.000,452.810,795.391,68.728,642.499,14.003,-24.884,-24.884,1.903,13.269,-24.637,-1.551,0.889,0.004,0.27,0.40,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.913,17,453.253,794.569,68.677,642.528,451.000,793.000,67.000,639.000,452.901,793.527,68.146,641.510,13.269,-24.637,-24.637,0.889,12.502,-24.850,-2.013,-0.123,0.005,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.946,17,453.318,792.698,68.079,641.505,451.000,794.000,66.000,641.000,452.930,792.496,67.419,641.354,12.502,-24.850,-24.850,-0.123,11.727,-24.246,-2.583,-0.265,0.004,0.26,0.40,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
12.980,17,453.321,791.687,67.333,641.345,453.000,791.000,66.000,638.000,453.502,790.914,66.880,640.354,11.727,-24.246,-24.246,-0.265,11.526,-24.212,-2.935,-1.207,0.003,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.013,17,453.887,790.106,66.782,640.313,452.000,792.000,66.000,638.000,453.603,790.094,66.482,639.604,11.526,-24.212,-24.212,-1.207,10.888,-23.452,-3.127,-1.846,0.004,0.27,0.39,0.05,0.00,0.01,0.04,0.05,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.046,17,453.966,789.311,66.378,639.542,451.000,790.000,68.000,638.000,453.350,788.962,66.782,639.045,10.888,-23.452,-23.452,-1.846,9.955,-23.040,-2.644,-2.261,0.004,0.27,0.39,0.04,0.00,0.01,0.04,0.05,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.080,17,453.682,788.193,66.694,638.970,451.000,790.000,66.000,639.000,453.127,788.182,66.427,638.925,9.955,-23.040,-23.040,-2.261,9.114,-22.321,-2.813,-2.231,0.004,0.28,0.39,0.04,0.00,0.01,0.04,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.113,17,453.431,787.437,66.333,638.851,452.000,790.000,65.000,640.000,453.225,787.665,65.875,639.136,9.114,-22.321,-22.321,-2.231,8.631,-21.401,-3.157,-1.891,0.004,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.146,17,453.513,786.951,65.770,639.073,450.000,790.000,64.000,639.000,452.683,787.344,65.175,639.007,8.631,-21.401,-21.401,-1.891,7.576,-20.357,-3.619,-1.893,0.006,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.180,17,452.936,786.664,65.054,638.944,453.000,792.000,67.000,638.000,453.133,787.753,65.541,638.622,7.576,-20.357,-20.357,-1.893,7.524,-18.692,-3.047,-2.137,0.005,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.213,17,453.384,787.130,65.439,638.551,452.000,793.000,66.000,638.000,453.155,788.415,65.532,638.338,7.524,-18.692,-18.692,-2.137,7.072,-16.900,-2.865,-2.269,0.006,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
