time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
17.517,1,908.000,1113.000,15.000,339.000,946.000,1116.000,9.000,331.000,946.000,1116.000,9.000,331.000,0.061,0.03,0.00,0.00,0.00,0.22,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.551,1,946.000,1116.000,9.000,331.000,951.000,1115.000,9.000,333.000,951.000,1115.000,9.000,333.000,0.010,0.04,0.00,0.00,0.00,0.22,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.584,1,951.000,1115.000,9.000,333.000,949.000,1115.000,11.000,338.000,949.000,1115.000,11.000,338.000,0.008,0.03,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.618,1,949.000,1115.000,11.000,338.000,948.000,1117.000,11.000,337.000,948.000,1117.000,11.000,337.000,0.005,0.03,0.00,0.00,0.00,0.21,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.651,1,948.000,1117.000,11.000,337.000,951.000,1118.000,9.000,338.000,951.000,1118.000,9.000,338.000,0.008,0.03,0.00,0.00,0.00,0.21,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.684,1,951.000,1118.000,9.000,338.000,956.000,1116.000,28.000,325.000,956.000,1116.000,28.000,325.000,0.035,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.718,1,956.000,1116.000,28.000,325.000,958.000,1117.000,28.000,325.000,958.000,1117.000,28.000,325.000,0.005,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.751,1,958.000,1117.000,28.000,325.000,958.000,1119.000,24.000,324.000,958.000,1119.000,24.000,324.000,0.007,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.784,1,958.000,1119.000,24.000,324.000,910.000,1120.000,11.000,340.000,910.000,1120.000,11.000,340.000,0.100,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.818,1,910.000,1120.000,11.000,340.000,959.000,1118.000,23.000,322.000,959.000,1118.000,23.000,322.000,0.084,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.851,1,959.000,1118.000,23.000,322.000,959.000,1119.000,24.000,323.000,959.000,1119.000,24.000,323.000,0.003,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.885,1,959.000,1119.000,24.000,323.000,912.000,1125.000,14.000,343.000,912.000,1125.000,14.000,343.000,0.108,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.918,1,912.000,1125.000,14.000,343.000,912.000,1124.000,14.000,342.000,912.000,1124.000,14.000,342.000,0.002,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.951,1,912.000,1124.000,14.000,342.000,912.000,1124.000,15.000,342.000,912.000,1124.000,15.000,342.000,0.001,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.985,1,912.000,1124.000,15.000,342.000,923.000,1128.000,26.000,337.000,923.000,1128.000,26.000,337.000,0.030,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.018,1,923.000,1128.000,26.000,337.000,955.000,1122.000,9.000,331.000,955.000,1122.000,9.000,331.000,0.065,0.04,0.00,0.00,0.00,0.20,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.051,1,955.000,1122.000,9.000,331.000,953.000,1122.000,8.000,329.000,953.000,1122.000,8.000,329.000,0.005,0.03,0.00,0.00,0.00,0.19,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.085,1,953.000,1122.000,8.000,329.000,951.000,1120.000,26.000,325.000,951.000,1120.000,26.000,325.000,0.023,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.118,1,951.000,1120.000,26.000,325.000,951.000,1120.000,27.000,326.000,951.000,1120.000,27.000,326.000,0.002,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.151,1,951.000,1120.000,27.000,326.000,950.000,1123.000,25.000,324.000,950.000,1123.000,25.000,324.000,0.009,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.185,1,950.000,1123.000,25.000,324.000,952.000,1123.000,26.000,323.000,952.000,1123.000,26.000,323.000,0.005,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.218,1,952.000,1123.000,26.000,323.000,954.000,1125.000,26.000,323.000,954.000,1125.000,26.000,323.000,0.006,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.252,1,954.000,1125.000,26.000,323.000,957.000,1126.000,22.000,324.000,957.000,1126.000,22.000,324.000,0.010,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.285,1,957.000,1126.000,22.000,324.000,958.000,1126.000,23.000,324.000,958.000,1126.000,23.000,324.000,0.002,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.318,1,958.000,1126.000,23.000,324.000,958.000,1126.000,26.000,324.000,958.000,1126.000,26.000,324.000,0.002,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.352,1,958.000,1126.000,26.000,324.000,956.000,1128.000,29.000,324.000,956.000,1128.000,29.000,324.000,0.008,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.385,1,956.000,1128.000,29.000,324.000,960.000,1127.000,27.000,323.000,960.000,1127.000,27.000,323.000,0.010,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.418,1,960.000,1127.000,27.000,323.000,966.000,1124.000,28.000,325.000,966.000,1124.000,28.000,325.000,0.016,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.452,1,966.000,1124.000,28.000,325.000,961.000,1126.000,29.000,324.000,961.000,1126.000,29.000,324.000,0.013,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.485,1,961.000,1126.000,29.000,324.000,960.000,1128.000,28.000,322.000,960.000,1128.000,28.000,322.000,0.007,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.518,1,960.000,1128.000,28.000,322.000,961.000,1130.000,30.000,321.000,961.000,1130.000,30.000,321.000,0.007,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.552,1,961.000,1130.000,30.000,321.000,963.000,1130.000,31.000,329.000,963.000,1130.000,31.000,329.000,0.011,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.585,1,963.000,1130.000,31.000,329.000,967.000,1128.000,31.000,335.000,967.000,1128.000,31.000,335.000,0.014,0.04,0.00,0.00,0.00,0.19,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.619,1,967.000,1128.000,31.000,335.000,967.000,1129.000,29.000,327.000,967.000,1129.000,29.000,327.000,0.010,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.652,1,967.000,1129.000,29.000,327.000,971.000,1130.000,26.000,327.000,971.000,1130.000,26.000,327.000,0.010,0.04,0.00,0.00,0.00,0.18,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.685,1,971.000,1130.000,26.000,327.000,971.000,1131.000,25.000,326.000,971.000,1131.000,25.000,326.000,0.003,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.719,1,971.000,1131.000,25.000,326.000,971.000,1133.000,27.000,326.000,971.000,1133.000,27.000,326.000,0.005,0.04,0.00,0.00,0.00,0.19,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.752,1,971.000,1133.000,27.000,326.000,971.000,1131.000,28.000,325.000,971.000,1131.000,28.000,325.000,0.005,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.785,1,971.000,1131.000,28.000,325.000,964.000,1130.000,28.000,327.000,964.000,1130.000,28.000,327.000,0.014,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.819,1,964.000,1130.000,28.000,327.000,965.000,1131.000,28.000,329.000,965.000,1131.000,28.000,329.000,0.005,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.852,1,965.000,1131.000,28.000,329.000,972.000,1133.000,26.000,328.000,972.000,1133.000,26.000,328.000,0.016,0.04,0.00,0.00,0.00,0.19,0.77,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.886,1,972.000,1133.000,26.000,328.000,971.000,1134.000,25.000,333.000,971.000,1134.000,25.000,333.000,0.008,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.919,1,971.000,1134.000,25.000,333.000,968.000,1134.000,28.000,332.000,968.000,1134.000,28.000,332.000,0.008,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.952,1,968.000,1134.000,28.000,332.000,972.000,1135.000,25.000,333.000,972.000,1135.000,25.000,333.000,0.011,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
18.986,1,972.000,1135.000,25.000,333.000,967.000,1134.000,23.000,331.000,967.000,1134.000,23.000,331.000,0.012,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.019,1,967.000,1134.000,23.000,331.000,967.000,1132.000,24.000,330.000,967.000,1132.000,24.000,330.000,0.005,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.052,1,967.000,1132.000,24.000,330.000,938.000,1135.000,23.000,338.000,938.000,1135.000,23.000,338.000,0.056,0.03,0.00,0.00,0.00,0.26,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.086,1,938.000,1135.000,23.000,338.000,968.000,1134.000,24.000,324.000,968.000,1134.000,24.000,324.000,0.051,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.119,1,968.000,1134.000,24.000,324.000,939.000,1137.000,25.000,336.000,939.000,1137.000,25.000,336.000,0.059,0.03,0.00,0.00,0.00,0.27,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.152,1,939.000,1137.000,25.000,336.000,939.000,1138.000,26.000,338.000,939.000,1138.000,26.000,338.000,0.004,0.03,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.186,1,939.000,1138.000,26.000,338.000,939.000,1139.000,27.000,340.000,939.000,1139.000,27.000,340.000,0.004,0.03,0.00,0.00,0.00,0.28,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.219,1,939.000,1139.000,27.000,340.000,944.000,1142.000,26.000,340.000,944.000,1142.000,26.000,340.000,0.011,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.253,1,944.000,1142.000,26.000,340.000,941.000,1142.000,26.000,341.000,941.000,1142.000,26.000,341.000,0.005,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.286,1,941.000,1142.000,26.000,341.000,939.000,1141.000,24.000,342.000,939.000,1141.000,24.000,342.000,0.006,0.03,0.00,0.00,0.00,0.28,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.319,1,939.000,1141.000,24.000,342.000,942.000,1140.000,24.000,339.000,942.000,1140.000,24.000,339.000,0.007,0.03,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.353,1,942.000,1140.000,24.000,339.000,946.000,1143.000,23.000,340.000,946.000,1143.000,23.000,340.000,0.010,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.386,1,946.000,1143.000,23.000,340.000,943.000,1141.000,25.000,341.000,943.000,1141.000,25.000,341.000,0.009,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.419,1,943.000,1141.000,25.000,341.000,943.000,1142.000,25.000,335.000,943.000,1142.000,25.000,335.000,0.006,0.03,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.453,1,943.000,1142.000,25.000,335.000,945.000,1142.000,25.000,335.000,945.000,1142.000,25.000,335.000,0.003,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.486,1,945.000,1142.000,25.000,335.000,972.000,1138.000,14.000,339.000,972.000,1138.000,14.000,339.000,0.051,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.519,1,972.000,1138.000,14.000,339.000,947.000,1140.000,23.000,339.000,947.000,1140.000,23.000,339.000,0.048,0.03,0.00,0.00,0.00,0.26,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.553,1,947.000,1140.000,23.000,339.000,942.000,1140.000,23.000,339.000,942.000,1140.000,23.000,339.000,0.006,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.586,1,942.000,1140.000,23.000,339.000,945.000,1143.000,24.000,337.000,945.000,1143.000,24.000,337.000,0.010,0.03,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.620,1,945.000,1143.000,24.000,337.000,943.000,1143.000,24.000,334.000,943.000,1143.000,24.000,334.000,0.005,0.03,0.00,0.00,0.00,0.28,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.653,1,943.000,1143.000,24.000,334.000,942.000,1145.000,23.000,334.000,942.000,1145.000,23.000,334.000,0.005,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.686,1,942.000,1145.000,23.000,334.000,942.000,1145.000,21.000,337.000,942.000,1145.000,21.000,337.000,0.004,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.720,1,942.000,1145.000,21.000,337.000,940.000,1145.000,22.000,338.000,940.000,1145.000,22.000,338.000,0.004,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.753,1,940.000,1145.000,22.000,338.000,941.000,1145.000,21.000,339.000,941.000,1145.000,21.000,339.000,0.003,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.786,1,941.000,1145.000,21.000,339.000,947.000,1150.000,22.000,335.000,947.000,1150.000,22.000,335.000,0.017,0.03,0.00,0.00,0.00,0.27,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.820,1,947.000,1150.000,22.000,335.000,943.000,1150.000,22.000,339.000,943.000,1150.000,22.000,339.000,0.008,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.853,1,943.000,1150.000,22.000,339.000,943.000,1147.000,23.000,341.000,943.000,1147.000,23.000,341.000,0.006,0.03,0.00,0.00,0.00,0.28,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.887,1,943.000,1147.000,23.000,341.000,940.000,1147.000,23.000,344.000,940.000,1147.000,23.000,344.000,0.006,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.920,1,940.000,1147.000,23.000,344.000,933.000,1150.000,24.000,344.000,933.000,1150.000,24.000,344.000,0.013,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.953,1,933.000,1150.000,24.000,344.000,935.000,1150.000,25.000,343.000,935.000,1150.000,25.000,343.000,0.004,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
19.987,1,935.000,1150.000,25.000,343.000,940.000,1147.000,26.000,340.000,940.000,1147.000,26.000,340.000,0.012,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.020,1,940.000,1147.000,26.000,340.000,944.000,1150.000,26.000,340.000,944.000,1150.000,26.000,340.000,0.008,0.03,0.00,0.00,0.00,0.29,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.053,1,944.000,1150.000,26.000,340.000,942.000,1151.000,26.000,342.000,942.000,1151.000,26.000,342.000,0.005,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.087,1,942.000,1151.000,26.000,342.000,943.000,1152.000,26.000,341.000,943.000,1152.000,26.000,341.000,0.003,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.120,1,943.000,1152.000,26.000,341.000,947.000,1154.000,25.000,342.000,947.000,1154.000,25.000,342.000,0.009,0.03,0.00,0.00,0.00,0.27,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.153,1,947.000,1154.000,25.000,342.000,943.000,1152.000,24.000,341.000,943.000,1152.000,24.000,341.000,0.009,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.187,1,943.000,1152.000,24.000,341.000,940.000,1153.000,22.000,342.000,940.000,1153.000,22.000,342.000,0.007,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.220,1,940.000,1153.000,22.000,342.000,939.000,1154.000,25.000,345.000,939.000,1154.000,25.000,345.000,0.007,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.254,1,939.000,1154.000,25.000,345.000,945.000,1155.000,25.000,344.000,945.000,1155.000,25.000,344.000,0.009,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.287,1,945.000,1155.000,25.000,344.000,946.000,1154.000,24.000,345.000,946.000,1154.000,24.000,345.000,0.004,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.320,1,946.000,1154.000,24.000,345.000,946.000,1155.000,24.000,340.000,946.000,1155.000,24.000,340.000,0.005,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.354,1,946.000,1155.000,24.000,340.000,956.000,1158.000,23.000,341.000,956.000,1158.000,23.000,341.000,0.017,0.03,0.00,0.00,0.00,0.26,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.387,1,956.000,1158.000,23.000,341.000,954.000,1162.000,21.000,344.000,954.000,1162.000,21.000,344.000,0.011,0.03,0.00,0.00,0.00,0.27,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.420,1,954.000,1162.000,21.000,344.000,956.000,1162.000,20.000,343.000,956.000,1162.000,20.000,343.000,0.004,0.03,0.00,0.00,0.00,0.27,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.454,1,956.000,1162.000,20.000,343.000,954.000,1162.000,23.000,342.000,954.000,1162.000,23.000,342.000,0.006,0.03,0.00,0.00,0.00,0.27,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.487,1,954.000,1162.000,23.000,342.000,959.000,1164.000,24.000,341.000,959.000,1164.000,24.000,341.000,0.010,0.03,0.00,0.00,0.00,0.26,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.520,1,959.000,1164.000,24.000,341.000,960.000,1164.000,26.000,339.000,960.000,1164.000,26.000,339.000,0.004,0.03,0.00,0.00,0.00,0.25,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.554,1,960.000,1164.000,26.000,339.000,962.000,1161.000,24.000,339.000,962.000,1161.000,24.000,339.000,0.008,0.03,0.00,0.00,0.00,0.25,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.587,1,962.000,1161.000,24.000,339.000,958.000,1161.000,23.000,339.000,958.000,1161.000,23.000,339.000,0.006,0.03,0.00,0.00,0.00,0.26,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.621,1,958.000,1161.000,23.000,339.000,966.000,1166.000,24.000,336.000,966.000,1166.000,24.000,336.000,0.019,0.03,0.00,0.00,0.00,0.24,0.72,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.654,1,966.000,1166.000,24.000,336.000,968.000,1167.000,24.000,335.000,968.000,1167.000,24.000,335.000,0.005,0.03,0.00,0.00,0.00,0.24,0.73,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.687,1,968.000,1167.000,24.000,335.000,967.000,1165.000,21.000,333.000,967.000,1165.000,21.000,333.000,0.008,0.03,0.00,0.00,0.00,0.25,0.72,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.721,1,967.000,1165.000,21.000,333.000,966.000,1166.000,21.000,333.000,966.000,1166.000,21.000,333.000,0.003,0.03,0.00,0.00,0.00,0.24,0.72,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.754,1,966.000,1166.000,21.000,333.000,967.000,1164.000,19.000,333.000,967.000,1164.000,19.000,333.000,0.005,0.03,0.00,0.00,0.00,0.24,0.73,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.787,1,967.000,1164.000,19.000,333.000,971.000,1165.000,19.000,332.000,971.000,1165.000,19.000,332.000,0.007,0.03,0.00,0.00,0.00,0.23,0.73,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.821,1,971.000,1165.000,19.000,332.000,962.000,1163.000,22.000,333.000,962.000,1163.000,22.000,333.000,0.017,0.03,0.00,0.00,0.00,0.26,0.70,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.854,1,962.000,1163.000,22.000,333.000,962.000,1166.000,25.000,333.000,962.000,1166.000,25.000,333.000,0.006,0.03,0.00,0.00,0.00,0.26,0.71,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.888,1,962.000,1166.000,25.000,333.000,966.000,1166.000,24.000,334.000,966.000,1166.000,24.000,334.000,0.007,0.03,0.00,0.00,0.00,0.25,0.72,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.921,1,966.000,1166.000,24.000,334.000,970.000,1168.000,24.000,332.000,970.000,1168.000,24.000,332.000,0.009,0.03,0.00,0.00,0.00,0.24,0.72,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.954,1,970.000,1168.000,24.000,332.000,1022.000,1171.000,30.000,323.000,1022.000,1171.000,30.000,323.000,0.082,0.04,0.00,0.00,0.00,0.15,0.80,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
20.988,1,1022.000,1171.000,30.000,323.000,1020.000,1171.000,31.000,323.000,1020.000,1171.000,31.000,323.000,0.004,0.04,0.00,0.00,0.00,0.15,0.80,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
21.021,1,1020.000,1171.000,31.000,323.000,971.000,1169.000,24.000,335.000,971.000,1169.000,24.000,335.000,0.101,0.03,0.00,0.00,0.00,0.23,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
21.054,1,971.000,1169.000,24.000,335.000,971.000,1167.000,26.000,337.000,971.000,1167.000,26.000,337.000,0.006,0.03,0.00,0.00,0.00,0.22,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
21.088,1,971.000,1167.000,26.000,337.000,973.000,1167.000,24.000,339.000,973.000,1167.000,24.000,339.000,0.006,0.03,0.00,0.00,0.00,0.22,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
21.121,1,973.000,1167.000,24.000,339.000,977.000,1168.000,21.000,338.000,977.000,1168.000,21.000,338.000,0.010,0.03,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
21.154,1,977.000,1168.000,21.000,338.000,977.000,1170.000,20.000,339.000,977.000,1170.000,20.000,339.000,0.004,0.03,0.00,0.00,0.00,0.23,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
