time,id,class_id,x,y,z,vx,vy,vz,ax,ay,az,pattern
58.400,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.400,2223371002208,7,-0.072,-1.156,-11.972,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.400,2223371779152,7,-1.134,0.657,-16.178,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.440,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.440,2223371002208,7,-0.046,-1.204,-11.868,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.440,2223371779152,7,-1.100,0.624,-15.885,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.480,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.480,2223371002208,7,-0.020,-1.247,-11.742,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.480,2223371779152,7,-1.106,0.587,-16.138,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.520,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.520,2223371002208,7,0.006,-1.288,-11.594,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.520,2223371779152,7,-1.062,0.543,-15.927,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.560,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.560,2223371002208,7,0.031,-1.330,-11.449,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.560,2223371779152,7,-1.031,0.488,-16.106,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.600,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.600,2223371002208,7,0.057,-1.379,-11.385,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.600,2223371779152,7,-0.997,0.451,-16.332,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.640,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.640,2223371002208,7,0.083,-1.427,-11.260,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.640,2223371779152,7,-0.967,0.413,-16.440,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.680,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371005624,7,3.595,-2.429,-9.789,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370926680,7,2.039,-4.455,-15.882,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223291578576,7,1.296,-3.607,-12.802,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223370926344,7,3.875,-2.640,-10.366,0.000,0.000,0.000,0.000,0.000,0.000,0
58.680,2223371002208,7,0.108,-1.475,-11.142,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
58.680,2223371779152,7,-0.944,0.382,-16.674,0.000,0.000,0.000,0.000,0.000,0.000,2223371779488
58.720,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371003944,7,2.142,-1.005,-6.075,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223370869000,7,3.783,-2.435,-10.180,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371002432,7,1.556,-4.993,-17.930,0.000,0.000,0.000,0.000,0.000,0.000,0
58.720,2223371777640,7,1.457,-4.770,-16.879,0.000,0.000,0.000,0.000,0.000,0.000,0
