time,priority,object,text
27.261,3,2134902491680,Detection created
27.294,3,2134902491792,Detection created
27.327,3,2134902491904,Detection created
27.361,3,2134902492016,Detection created
27.394,3,2134902492128,Detection created
27.427,3,2134902492240,Detection created
27.461,3,2134902492352,Detection created
27.494,3,2134902492464,Detection created
27.527,3,2134902492576,Detection created
27.561,3,2134902492688,Detection created
27.594,3,2134902492800,Detection created
27.628,3,2134902492912,Detection created
27.661,3,2134902493024,Detection created
27.694,3,2134902493136,Detection created
27.728,3,2134902489160,Detection created
27.761,3,2134918062320,Detection created
27.794,3,2134918062432,Detection created
27.828,3,2134918062544,Detection created
27.861,3,2134918062656,Detection created
27.895,3,2134918062768,Detection created
27.928,3,2134918062880,Detection created
27.961,3,2134918062992,Detection created
27.995,3,2134918063104,Detection created
28.028,3,2134918063216,Detection created
28.061,3,2134918063328,Detection created
28.095,3,2134918063440,Detection created
28.128,3,2134918063552,Detection created
28.161,3,2134918063664,Detection created
28.195,3,2134918063776,Detection created
28.228,3,2134918063888,Detection created
28.262,3,2134918064000,Detection created
28.295,3,2134918064112,Detection created
28.328,3,2134918064224,Detection created
28.362,3,2134918064336,Detection created
28.395,3,2134918064448,Detection created
28.428,3,2134918064560,Detection created
28.462,3,2134918064672,Detection created
28.495,3,2134918064784,Detection created
28.528,3,2134918064896,Detection created
28.562,3,2134918065008,Detection created
28.595,3,2134918065120,Detection created
28.629,3,2134918065232,Detection created
28.662,3,2134918065344,Detection created
28.695,3,2134918065456,Detection created
28.729,3,2134918065568,Detection created
28.762,3,2134918065680,Detection created
28.795,3,2134918065792,Detection created
28.829,3,2134918065904,Detection created
28.862,3,2134918066016,Detection created
28.896,3,2134918066128,Detection created
28.929,3,2134918062152,Detection created
28.962,3,2134918025456,Detection created
28.996,3,2134918025568,Detection created
29.029,3,2134918025680,Detection created
29.062,3,2134918025792,Detection created
29.096,3,2134918025904,Detection created
29.129,3,2134918026016,Detection created
29.162,3,2134918026128,Detection created
29.196,3,2134918026240,Detection created
29.229,3,2134918026352,Detection created
29.263,3,2134918026464,Detection created
29.296,3,2134918026576,Detection created
29.329,3,2134918026688,Detection created
29.363,3,2134918026800,Detection created
29.396,3,2134918026912,Detection created
29.429,3,2134918027024,Detection created
29.463,3,2134918027136,Detection created
29.496,3,2134918027248,Detection created
29.529,3,2134918027360,Detection created
29.563,3,2134918027472,Detection created
29.596,3,2134918027584,Detection created
29.630,3,2134918027696,Detection created
29.663,3,2134918027808,Detection created
29.696,3,2134918027920,Detection created
29.730,3,2134918028032,Detection created
29.763,3,2134918028144,Detection created
29.796,3,2134918028256,Detection created
29.830,3,2134918028368,Detection created
29.863,3,2134918028480,Detection created
29.897,3,2134918028592,Detection created
29.930,3,2134918028704,Detection created
29.963,3,2134918028816,Detection created
29.997,3,2134918028928,Detection created
