time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
0.033,1,452.000,834.000,70.000,650.000,452.000,834.000,70.000,650.000,452.000,834.000,70.000,650.000,0.000,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.067,1,452.000,834.000,70.000,650.000,451.000,837.000,68.000,654.000,451.000,837.000,68.000,654.000,0.005,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.100,1,451.000,837.000,68.000,654.000,453.000,834.000,64.000,654.000,453.000,834.000,64.000,654.000,0.005,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.133,1,453.000,834.000,64.000,654.000,453.000,826.000,66.000,654.000,453.000,826.000,66.000,654.000,0.006,0.25,0.43,0.06,0.00,0.01,0.04,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.167,1,453.000,826.000,66.000,654.000,453.000,830.000,65.000,655.000,453.000,830.000,65.000,655.000,0.004,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.200,1,453.000,830.000,65.000,655.000,452.000,829.000,71.000,653.000,452.000,829.000,71.000,653.000,0.005,0.25,0.43,0.06,0.00,0.01,0.04,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.234,1,452.000,829.000,71.000,653.000,452.000,824.000,69.000,656.000,452.000,824.000,69.000,656.000,0.005,0.26,0.43,0.06,0.00,0.01,0.04,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.267,1,452.000,824.000,69.000,656.000,453.000,818.000,67.000,657.000,453.000,818.000,67.000,657.000,0.006,0.27,0.43,0.06,0.01,0.01,0.04,0.05,0.14,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.300,1,453.000,818.000,67.000,657.000,454.000,818.000,73.000,657.000,454.000,818.000,73.000,657.000,0.003,0.27,0.43,0.06,0.01,0.01,0.05,0.04,0.14,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.334,1,454.000,818.000,73.000,657.000,455.000,815.000,72.000,657.000,455.000,815.000,72.000,657.000,0.003,0.26,0.43,0.06,0.00,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.367,1,455.000,815.000,72.000,657.000,457.000,811.000,75.000,660.000,457.000,811.000,75.000,660.000,0.007,0.26,0.42,0.06,0.00,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.400,1,457.000,811.000,75.000,660.000,452.000,811.000,69.000,656.000,452.000,811.000,69.000,656.000,0.008,0.26,0.43,0.06,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.434,1,452.000,811.000,69.000,656.000,453.000,808.000,67.000,657.000,453.000,808.000,67.000,657.000,0.004,0.26,0.42,0.06,0.00,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.467,1,453.000,808.000,67.000,657.000,456.000,800.000,77.000,656.000,456.000,800.000,77.000,656.000,0.012,0.26,0.41,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.500,1,456.000,800.000,77.000,656.000,451.000,807.000,70.000,655.000,451.000,807.000,70.000,655.000,0.012,0.26,0.43,0.06,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.534,1,451.000,807.000,70.000,655.000,452.000,806.000,71.000,654.000,452.000,806.000,71.000,654.000,0.002,0.26,0.42,0.06,0.01,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.567,1,452.000,806.000,71.000,654.000,454.000,801.000,72.000,655.000,454.000,801.000,72.000,655.000,0.006,0.26,0.42,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.601,1,454.000,801.000,72.000,655.000,455.000,799.000,69.000,653.000,455.000,799.000,69.000,653.000,0.004,0.27,0.42,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.634,1,455.000,799.000,69.000,653.000,455.000,795.000,66.000,651.000,455.000,795.000,66.000,651.000,0.005,0.27,0.41,0.05,0.01,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.667,1,455.000,795.000,66.000,651.000,456.000,787.000,64.000,649.000,456.000,787.000,64.000,649.000,0.008,0.27,0.40,0.05,0.01,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.701,1,456.000,787.000,64.000,649.000,453.000,785.000,69.000,651.000,453.000,785.000,69.000,651.000,0.007,0.27,0.40,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.734,1,453.000,785.000,69.000,651.000,452.000,785.000,65.000,649.000,452.000,785.000,65.000,649.000,0.003,0.26,0.39,0.05,0.01,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.767,1,452.000,785.000,65.000,649.000,453.000,781.000,65.000,648.000,453.000,781.000,65.000,648.000,0.004,0.27,0.39,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.801,1,453.000,781.000,65.000,648.000,453.000,775.000,66.000,648.000,453.000,775.000,66.000,648.000,0.005,0.27,0.38,0.05,0.01,0.01,0.05,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.834,1,453.000,775.000,66.000,648.000,457.000,766.000,63.000,649.000,457.000,766.000,63.000,649.000,0.012,0.28,0.37,0.05,0.01,0.01,0.05,0.06,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.868,1,457.000,766.000,63.000,649.000,456.000,763.000,62.000,647.000,456.000,763.000,62.000,647.000,0.005,0.28,0.37,0.05,0.00,0.01,0.06,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.901,1,456.000,763.000,62.000,647.000,455.000,769.000,57.000,647.000,455.000,769.000,57.000,647.000,0.008,0.28,0.38,0.05,0.01,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.934,1,455.000,769.000,57.000,647.000,455.000,767.000,56.000,652.000,455.000,767.000,56.000,652.000,0.004,0.28,0.38,0.05,0.01,0.01,0.06,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
0.968,1,455.000,767.000,56.000,652.000,454.000,765.000,55.000,648.000,454.000,765.000,55.000,648.000,0.005,0.29,0.38,0.05,0.01,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.001,1,454.000,765.000,55.000,648.000,453.000,765.000,55.000,649.000,453.000,765.000,55.000,649.000,0.001,0.29,0.38,0.05,0.00,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.034,1,453.000,765.000,55.000,649.000,455.000,770.000,53.000,650.000,455.000,770.000,53.000,650.000,0.007,0.29,0.38,0.05,0.01,0.01,0.06,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.068,1,455.000,770.000,53.000,650.000,457.000,771.000,52.000,651.000,457.000,771.000,52.000,651.000,0.003,0.28,0.38,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.101,1,457.000,771.000,52.000,651.000,458.000,777.000,52.000,654.000,458.000,777.000,52.000,654.000,0.007,0.28,0.39,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.134,1,458.000,777.000,52.000,654.000,456.000,775.000,54.000,653.000,456.000,775.000,54.000,653.000,0.004,0.28,0.39,0.05,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.168,1,456.000,775.000,54.000,653.000,456.000,774.000,52.000,652.000,456.000,774.000,52.000,652.000,0.002,0.29,0.39,0.06,0.00,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.201,1,456.000,774.000,52.000,652.000,457.000,770.000,52.000,651.000,457.000,770.000,52.000,651.000,0.004,0.28,0.39,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.235,1,457.000,770.000,52.000,651.000,461.000,767.000,51.000,651.000,461.000,767.000,51.000,651.000,0.006,0.29,0.38,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.268,1,461.000,767.000,51.000,651.000,459.000,767.000,51.000,650.000,459.000,767.000,51.000,650.000,0.002,0.29,0.38,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.301,1,459.000,767.000,51.000,650.000,457.000,766.000,52.000,652.000,457.000,766.000,52.000,652.000,0.004,0.29,0.39,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.335,1,457.000,766.000,52.000,652.000,460.000,763.000,53.000,650.000,460.000,763.000,53.000,650.000,0.006,0.30,0.37,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.368,1,460.000,763.000,53.000,650.000,460.000,763.000,53.000,649.000,460.000,763.000,53.000,649.000,0.000,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.401,1,460.000,763.000,53.000,649.000,461.000,764.000,52.000,648.000,461.000,764.000,52.000,648.000,0.002,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.435,1,461.000,764.000,52.000,648.000,460.000,761.000,53.000,645.000,460.000,761.000,53.000,645.000,0.005,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.468,1,460.000,761.000,53.000,645.000,458.000,755.000,53.000,643.000,458.000,755.000,53.000,643.000,0.007,0.31,0.36,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.502,1,458.000,755.000,53.000,643.000,460.000,759.000,51.000,645.000,460.000,759.000,51.000,645.000,0.007,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.535,1,460.000,759.000,51.000,645.000,458.000,764.000,55.000,648.000,458.000,764.000,55.000,648.000,0.009,0.30,0.38,0.04,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.568,1,458.000,764.000,55.000,648.000,456.000,750.000,51.000,643.000,456.000,750.000,51.000,643.000,0.017,0.32,0.36,0.04,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.602,1,456.000,750.000,51.000,643.000,454.000,757.000,56.000,644.000,454.000,757.000,56.000,644.000,0.010,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.635,1,454.000,757.000,56.000,644.000,455.000,749.000,54.000,644.000,455.000,749.000,54.000,644.000,0.008,0.31,0.36,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.668,1,455.000,749.000,54.000,644.000,452.000,747.000,52.000,643.000,452.000,747.000,52.000,643.000,0.006,0.32,0.36,0.04,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.702,1,452.000,747.000,52.000,643.000,453.000,755.000,60.000,647.000,453.000,755.000,60.000,647.000,0.013,0.30,0.38,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.735,1,453.000,755.000,60.000,647.000,451.000,755.000,53.000,649.000,451.000,755.000,53.000,649.000,0.005,0.30,0.38,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.768,1,451.000,755.000,53.000,649.000,450.000,749.000,56.000,646.000,450.000,749.000,56.000,646.000,0.008,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.802,1,450.000,749.000,56.000,646.000,450.000,749.000,56.000,645.000,450.000,749.000,56.000,645.000,0.000,0.31,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.835,1,450.000,749.000,56.000,645.000,453.000,749.000,50.000,642.000,453.000,749.000,50.000,642.000,0.006,0.30,0.36,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.869,1,453.000,749.000,50.000,642.000,452.000,743.000,48.000,641.000,452.000,743.000,48.000,641.000,0.007,0.31,0.35,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.902,1,452.000,743.000,48.000,641.000,453.000,741.000,51.000,639.000,453.000,741.000,51.000,639.000,0.005,0.31,0.34,0.04,0.00,0.01,0.05,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.935,1,453.000,741.000,51.000,639.000,450.000,743.000,49.000,638.000,450.000,743.000,49.000,638.000,0.006,0.32,0.35,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
1.969,1,450.000,743.000,49.000,638.000,452.000,740.000,47.000,639.000,452.000,740.000,47.000,639.000,0.006,0.31,0.35,0.03,0.00,0.01,0.05,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.002,1,452.000,740.000,47.000,639.000,449.000,733.000,50.000,638.000,449.000,733.000,50.000,638.000,0.010,0.33,0.34,0.03,0.00,0.01,0.05,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.035,1,449.000,733.000,50.000,638.000,449.000,722.000,49.000,633.000,449.000,722.000,49.000,633.000,0.012,0.35,0.32,0.03,0.00,0.01,0.06,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.069,1,449.000,722.000,49.000,633.000,448.000,724.000,50.000,635.000,448.000,724.000,50.000,635.000,0.004,0.32,0.32,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.102,1,448.000,724.000,50.000,635.000,447.000,724.000,54.000,634.000,447.000,724.000,54.000,634.000,0.003,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.135,1,447.000,724.000,54.000,634.000,449.000,724.000,49.000,632.000,449.000,724.000,49.000,632.000,0.005,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.169,1,449.000,724.000,49.000,632.000,455.000,728.000,51.000,631.000,455.000,728.000,51.000,631.000,0.010,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.202,1,455.000,728.000,51.000,631.000,459.000,731.000,62.000,640.000,459.000,731.000,62.000,640.000,0.015,0.31,0.32,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.236,1,459.000,731.000,62.000,640.000,454.000,720.000,51.000,632.000,454.000,720.000,51.000,632.000,0.023,0.33,0.30,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.269,1,454.000,720.000,51.000,632.000,463.000,730.000,64.000,638.000,463.000,730.000,64.000,638.000,0.026,0.32,0.31,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.302,1,463.000,730.000,64.000,638.000,460.000,728.000,62.000,641.000,460.000,728.000,62.000,641.000,0.007,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.336,1,460.000,728.000,62.000,641.000,449.000,722.000,48.000,634.000,449.000,722.000,48.000,634.000,0.025,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.369,1,449.000,722.000,48.000,634.000,452.000,724.000,49.000,633.000,452.000,724.000,49.000,633.000,0.005,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.402,1,452.000,724.000,49.000,633.000,451.000,721.000,51.000,634.000,451.000,721.000,51.000,634.000,0.005,0.32,0.32,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.436,1,451.000,721.000,51.000,634.000,449.000,724.000,49.000,638.000,449.000,724.000,49.000,638.000,0.007,0.31,0.33,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.469,1,449.000,724.000,49.000,638.000,447.000,720.000,48.000,636.000,447.000,720.000,48.000,636.000,0.007,0.32,0.32,0.03,0.00,0.01,0.05,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.503,1,447.000,720.000,48.000,636.000,448.000,720.000,48.000,636.000,448.000,720.000,48.000,636.000,0.001,0.32,0.32,0.04,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.536,1,448.000,720.000,48.000,636.000,447.000,716.000,47.000,635.000,447.000,716.000,47.000,635.000,0.005,0.34,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.569,1,447.000,716.000,47.000,635.000,446.000,715.000,50.000,636.000,446.000,715.000,50.000,636.000,0.004,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.603,1,446.000,715.000,50.000,636.000,454.000,720.000,59.000,640.000,454.000,720.000,59.000,640.000,0.018,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.636,1,454.000,720.000,59.000,640.000,451.000,719.000,49.000,636.000,451.000,719.000,49.000,636.000,0.010,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.669,1,451.000,719.000,49.000,636.000,451.000,716.000,50.000,635.000,451.000,716.000,50.000,635.000,0.004,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.703,1,451.000,716.000,50.000,635.000,454.000,719.000,56.000,641.000,454.000,719.000,56.000,641.000,0.011,0.33,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.736,1,454.000,719.000,56.000,641.000,453.000,717.000,46.000,636.000,453.000,717.000,46.000,636.000,0.009,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.769,1,453.000,717.000,46.000,636.000,454.000,721.000,54.000,642.000,454.000,721.000,54.000,642.000,0.011,0.32,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.803,1,454.000,721.000,54.000,642.000,455.000,716.000,55.000,641.000,455.000,716.000,55.000,641.000,0.006,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.836,1,455.000,716.000,55.000,641.000,456.000,719.000,54.000,641.000,456.000,719.000,54.000,641.000,0.004,0.33,0.32,0.03,0.00,0.02,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.870,1,456.000,719.000,54.000,641.000,456.000,718.000,56.000,641.000,456.000,718.000,56.000,641.000,0.002,0.31,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.903,1,456.000,718.000,56.000,641.000,457.000,716.000,55.000,641.000,457.000,716.000,55.000,641.000,0.003,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.936,1,457.000,716.000,55.000,641.000,459.000,718.000,57.000,640.000,459.000,718.000,57.000,640.000,0.005,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
2.970,1,459.000,718.000,57.000,640.000,459.000,717.000,59.000,641.000,459.000,717.000,59.000,641.000,0.002,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.003,1,459.000,717.000,59.000,641.000,459.000,715.000,57.000,643.000,459.000,715.000,57.000,643.000,0.004,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.036,1,459.000,715.000,57.000,643.000,457.000,716.000,57.000,643.000,457.000,716.000,57.000,643.000,0.003,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.070,1,457.000,716.000,57.000,643.000,456.000,716.000,57.000,641.000,456.000,716.000,57.000,641.000,0.002,0.31,0.32,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.103,1,456.000,716.000,57.000,641.000,456.000,716.000,56.000,642.000,456.000,716.000,56.000,642.000,0.001,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.136,1,456.000,716.000,56.000,642.000,461.000,717.000,55.000,642.000,461.000,717.000,55.000,642.000,0.006,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.170,1,461.000,717.000,55.000,642.000,458.000,715.000,54.000,643.000,458.000,715.000,54.000,643.000,0.006,0.31,0.31,0.02,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.203,1,458.000,715.000,54.000,643.000,459.000,717.000,54.000,645.000,459.000,717.000,54.000,645.000,0.004,0.30,0.31,0.03,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.237,1,459.000,717.000,54.000,645.000,461.000,717.000,53.000,643.000,461.000,717.000,53.000,643.000,0.003,0.31,0.30,0.03,0.00,0.01,0.06,0.06,0.23,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.270,1,461.000,717.000,53.000,643.000,463.000,721.000,54.000,641.000,463.000,721.000,54.000,641.000,0.007,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.303,1,463.000,721.000,54.000,641.000,459.000,720.000,56.000,641.000,459.000,720.000,56.000,641.000,0.006,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.337,1,459.000,720.000,56.000,641.000,458.000,719.000,53.000,640.000,458.000,719.000,53.000,640.000,0.004,0.31,0.31,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.370,1,458.000,719.000,53.000,640.000,464.000,719.000,49.000,643.000,464.000,719.000,49.000,643.000,0.009,0.32,0.30,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.403,1,464.000,719.000,49.000,643.000,464.000,716.000,49.000,644.000,464.000,716.000,49.000,644.000,0.003,0.33,0.30,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.437,1,464.000,716.000,49.000,644.000,465.000,712.000,58.000,639.000,465.000,712.000,58.000,639.000,0.011,0.34,0.28,0.03,0.00,0.01,0.06,0.06,0.22,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.470,1,465.000,712.000,58.000,639.000,460.000,709.000,60.000,638.000,460.000,709.000,60.000,638.000,0.009,0.34,0.29,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.504,1,460.000,709.000,60.000,638.000,466.000,706.000,60.000,635.000,466.000,706.000,60.000,635.000,0.010,0.36,0.26,0.03,0.00,0.01,0.07,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.537,1,466.000,706.000,60.000,635.000,461.000,709.000,58.000,637.000,461.000,709.000,58.000,637.000,0.010,0.34,0.28,0.03,0.00,0.01,0.07,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.570,1,461.000,709.000,58.000,637.000,458.000,712.000,60.000,638.000,458.000,712.000,60.000,638.000,0.007,0.34,0.30,0.03,0.00,0.01,0.07,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.604,1,458.000,712.000,60.000,638.000,463.000,713.000,64.000,638.000,463.000,713.000,64.000,638.000,0.008,0.34,0.29,0.03,0.00,0.01,0.07,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.637,1,463.000,713.000,64.000,638.000,462.000,713.000,63.000,643.000,462.000,713.000,63.000,643.000,0.004,0.35,0.30,0.03,0.00,0.02,0.07,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.670,1,462.000,713.000,63.000,643.000,459.000,714.000,66.000,643.000,459.000,714.000,66.000,643.000,0.005,0.34,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.704,1,459.000,714.000,66.000,643.000,457.000,713.000,62.000,642.000,457.000,713.000,62.000,642.000,0.005,0.34,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.737,1,457.000,713.000,62.000,642.000,461.000,703.000,49.000,637.000,461.000,703.000,49.000,637.000,0.021,0.38,0.27,0.02,0.00,0.01,0.07,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
3.770,1,461.000,703.000,49.000,637.000,461.000,705.000,56.000,634.000,461.000,705.000,56.000,634.000,0.006,0.39,0.27,0.03,0.00,0.01,0.07,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15
